id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,2940.21591846363,2940.21591846363,1,497673.64796981664,614990.4989785935,522070.5436601388,0.0,-1.5910499370155318e-3,-2.894926706797918e-6,497673.64796981664,614990.4989785935,522070.5436601388,497673.64796981664,614990.4989785935,522070.5436601388
1,(x2 + 2809.8329768137883),2809.8329768137883,3,491108.0129764571,608912.3845812195,515924.9237358689,1.3192651489873142e-2,8.307940357979215e-3,1.1768766566207844e-2,491108.0129764571,608912.3845812195,515924.9237358689,491111.3088133231,608915.6804180855,515928.2195727349
2,((Abs(-16.039476690505406) ^ x3) + 2808.5918950433447),-16.039476690505406;2808.5918950433447,6,482694.86089202826,604756.0923004627,504806.3786896882,3.009760942515649e-2,1.5076996394198239e-2,3.306584484149888e-2,482694.86089202826,604756.0923004627,504806.3786896882,482701.79236383387,604763.0237722682,504813.31016149384
3,Exp(((-0.40870036597007015 * x0) + 8.098604469800094)),-0.40870036597007015;8.098604469800094,6,233951.64662012924,268373.6749002245,244455.37726918733,0.5299095148507478,0.5629189861222108,0.5317566027844594,233951.64662012924,268373.6749002245,244455.37726918733,233961.30324760385,268383.3315276991,244465.03389666195
4,Sqrt(Abs(((Abs((-0.13265548148860473 + x6)) ^ x0) + 8439512.857519815))),-0.13265548148860473;8439512.857519815,10,498907.82671938033,614028.5209606288,523218.3421827591,-2.47989572001317e-3,-2.434512673010758e-5,-2.2014519212576467e-3,498907.82671938033,614028.5209606288,523218.3421827591,498922.16079513414,614042.8550363826,523232.6762585129
5,(((x0 + x1) + (-1104.142386294189 * x0)) + 3266.6495668515677),-1104.142386294189;3266.6495668515677,9,233865.50778245233,267898.57341756433,244277.65765577936,0.5300825978299819,0.5636927499342284,0.5320970167956527,233865.50778245233,267898.57341756433,244277.65765577936,233879.99272366424,267913.0583587762,244292.14259699127
6,Sqrt(Abs((((-5881867.627798658 * x0) + (x7 * 972805.5345371893)) + 9970504.722834643))),-5881867.627798658;972805.5345371893;9970504.722834643,11,229008.36260712615,265849.3031562007,238895.24918087985,0.5398422971733974,0.5670302498729962,0.5424067807192067,229008.36260712615,265849.3031562007,238895.24918087985,229026.28020181844,265867.22075089294,238913.16677557214
7,Sqrt(Abs((((1811.8331043903415 * x0) + -3297.958559066108) * (-2796.7501560172627 + (x7 * -562.6936999522384))))),1811.8331043903415;-3297.958559066108;-2796.7501560172627;-562.6936999522384,13,225038.7007201895,262828.26604968746,238081.37002902012,0.5478187329423602,0.5719503969849219,0.5439657300180394,225038.7007201895,262828.26604968746,238081.37002902012,225060.20183382023,262849.7671633182,238102.87114265087
8,Sqrt(Abs(((((-6136636.91486394 * x0) + -1187841.7782886876) * Sin((x0 + x4))) + 1.1193443522928743e7))),-6136636.91486394;-1187841.7782886876;1.1193443522928743e7,14,231852.82093430855,262827.09865428513,240020.92212343597,0.5341267879460434,0.5719522982383375,0.5402506042887096,231852.82093430855,262827.09865428513,240020.92212343597,231878.11776624626,262852.3954862229,240046.21895537368
9,Sqrt(Abs(((((x4 * 1222469.6843590743) + -6527114.593290315) * x0) + ((x4 * -1025101.5888509696) + 1.121678940901053e7)))),1222469.6843590743;-6527114.593290315;-1025101.5888509696;1.121678940901053e7,15,229863.71839908903,260663.64178079067,238863.51513192366,0.5381235889487361,0.5754757657472106,0.5424675658778587,229863.71839908903,260663.64178079067,238863.51513192366,229888.80303165823,260688.72641335987,238888.59976449286
