gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,0.000106857435,8.838037e-5,9.024239e-5,0.000113123766,0.000119178956,0.00014772845,9.869828e-5,0.000100772624,0.00015957348,0.00016325015,-590.56396,-1309.8293,-1237.3457,-346.63184,-110.91846,-540.65375,-1237.3424,-1169.2351,-291.75143,-84.01337,31.191624,11.266066,14.334076,66.77497,74.5472,15.998796,10.021325,10.493081,31.870682,42.154423,15,7,8,29,31,10.096,6.302,6.996,14.256,15.27
12,0.00010609925,8.664957e-5,8.948956e-5,0.000113123766,0.00011917886,0.00014344683,9.6816206e-5,0.000100689285,0.0001583151,0.00016160727,-620.0786,-1377.2056,-1266.6516,-346.63184,-110.92236,-547.9704,-1279.9835,-1203.8372,-319.81308,-71.95733,36.841362,12.542316,14.334076,74.5472,82.07838,16.999714,10.060618,10.493081,39.938942,54.289116,16,7,8,31,35,11.816,6.676,8.254,16.704,18.044
13,0.00010442555,8.5297455e-5,8.743015e-5,0.000110690955,0.0001165088,0.00014311881,8.576276e-5,9.854634e-5,0.0001583324,0.00016325303,-685.2312,-1429.8396,-1346.8193,-441.33496,-214.86084,-617.01166,-1329.207,-1271.1476,-381.78192,-175.10072,39.143948,11.266066,14.334076,81.810776,96.91136,18.835457,9.998339,10.493081,47.738895,53.421673,18,7,8,34,39,13.53,7.506,8.956,19.016,20.72
14,0.00010223348,8.401301e-5,8.642383e-5,0.00010933273,0.00011363574,0.00013651137,6.904491e-5,9.147923e-5,0.00015668626,0.00015957348,-770.563,-1479.8401,-1385.9927,-494.20703,-326.70215,-711.3144,-1387.6073,-1318.5277,-429.77155,-299.37915,41.58883,12.875504,17.917595,79.13055,94.42645,19.432291,10.493081,11.426708,48.30439,52.740707,19,8,10,33,38,15.076,8.916,10.036,22.44,23.496
15,9.561163e-5,8.24667e-5,8.4857995e-5,0.00010843756,0.00011334796,0.00013065565,6.8691115e-5,8.2749924e-5,0.0001564397,0.00015905865,-1028.3352,-1540.0337,-1446.9468,-529.0542,-337.9048,-945.0161,-1401.2673,-1336.5974,-466.2066,-319.93552,41.58883,16.09438,17.917595,94.42645,115.12926,23.078764,11.037821,11.731367,55.794525,68.110435,20,9,10,38,48,16.404,9.898,11.626,24.542,25.66
16,9.4889234e-5,8.016129e-5,8.280669e-5,0.000107589054,0.00011246852,0.00012962916,6.864743e-5,7.657305e-5,0.00015643863,0.00015794771,-1056.4558,-1629.7776,-1526.7988,-562.084,-372.13867,-994.8967,-1446.3159,-1404.7445,-481.70523,-319.93552,55.262043,16.125835,21.405012,99.01116,124.33959,25.304161,10.451582,11.426708,63.719162,70.54102,24,9,10,43,54,18.088,11.508,13.376,26.716,27.624
17,9.255201e-5,7.89484e-5,8.252601e-5,0.00010729122,0.00011246852,0.00012768136,6.7905865e-5,7.048016e-5,0.00015545488,0.00015715424,-1147.4385,-1676.9924,-1537.7253,-573.6782,-372.13867,-1075.2676,-1581.74,-1430.5499,-518.55054,-319.93552,57.56463,17.513191,21.405012,115.098976,131.24734,23.989891,11.440586,12.175405,66.65125,89.07928,25,10,11,46,57,20.272,12.13,14.618,28.79,30.79
18,9.026966e-5,7.513458e-5,8.093588e-5,0.00010688703,0.00011246852,0.000118993405,6.5298904e-5,6.904491e-5,0.00015404519,0.00015731598,-1236.2842,-1825.4548,-1599.6245,-589.4121,-372.13867,-1142.9519,-1676.0487,-1445.3251,-493.316,-319.93552,59.867214,17.513191,25.296831,129.31381,164.00385,29.173307,11.440586,12.873709,66.131645,110.18671,26,10,13,49,66,22.7,14.478,16.352,32.474,33.428
19,8.885066e-5,7.513458e-5,7.9535974e-5,0.00010683143,0.00011047742,0.0001246037,6.5298904e-5,6.904491e-5,0.0001533462,0.00015731598,-1291.5222,-1825.4548,-1654.1196,-591.57666,-449.64697,-1172.1396,-1729.3904,-1450.112,-493.31882,-319.93552,61.52229,19.4591,29.11218,133.16103,170.25056,27.836111,11.440586,13.454681,68.88309,119.02072,27,10,14,54,68,25.012,16.632,18.014,35.438,36.106
20,8.775957e-5,6.917755e-5,7.717781e-5,0.00010563661,0.0001080179,0.000109213426,6.4647706e-5,6.7718385e-5,0.00015159235,0.00015416023,-1333.9958,-2057.347,-1745.917,-638.0879,-545.39014,-1211.3494,-1842.108,-1615.8811,-531.44464,-457.86453,67.14107,20.794415,29.11218,151.5793,174.17778,32.50803,12.007998,15.274144,83.64228,103.133804,30,11,14,61,68,27.896,17.898,19.432,37.23,39.746
21,8.669693e-5,6.496237e-5,7.5134536e-5,0.00010461609,0.0001080179,0.00010544351,6.2631094e-5,6.608664e-5,0.00015022971,0.0001540819,-1375.3618,-2221.4333,-1825.4565,-677.81396,-545.39014,-1217.2429,-2100.9722,-1733.794,-550.8595,-492.96484,79.51701,25.296831,30.761145,159.02686,198.79253,35.189964,12.109168,15.542157,94.54007,124.60103,33,13,15,62,76,29.69,19.852,21.906,39.604,42.176
22,8.611375e-5,6.496237e-5,6.787592e-5,0.000104611434,0.0001080179,0.00010544351,5.975017e-5,6.587716e-5,0.00014999272,0.0001540819,-1398.0632,-2221.4333,-2108.016,-677.99536,-545.39014,-1217.0244,-2097.7312,-1827.5431,-550.8595,-492.96484,89.773224,25.296831,32.95837,184.67636,225.40216,39.195774,12.00703,15.542157,107.7375,178.20354,38,13,15,72,87,32.186,21.906,24.05,42.382,45.072
23,8.568539e-5,6.368327e-5,6.598972e-5,0.00010366014,0.000107798,0.00010104679,5.940485e-5,6.54605e-5,0.00014923247,0.0001540819,-1414.7383,-2271.225,-2181.4412,-715.0266,-553.9507,-1230.6364,-2101.956,-1980.59,-608.06366,-492.96484,89.773224,21.405012,29.188652,168.89967,225.40216,40.02688,12.246071,15.274144,117.72096,175.78575,38,11,15,65,85,35.084,22.8,26.482,45.806,46.722
24,8.496321e-5,5.8842234e-5,6.289575e-5,0.00010309504,0.000107798,9.277613e-5,5.5861536e-5,6.175116e-5,0.00014665039,0.0001533462,-1442.8511,-2459.6746,-2301.8816,-737.0249,-553.9507,-1249.7981,-2184.3657,-2023.4292,-596.6686,-492.96484,101.31374,21.405012,31.134562,210.71674,229.59799,46.65964,13.687964,14.694833,145.80186,268.21375,41,11,15,78,87,37.754,25.58,28.508,48.764,50.32
25,8.369022e-5,5.841073e-5,6.252194e-5,0.000102734484,0.00010671383,8.8799934e-5,5.5741242e-5,5.912816e-5,0.00014665039,0.0001533462,-1492.4055,-2476.472,-2316.4329,-751.0603,-596.1543,-1297.364,-2157.1895,-2081.3157,-643.12164,-492.96484,97.46808,29.11218,35.350506,215.32422,230.18427,37.72195,14.250276,16.489819,157.67395,275.9466,41,14,17,78,86,40.354,29.54,31.23,51.302,53.928
26,8.2652594e-5,5.661693e-5,5.954835e-5,0.00010011125,0.00010597743,8.792206e-5,5.4623422e-5,5.8589645e-5,0.00014596237,0.0001533462,-1532.7976,-2546.3,-2432.1873,-853.1763,-624.8208,-1312.6268,-2336.6477,-2155.584,-677.749,-529.7151,111.8208,29.11218,37.352818,216.4027,238.54028,42.557915,14.8426,16.48869,247.45154,281.93365,46,14,17,82,92,43.436,32.924,33.234,54.214,57.686
27,8.21066e-5,5.568784e-5,5.8951777e-5,0.000100084755,0.00010597743,8.6285414e-5,5.349561e-5,5.7445046e-5,0.0001459626,0.0001533462,-1554.0515,-2582.467,-2455.4104,-854.2075,-624.8208,-1344.253,-2328.1396,-2227.9412,-674.49445,-529.7151,121.76043,29.188652,41.446533,210.71674,220.58565,46.65964,15.274144,16.540329,168.76147,263.80545,49,15,18,79,87,46.67,35.186,36.338,54.97,59.286
28,8.168299e-5,5.4051045e-5,5.6739824e-5,9.94923e-5,0.00010381999,8.622439e-5,5.3046344e-5,5.6102563e-5,0.00014634649,0.0001533462,-1570.5417,-2646.1833,-2541.516,-877.27,-708.8042,-1366.768,-2337.8035,-2284.5854,-734.7924,-614.0172,129.48634,32.95837,41.74727,220.58565,238.54028,48.075,15.274144,17.289518,227.29517,292.75656,52,15,19,86,93,48.656,37.226,39.264,57.92,62.016
29,8.015093e-5,5.2458694e-5,5.6130324e-5,9.553664e-5,0.00010381999,8.2162005e-5,5.0826162e-5,5.5819484e-5,0.00013730311,0.00015312158,-1630.1809,-2708.1697,-2565.2424,-1031.2542,-708.8042,-1416.923,-2351.7842,-2280.0645,-898.2428,-529.7151,128.24747,32.95837,41.74727,223.6416,243.52086,49.95593,15.274144,18.466595,255.50931,384.8685,50,15,19,88,94,50.504,39.822,41.324,60.56,61.894
30,7.8836005e-5,5.1849664e-5,5.515498e-5,9.2635084e-5,0.00010381999,8.164913e-5,5.023748e-5,5.3085652e-5,0.00013543584,0.00015296537,-1681.3677,-2731.8774,-2603.21,-1144.2043,-708.8042,-1422.0728,-2427.3062,-2300.3496,-978.5228,-537.8162,136.66986,35.155594,45.56001,228.6114,248.0714,51.697647,15.274144,19.489109,258.4822,384.8685,54,16,20,92,95,52.398,42.434,43.384,61.302,63.464
31,7.860098e-5,5.1544244e-5,5.4935346e-5,9.1195376e-5,0.00010381999,8.0886515e-5,5.023748e-5,5.3084477e-5,0.0001351685,0.0001508147,-1690.5168,-2743.7668,-2611.7598,-1200.2488,-708.8042,-1423.1952,-2434.8887,-2324.22,-1065.7822,-628.0086,134.18495,40.864113,48.33894,246.23514,256.49493,55.392265,15.274144,18.466595,289.5863,393.2879,54,18,22,95,98,53.912,43.076,46.218,64.464,66.032
32,7.7597644e-5,5.1268085e-5,5.4016906e-5,9.1195376e-5,0.0001010262,7.454403e-5,4.9928945e-5,5.5011616e-5,0.0001351685,0.0001485532,-1729.574,-2754.517,-2647.5125,-1200.2488,-817.5596,-1453.8005,-2434.8887,-2324.22,-867.60645,-710.7484,138.50726,41.446533,52.959457,243.6702,256.49493,63.806747,14.621111,18.223646,370.47763,499.2492,54,19,24,95,99,55.838,46.488,48.428,64.542,66.91
33,7.595293e-5,5.0962444e-5,5.4016906e-5,9.042392e-5,0.00010074065,7.342867e-5,5.023748e-5,5.3653883e-5,0.00013533478,0.00014842396,-1793.5984,-2766.4148,-2647.5125,-1230.2793,-828.67505,-1513.8511,-2434.8887,-2315.8801,-894.9792,-712.8639,145.14815,51.98604,62.169796,243.52086,248.8001,64.54222,14.337228,17.93074,378.98126,440.79688,57,24,27,95,97,57.626,48.624,49.954,65.384,67.264
34,7.498236e-5,5.008146e-5,5.3849708e-5,9.042391e-5,9.993368e-5,6.93032e-5,4.568888e-5,5.2936302e-5,0.00013482307,0.00014842396,-1831.3801,-2800.7095,-2654.021,-1230.2795,-860.0886,-1603.8386,-2483.9094,-2348.602,-910.9357,-603.83307,158.34344,46.141716,61.52229,243.6702,255.98856,65.74506,13.480836,15.88689,368.99164,556.581,61,21,26,94,98,58.434,50.178,51.98,66.228,69.256
35,7.2551855e-5,4.9651262e-5,5.2741427e-5,9.042391e-5,9.990779e-5,6.85851e-5,4.569571e-5,5.1894876e-5,0.00013482307,0.0001485532,-1925.9937,-2817.4558,-2697.1636,-1230.2795,-861.09644,-1597.7473,-2486.4788,-2340.3718,-951.67163,-601.15393,161.49316,46.141716,61.52229,243.52086,253.93,56.32437,14.105448,19.179218,383.2427,604.89545,62,21,27,95,97,60.312,51.048,53.12,67.002,69.506
36,6.4411404e-5,4.9651262e-5,5.2741372e-5,8.9626454e-5,9.9203105e-5,6.7336965e-5,4.595686e-5,5.157825e-5,0.0001338682,0.0001475297,-2242.8809,-2817.4558,-2697.1658,-1261.3228,-888.52783,-1676.2542,-2494.0366,-2364.5798,-977.3675,-711.1538,156.46191,46.141716,62.169796,243.6702,255.98856,67.39742,13.037164,15.8073635,417.4235,627.91425,61,21,27,95,98,61.334,52.838,54.348,68.396,69.454
37,6.415333e-5,4.7293488e-5,5.1921204e-5,8.9626454e-5,9.877786e-5,6.559614e-5,4.606089e-5,4.9380058e-5,0.00013482307,0.0001475297,-2252.927,-2909.238,-2729.0928,-1261.3228,-905.08154,-1683.3346,-2496.0378,-2431.945,-1018.54016,-711.1538,166.48874,46.141716,62.169796,245.43233,256.49493,63.75253,15.261344,17.42654,417.4235,656.5228,64,21,27,97,99,62.156,53.866,55.846,68.928,71.126
38,6.375808e-5,4.721414e-5,5.1051054e-5,8.9281355e-5,9.76276e-5,6.622256e-5,4.6008667e-5,5.023748e-5,0.0001338682,0.0001394086,-2268.313,-2912.3267,-2762.9653,-1274.7566,-949.8584,-1845.9307,-2497.0837,-2431.945,-984.24225,-722.89465,176.9815,61.52229,66.77497,251.36504,261.26666,71.68553,15.261344,17.42654,380.9358,615.87933,69,26,34,97,99,62.984,54.5,55.934,69.79,71.782
39,6.335404e-5,4.721414e-5,5.0961124e-5,8.835726e-5,9.758563e-5,6.538598e-5,4.31165e-5,4.6995545e-5,0.0001338682,0.00014824547,-2284.0415,-2912.3267,-2766.4663,-1310.7295,-951.4922,-1952.3538,-2511.6755,-2435.6565,-989.6641,-793.6144,176.9815,61.52229,66.77497,255.07816,261.26666,70.49013,15.769796,18.141453,360.87958,426.5703,69,26,34,97,99,63.698,55.658,56.686,70.932,72.326
40,6.225062e-5,4.696779e-5,5.0623723e-5,8.802815e-5,9.758563e-5,6.491925e-5,4.3067455e-5,4.6974197e-5,0.00013099649,0.00014824547,-2326.9946,-2921.9165,-2779.6003,-1323.5405,-951.4922,-1975.0327,-2518.9766,-2433.408,-998.5824,-793.6144,186.368,62.345276,82.89307,252.30557,259.9728,74.22197,15.769796,18.51743,384.65024,451.38815,72,27,36,95,98,64.332,53.712,57.656,71.788,72.482
41,6.146608e-5,4.6500052e-5,5.0151637e-5,8.802805e-5,9.505166e-5,6.324785e-5,4.3481134e-5,4.6995545e-5,0.00012734008,0.00013518675,-2357.5347,-2940.1245,-2797.9775,-1323.5447,-1050.133,-1938.3495,-2523.3218,-2459.815,-1016.66754,-724.78485,192.3712,69.07755,88.72212,254.9892,261.26666,77.45686,16.908543,21.17502,431.61835,648.0419,75,31,38,97,99,65.064,55.686,58.728,71.572,72.728
42,6.0695726e-5,4.6500052e-5,4.973653e-5,8.784114e-5,9.5051306e-5,6.0999177e-5,4.415865e-5,4.6995545e-5,0.00012566107,0.0001338682,-2387.5227,-2940.1245,-2814.1367,-1330.8208,-1050.147,-1965.1543,-2523.3218,-2450.3572,-1062.685,-756.88727,206.24725,87.888985,100.28418,261.26666,265.38892,79.698235,16.14213,21.17502,432.5012,490.4558,78,37,41,98,99,65.45,57.316,59.514,72.344,74.412
43,5.9957514e-5,4.6500052e-5,4.9203198e-5,8.677778e-5,9.5051306e-5,6.0927785e-5,4.3067455e-5,4.5262892e-5,0.00012415287,0.0001338682,-2416.2595,-2940.1245,-2834.898,-1372.2146,-1050.147,-2021.6526,-2549.9824,-2484.639,-1102.037,-756.88727,208.48553,94.42645,114.3057,261.26666,270.80502,82.336525,20.294796,26.569038,464.9311,607.0656,79,38,46,97,99,66.434,56.876,61.228,72.092,73.812
44,5.889402e-5,4.6500052e-5,4.8965674e-5,8.235786e-5,9.5051306e-5,6.0192055e-5,4.3067455e-5,4.505441e-5,0.00012453298,0.0001338682,-2457.6587,-2940.1245,-2844.144,-1544.2708,-1050.147,-1975.6492,-2560.8784,-2477.9426,-977.60834,-712.60364,216.18687,84.486824,103.1095,259.9728,270.80502,91.5685,15.822712,21.17502,495.68527,722.00415,81,34,43,97,99,67.644,58.254,61.108,72.866,73.67
45,5.8893285e-5,4.6500052e-5,4.8496677e-5,8.235242e-5,9.5051306e-5,6.0151942e-5,4.3027627e-5,4.4919016e-5,0.0001255593,0.0001338682,-2457.6873,-2940.1245,-2862.401,-1544.4824,-1050.147,-2057.5193,-2597.7395,-2527.3555,-991.07886,-710.9375,210.32585,85.19565,100.7116,261.26666,272.61163,102.10833,18.869862,27.698847,471.4261,722.00415,79,36,42,97,99,68.25,57.426,60.92,73.328,74.42
46,5.7660374e-5,4.4369943e-5,4.7881804e-5,8.2297556e-5,9.010392e-5,5.7979993e-5,4.129733e-5,4.3590528e-5,0.0001255184,0.00012913694,-2505.6814,-3023.0442,-2886.3364,-1546.6182,-1242.7363,-2086.4556,-2622.338,-2542.5635,-1204.9921,-756.88727,210.71674,91.94154,103.1095,261.26666,271.71368,91.3466,19.321236,24.658577,506.14865,759.7293,79,38,43,99,99,68.46,59.05,61.816,72.816,74.69
47,5.7195553e-5,4.4369943e-5,4.7773003e-5,8.1117985e-5,9.010392e-5,5.7473764e-5,4.1091873e-5,4.3513006e-5,0.0001229926,0.00012913473,-2523.7756,-3023.0442,-2890.5718,-1592.5359,-1242.7363,-2106.9084,-2655.0493,-2562.4668,-1204.9921,-812.79553,210.71674,91.12002,108.20135,258.62762,268.097,85.64511,18.61772,27.011997,458.05368,719.5571,79,38,42,98,98,68.788,60.922,61.382,74.09,75.28
48,5.6141118e-5,4.4369943e-5,4.7698315e-5,8.110564e-5,8.9626454e-5,5.6772435e-5,4.0521878e-5,4.3736116e-5,0.00012445473,0.00013183318,-2564.8223,-3023.0442,-2893.479,-1593.0164,-1261.3228,-2121.329,-2655.0493,-2607.8337,-1180.4309,-743.9476,211.12459,91.94154,114.3057,263.90573,274.4863,86.22216,27.691965,29.227425,562.50037,793.34973,80,38,46,98,99,69.156,61.594,63.048,73.996,76.314
49,5.5315417e-5,4.4369943e-5,4.6907455e-5,8.09903e-5,8.9626454e-5,5.5515906e-5,3.9662413e-5,4.1927826e-5,0.0001244951,0.0001338682,-2596.9646,-3023.0442,-2924.2651,-1597.5063,-1261.3228,-2132.3667,-2710.467,-2612.3833,-1150.5411,-707.5351,211.22792,100.28418,115.098976,261.26666,267.94394,87.793976,22.587242,29.864738,562.50037,918.82837,81,38,46,98,99,69.126,62.154,63.544,74.604,76.438
50,5.513134e-5,4.4364573e-5,4.6737463e-5,8.096062e-5,8.9626454e-5,5.5515906e-5,3.9701983e-5,4.098676e-5,0.0001237311,0.0001338682,-2604.1304,-3023.2532,-2930.8828,-1598.6616,-1261.3228,-2139.0417,-2709.6936,-2588.6929,-1154.9109,-696.3009,216.4027,100.28418,115.098976,261.26666,267.94394,92.33535,21.17502,29.747272,562.50037,911.5173,82,38,46,97,99,69.906,62.98,64.504,74.544,75.928
51,5.4673943e-5,4.4364573e-5,4.6484667e-5,8.096062e-5,8.680117e-5,5.5031163e-5,3.9749077e-5,4.095257e-5,0.00012445473,0.0001329376,-2621.9355,-3023.2532,-2940.7234,-1598.6616,-1371.304,-2153.292,-2710.6729,-2557.0796,-1222.4994,-883.5275,220.58565,105.162926,115.098976,265.38892,274.4863,104.562004,25.25512,33.98247,528.3889,787.15265,83,42,47,98,99,69.79,63.52,64.486,75.084,77.064
52,5.4476906e-5,4.4364573e-5,4.648134e-5,7.9756835e-5,8.66227e-5,5.434469e-5,3.844644e-5,4.041931e-5,0.00012213903,0.00013120129,-2629.6057,-3023.2532,-2940.853,-1645.522,-1378.2515,-2201.1562,-2710.5762,-2605.157,-1282.2604,-1150.4102,222.06012,100.7116,124.24533,263.48883,272.61163,96.93293,21.17502,29.747272,506.5622,710.98285,84,42,50,98,99,70.03,63.514,64.336,75.27,75.88
53,5.3824282e-5,4.2555006e-5,4.537791e-5,7.876367e-5,8.652838e-5,5.389242e-5,3.8140275e-5,4.0096955e-5,0.00012213903,0.00013170851,-2655.0107,-3093.695,-2983.8066,-1684.1833,-1381.9231,-2232.0054,-2641.9155,-2571.0156,-1276.7509,-1037.5859,226.95892,110.303185,129.21515,266.16852,274.4863,105.23686,26.007023,30.264711,506.43173,569.20166,84,42,52,99,99,69.516,62.714,64.544,74.99,76.808
54,5.3479125e-5,4.2049556e-5,4.4364573e-5,7.797459e-5,8.6309374e-5,5.392022e-5,3.825921e-5,4.0096304e-5,0.00012204718,0.00013170851,-2668.4468,-3113.371,-3023.2532,-1714.9004,-1390.4482,-2227.508,-2710.5762,-2610.8,-1240.1959,-1037.9291,222.06012,89.773224,119.27552,263.48883,274.4863,105.23686,26.007023,30.614563,503.51666,820.89136,82,35,48,99,99,70.368,62.82,64.434,75.324,76.75
55,5.3479125e-5,4.1872892e-5,4.4364573e-5,7.736968e-5,8.517475e-5,5.391987e-5,3.8140275e-5,4.0027517e-5,0.000121562254,0.00012986078,-2668.4468,-3120.248,-3023.2532,-1738.448,-1434.616,-2226.0898,-2738.8079,-2629.4358,-1204.9921,-1037.9291,227.47621,110.303185,135.94232,268.097,277.25888,108.453156,21.17502,31.01918,506.61285,795.6086,86,46,53,99,100,70.054,63.634,64.316,75.754,76.688
56,5.3304215e-5,4.1872892e-5,4.4136894e-5,7.736968e-5,8.517391e-5,5.3231644e-5,3.729506e-5,3.9941835e-5,0.000121562254,0.00012986078,-2675.2556,-3120.248,-3032.1162,-1738.448,-1434.6492,-2247.1687,-2654.465,-2575.276,-1209.6249,-1037.9291,226.95892,96.70857,135.94232,263.90573,268.9411,120.23336,21.17502,32.437546,507.32138,795.6086,84,42,53,99,100,70.232,63.01,64.162,75.566,76.566
57,5.2995212e-5,4.1872892e-5,4.4136894e-5,7.670436e-5,8.4540385e-5,5.2416926e-5,3.6912243e-5,3.9317783e-5,0.00012170296,0.00013212251,-2687.2844,-3120.248,-3032.1162,-1764.3472,-1459.3105,-2247.1687,-2693.658,-2602.9463,-1209.6249,-1037.9291,229.59799,84.486824,119.27552,266.16852,268.9411,129.35475,19.867142,30.83059,503.26343,795.6086,86,34,48,99,99,70.782,63.48,64.682,75.902,76.922
58,5.252558e-5,4.1872892e-5,4.3845488e-5,7.506848e-5,8.45403e-5,5.2125797e-5,3.665144e-5,3.910243e-5,0.0001052873,0.00012892885,-2705.566,-3120.248,-3043.46,-1828.0281,-1459.314,-2284.319,-2785.4211,-2637.642,-1377.0511,-1100.7035,224.76817,76.94848,134.28214,268.097,271.69495,120.23336,19.867142,28.525982,491.84802,576.7339,84,39,53,99,100,70.688,63.646,64.808,75.79,76.952
59,5.1976916e-5,4.063202e-5,4.2953026e-5,7.4987176e-5,8.2882914e-5,5.159389e-5,3.7649905e-5,3.910243e-5,0.00010558151,0.00013212251,-2726.924,-3168.552,-3078.2012,-1831.1926,-1523.8315,-2288.5417,-2788.756,-2689.0898,-1376.1235,-1033.4808,221.1567,89.773224,119.27552,268.9411,274.8217,116.90335,24.945456,31.416176,507.87305,710.98285,83,39,50,98,100,71.406,64.582,64.982,75.972,77.788
