-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10689,-482.04443,-432.18225,32.95837,16.903795,0.00010964518,0.00016124074,0.5176157,-0.05986297,-482.04443,1523.4146,5.616,Inf,15,"(exp((-0.60040045 - sqrt(abs((2.576212 + X1))))) - ((sin(0.10784995) * log(abs(-0.9102787))) * -0.12492228)) [likelihood params: Float32[0.0036]]"
2,19972,-482.44922,-435.8316,32.95837,13.659225,0.000109634784,0.0001597973,0.51766145,-0.050375104,-482.44922,1467.3369,5.274,Inf,15,"(exp((-0.6223156 - sqrt(abs((2.5497217 + X1))))) - ((sin(0.0010243235) * log(abs(-1.005271))) * -0.0011901036)) [likelihood params: Float32[0.0036]]"
3,29206,-539.4087,-471.5866,43.749115,24.072964,0.00010817155,0.00015932118,0.52409893,-0.047245383,-539.4087,1448.8394,5.136,Inf,19,"(exp((-0.7417595 - sqrt(abs((2.2416017 + X1))))) - ((sin(0.07409495) * log(abs(-0.9384866))) * sin((sin(-47.915703) - X16)))) [likelihood params: Float32[0.0036]]"
4,38809,-542.0005,-475.61005,43.749115,22.641323,0.00010810498,0.00015921054,0.52439183,-0.046518207,-542.0005,1444.5415,5.204,Inf,19,"(exp((-0.7887794 - sqrt(abs((2.1361358 + X1))))) - ((sin(0.07827555) * log(abs(-0.9351398))) * sin((sin(-48.683964) - X16)))) [likelihood params: Float32[0.0036]]"
5,48362,-562.6968,-490.30466,46.0517,26.340412,0.00010757332,0.00015418376,0.52673084,-0.013476253,-562.6968,1249.2485,5.928,Inf,20,"(exp((-2.109612 - sqrt(abs((0.13631895 + X1))))) - ((sin(-2.5812263) * log(abs((-0.9921756 / (exp(0.94678247) * -0.39773256))))) + -0.05573554)) [likelihood params: Float32[0.0036]]"
6,57940,-612.3965,-547.57513,41.446533,23.374815,0.00010629659,0.00015244605,0.5323478,-0.0020540953,-612.3965,1181.7388,6.21,Inf,18,"(exp((-2.1089892 - sqrt(abs((0.13688613 + X1))))) - ((sin(0.22182447) * log(abs(-0.82689047))) * sin((1.9611127 - X16)))) [likelihood params: Float32[0.0036]]"
7,67888,-612.3965,-547.57513,41.446533,23.374815,0.00010629659,0.00015244605,0.5323478,-0.0020540953,-612.3965,1181.7388,6.924,Inf,18,"(exp((-2.1089892 - sqrt(abs((0.13688613 + X1))))) - ((sin(0.22182447) * log(abs(-0.82689047))) * sin((1.9611127 - X16)))) [likelihood params: Float32[0.0036]]"
8,78230,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,7.782,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
9,88474,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,8.964,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
10,98970,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,10.918,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
11,109837,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,12.744,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
12,121071,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,14.688,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
13,132477,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,15.916,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
14,144205,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,18.29,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
15,156600,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,21.002,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
16,169318,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,24.144,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
17,182913,-868.4011,-810.6193,37.352818,20.428928,9.9720135e-5,0.00014746653,0.56128097,0.03067714,-868.4011,988.2827,27.348,Inf,17,"(exp((-2.115539 - sqrt(abs((0.1298647 + X1))))) - ((-1.1563925 - sin(sqrt(abs((X3 + -1.0988244))))) * 0.019409256)) [likelihood params: Float32[0.0036]]"
18,196337,-922.50586,-694.22815,190.01213,38.265575,9.833025e-5,0.00014149041,0.56739575,0.06995922,-922.50586,756.1089,30.434,Inf,72,"(exp((-1.5566294 - sqrt(abs((exp(-89.46052) + (exp((-19.882156 - sqrt(abs((491.63562 + X1))))) - ((sin(-6.318529) * 0.29229343) * exp((X3 + -0.17976464))))))))) - (((sin(sqrt(abs(sqrt(abs((X1 + ((X12 * log(abs(log(abs(sqrt(abs(((exp((-61.515656 - sqrt(abs((-6.4471426 + ((18.762362 - X16) / sqrt(abs((51183.96 + X1))))))))) - 0.32430813) / 4.2545705)))))))) * sin(X10)))))))) * log(abs(10.925132))) * sin((-23.018253 - X16))) * sin((sin(sqrt(abs(sin(0.24853058)))) - 0.41113237)))) [likelihood params: Float32[0.0036]]"
19,210109,-922.50586,-694.22815,190.01213,38.265575,9.833025e-5,0.00014149041,0.56739575,0.06995922,-922.50586,756.1089,34.618,Inf,72,"(exp((-1.5566294 - sqrt(abs((exp(-89.46052) + (exp((-19.882156 - sqrt(abs((491.63562 + X1))))) - ((sin(-6.318529) * 0.29229343) * exp((X3 + -0.17976464))))))))) - (((sin(sqrt(abs(sqrt(abs((X1 + ((X12 * log(abs(log(abs(sqrt(abs(((exp((-61.515656 - sqrt(abs((-6.4471426 + ((18.762362 - X16) / sqrt(abs((51183.96 + X1))))))))) - 0.32430813) / 4.2545705)))))))) * sin(X10)))))))) * log(abs(10.925132))) * sin((-23.018253 - X16))) * sin((sin(sqrt(abs(sin(0.24853058)))) - 0.41113237)))) [likelihood params: Float32[0.0036]]"
20,224983,-922.50586,-694.22815,190.01213,38.265575,9.833025e-5,0.00014149041,0.56739575,0.06995922,-922.50586,756.1089,38.13,Inf,72,"(exp((-1.5566294 - sqrt(abs((exp(-89.46052) + (exp((-19.882156 - sqrt(abs((491.63562 + X1))))) - ((sin(-6.318529) * 0.29229343) * exp((X3 + -0.17976464))))))))) - (((sin(sqrt(abs(sqrt(abs((X1 + ((X12 * log(abs(log(abs(sqrt(abs(((exp((-61.515656 - sqrt(abs((-6.4471426 + ((18.762362 - X16) / sqrt(abs((51183.96 + X1))))))))) - 0.32430813) / 4.2545705)))))))) * sin(X10)))))))) * log(abs(10.925132))) * sin((-23.018253 - X16))) * sin((sin(sqrt(abs(sin(0.24853058)))) - 0.41113237)))) [likelihood params: Float32[0.0036]]"
21,240202,-977.13965,-651.3803,258.62762,67.131714,9.692677e-5,0.00014064489,0.5735704,0.07551706,-977.13965,723.2593,41.44,Inf,98,"(exp((-1.5537394 - sqrt(abs((exp(-89.46052) + (exp((-19.882156 - sqrt(abs((491.63562 + X1))))) - ((sin(-6.318953) * 0.29579765) * exp((X3 + -0.16696282))))))))) - (((sin(sqrt(abs(sqrt(abs((X1 + ((X12 * log(abs(log(abs(sqrt(abs(((exp((-61.515656 - sqrt(abs((-6.4471426 + ((18.762362 - X16) / sqrt(abs((51183.96 + X1))))))))) - 0.32430813) / 4.2545705)))))))) * sin(X10)))))))) * log(abs(10.910259))) * sin((-23.021805 - (exp((-2.7907848 - sqrt(abs((20.542187 + X1))))) - (X12 * sin((((sin(sin(exp(sin(-0.029525938)))) * (-71.290085 - (69.99899 + exp(1.0064133)))) * 13.327272) - X16))))))) * sin((sin(sqrt(abs(sin(0.24848805)))) - 0.4111689)))) [likelihood params: Float32[0.0036]]"
22,254940,-977.6045,-677.6874,250.71045,49.20669,9.691483e-5,0.00014054621,0.5736229,0.07616562,-977.6045,719.4263,48.712,Inf,95,"(exp((-1.5536939 - sqrt(abs((exp(-89.46052) + (exp((-19.882156 - sqrt(abs((491.63562 + X1))))) - ((sin(-6.3188086) * 0.2946053) * exp((X3 + -0.17100061))))))))) - (((sin(sqrt(abs(sqrt(abs((X1 + ((X12 * log(abs(log(abs(sqrt(abs(((exp((-61.515656 - sqrt(abs((-6.4471426 + ((18.762362 - X16) / sqrt(abs((51183.96 + X1))))))))) - 0.32430813) / 4.2545705)))))))) * sin(X10)))))))) * log(abs(10.902535))) * sin((-23.02055 - (exp((-1.989565 - sqrt(abs((9.489555 + X1))))) - (X12 * sin((((sin(-0.01878983) * (-71.03918 - (69.748085 + exp(0.91185087)))) * 13.304028) - X16))))))) * sin((sin(sqrt(abs(sin(0.24846573)))) - 0.41118807)))) [likelihood params: Float32[0.0036]]"
23,270077,-1122.7549,-824.801,200.06606,97.88779,9.318609e-5,0.00014596235,0.59002745,0.040564418,-1122.7549,929.8447,55.564,Inf,78,"(exp((-0.7718542 - sqrt(abs((2.1796753 + X1))))) - ((exp((-2.624698 * sin((((X8 + 6.9349875) - 5.970464) - sin(-0.40447894))))) * log(abs(-0.92397594))) * sin((((sin(sin(((((X12 * log(abs(sqrt(abs(((-2.672203 - sqrt(abs((-0.34685695 + X1)))) + (0.084449165 - sin(37.143494)))))))) + -0.060745507) + sin((((0.0038798929 + (-0.27403042 - sqrt(abs(19213.11)))) - 4.7239733) - (2.5623133 - sin(sqrt(abs((X3 + sqrt(abs(0.034132205)))))))))) - 4.2754855))) * (-72.22669 * (70.930466 + exp((-3.3890703 - 51.285202))))) * -0.1382995) - X16)))) [likelihood params: Float32[0.0036]]"
