Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,(1.1574250148854626)^(-14.691908792643378 - (X_0 + X_1)),10,6.751790882626518e-05,8.18960638951271e-05,6.751790882626518e-05,8.18960638951271e-05,0.6508420566924924,0.4211961996923361
1,-3.262217620558181 + (((-0.920675459703169)^(-0.920675459703169) + (X_3)^(X_3) - (X_1))^(-1))((-0.920675459703169)((-0.920675459703169)^(-0.920675459703169) - (X_1)) + (X_3)^(X_3)),27,inf,inf,inf,inf,-inf,-inf
2,exp(sqrt(-4.034824139580898) - (sqrt((-4.034824139580898)(-4.034824139580898) + log(X_2)))),13,0.000127375377723,0.0001149518188164,0.000127375377723,0.0001149518188164,0.3412988392717626,0.1875732920638434
3,(1.1574250148854626)^(-14.691908792643378 - (X_0 + X_1)),10,6.751790882626518e-05,8.18960638951271e-05,6.751790882626518e-05,8.18960638951271e-05,0.6508420566924924,0.4211961996923361
4,(1.1574250148854626)^(-14.691908792643378 - (X_0 + X_1)),10,6.751790882626518e-05,8.18960638951271e-05,6.751790882626518e-05,8.18960638951271e-05,0.6508420566924924,0.4211961996923361
5,0.08786575817641229,1,0.0001933735437512,0.0001422766737995,0.0001933735437512,0.0001422766737995,0.0,-0.0055462445150804
6,sin(21.902896066949467 + (-18.84572657875572)(X_16)),8,0.0001924090568042,0.000141234841454,0.0001924090568042,0.000141234841454,0.0049876882240474,0.0018169484413317
7,(1.1574250148854626)^(-14.691908792643378 - (X_0 + X_1)),10,6.751790882626518e-05,8.18960638951271e-05,6.751790882626518e-05,8.18960638951271e-05,0.6508420566924924,0.4211961996923361
8,(1.1574250148854626)^(-14.691908792643378 - (X_0 + X_1)),10,6.751790882626518e-05,8.18960638951271e-05,6.751790882626518e-05,8.18960638951271e-05,0.6508420566924924,0.4211961996923361
9,(-0.21920368336245755)^(-2.5222652071485197 - (X_0)),7,inf,inf,inf,inf,-inf,-inf
10,0.08786575817641229,1,0.0001933735437512,0.0001422766737995,0.0001933735437512,0.0001422766737995,0.0,-0.0055462445150804
11,(0.08843171824973314)((0.9103115743989898)^(X_14)),5,0.0001892050545303,0.0001371685342251,0.0001892050545303,0.0001371685342251,0.0215566676807229,0.0305557420462148
