id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sin((((t0 * x1) + Log((((Abs(((Abs((Sqrt(Abs(Sqrt(Abs((t1 - ((Abs(t2) ^ x0) / t3)))))) * Sin(x0))) ^ t4) / (Abs(t5) ^ x2))) ^ x3) + ((Abs((x2 / (Sin(x8) + ((x3 * x9) + x4)))) ^ t6) - (x0 * t7))) * Sqrt(Abs(t8))))) * Exp(Sqrt(Abs(t9))))),-0.6106265017784203;-0.7450127358322203;8.997349145231029e-5;-0.17898653616276916;-0.15059554568650946;-1.066796616741113;-3.0277306834981352e-2;0.6799270084291352;0.38301579532015895;-0.5815233293627019,50,0.26442612897508283,0.2825973728629306,0.7375553918179252,0.7121849772926281
