id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sin(((t0 * x1) + (t1 + Sin((Sin(((t2 * x1) + (Sqrt(Abs(Sin(Log((Sin(t3) * Sin(t4)))))) + Sin((((Exp((Abs(t5) ^ x0)) + Sqrt(Abs((t6 * t7)))) - Sin(((Abs(x1) ^ t8) + t9))) * Sqrt(Abs((t10 - t11)))))))) * Exp((t12 / t13))))))),-1.6859209055418374;-9.226278829564086e-2;-0.7042162793333514;0.5628727391307446;0.90053463004313;-1.2136732017761984;-0.1307920297985617;0.7603724994063342;1.3710484814392294;-0.5625506091095757;-0.25790125204155107;0.8319782543289531;-0.5073083975199623;-0.5360040703717729,49,0.302480311315551,0.2943518026956005,0.7044945891514345,0.6899619807320911
