id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sin((((x0 - t0) - (x1 * t1)) / (Abs(Sqrt(Abs(t2))) ^ (Abs(Sqrt(Abs((((Abs(x7) ^ Sin((Sin((Abs(x3) ^ x1)) + x7))) / Sqrt(Abs((Abs(Exp(((x1 + t3) - x4))) ^ ((Sin(t4) * x1) + x3))))) * (x3 - (Sqrt(Abs(t5)) + (x0 / t6))))))) ^ t7)))),4.391343648007811;-1.7903322625371618;1.462783233381234;-0.5281090877664569;-1.1693949513850252;-0.6346668885711771;0.36420051376018764;0.3491066394301494,48,0.27199380406455653,0.30685446991829324,0.7183402834920036,0.7118920129246431
