Complexity,Loss,Equation
1,0.0001933735,"0.08786552"
5,9.3466064e-5,"powabs(x0, -0.18079758) * 0.08489573"
6,9.240023e-5,"(0.05123835 / exp(x0)) + 0.06668217"
8,7.204808e-5,"powabs(sqrtabs(x0 * x1), -0.18079758) * 0.08489573"
9,6.703594e-5,"powabs(0.65101063, sqrtabs(x0 * sqrtabs(x1))) * 0.13169819"
10,6.651395e-5,"powabs(0.65101063, sqrtabs(sqrtabs(x1) * x0)) * sin(0.13169819)"
11,6.398978e-5,"powabs(powabs(0.65101063, powabs(x0, 0.4309687)), sqrtabs(sqrtabs(x1))) * 0.1320819"
12,6.2740415e-5,"powabs(powabs(0.65101063, powabs(x0, sqrtabs(-0.1410905))), sqrtabs(sqrtabs(x1))) * 0.13169819"
13,5.2512598e-5,"powabs(0.65101063, sqrtabs(powabs(-0.17644176, x6) * sqrtabs(x0 * x1))) * 0.13169819"
14,4.9756203e-5,"powabs(0.65101063, sqrtabs(sqrtabs(powabs(-0.068340845, x6)) * sqrtabs(x0 * x1))) * 0.13169819"
15,4.641944e-5,"sin(powabs(0.65101063, sqrtabs((x0 * sqrtabs(x1)) * sqrtabs(powabs(0.13169819, x6)))) * 0.13169819)"
17,4.384544e-5,"exp((x1 + -6.0556717) * (exp(x0 * (-0.32312742 + (x6 * 0.29240555))) * -0.14611477)) * 0.050213184"
19,3.9299983e-5,"((-0.025075424 / ((-0.53499717 / (x1 + x6)) + x6)) + ((-0.09238415 / (x0 + 0.43547198)) + -0.3067471)) * -0.26015365"
22,3.9025832e-5,"((-0.025075424 / ((-0.53499717 / (x1 + x6)) + (x6 / exp(-0.24152717)))) + ((-0.09238415 / (x0 + 0.43547198)) + -0.3067471)) * -0.26015365"
23,3.6913967e-5,"((0.041312445 / (1.7339987 / ((-0.40949717 / powabs(-0.18461403, x6)) + (x1 + 0.5224041)))) + ((-0.05842208 / (x0 + 0.45510256)) + -0.17072672)) * -0.45385244"
25,3.679292e-5,"((0.040531468 / (1.4731306 / (((-0.37410796 / powabs(-0.17644176, x6)) + (x1 + -0.7252295)) + 1.5777608))) + ((-0.06025152 / (x0 + 0.40485916)) + -0.21160439)) * -0.3924867"
27,3.1790307e-5,"((0.041312445 / (1.7339987 / (powabs(-0.18461403, x5) + ((-0.40949717 / powabs(-0.18461403, x6)) + (x1 + -0.4374939))))) + ((-0.05842208 / (x0 + 0.45510256)) + -0.17072672)) * -0.45385244"
29,3.1290536e-5,"((0.041312445 / (1.7339987 / (powabs(powabs(0.0924178, x0), x5) + ((-0.40949717 / powabs(-0.18461403, x6)) + (x1 + -0.4374939))))) + ((-0.05842208 / (x0 + 0.45510256)) + -0.17072672)) * -0.45385244"
31,3.100034e-5,"((0.041312445 / (1.7339987 / (powabs(powabs(0.05021175, x0) / x1, x5) + ((-0.40949717 / powabs(-0.18461403, x6)) + (x1 + -0.4374939))))) + ((-0.05842208 / (x0 + 0.45510256)) + -0.17072672)) * -0.45385244"
32,2.99365e-5,"((0.046578325 / (exp(powabs(1.7339987, x5)) / (powabs(x5, x6) + ((-0.24152717 / powabs(-0.108042225, x6)) + (x13 + (x1 / 0.58737355)))))) + ((-0.068340845 / (x0 + 0.43547198)) + -0.22017682)) * -0.3710528"
34,2.9799485e-5,"((0.046578325 / (exp(powabs(1.7339987, x5)) / (powabs(0.08160637 / x0, x6) + ((-0.24152717 / powabs(0.100967914, x6)) + (x13 + (x1 / 0.58737355)))))) + ((-0.068340845 / (x0 + 0.43547198)) + -0.22017682)) * -0.3710528"
36,2.9487737e-5,"((0.046578325 / (exp(powabs(1.7339987, x5)) / (powabs((-0.068340845 / x1) / x0, x6) + ((-0.24152717 / powabs(0.100967914, x6)) + (x13 + (x1 / 0.58737355)))))) + ((-0.068340845 / (x0 + 0.43547198)) + -0.22017682)) * -0.3710528"
