gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,238562.23,232086.9,236336.8,244610.9,245040.6,240453.92,235005.92,236130.94,244107.75,245265.44,7610.1313,7596.372,7605.4453,7622.6504,7623.528,7669.552,7637.0894,7642.8525,7703.7134,7741.135,43.944492,14.4849415,17.917595,71.93686,83.92634,13.170662,8.716563,11.495349,42.314304,44.34305,20,9,10,30,35,10.192,7.454,8.144,12.052,12.614
12,238367.95,232086.64,233636.89,242119.12,243006.81,239606.81,235645.58,236374.86,243082.8,243082.97,7609.7236,7596.371,7599.7007,7617.5312,7619.361,7665.5283,7637.0894,7644.001,7757.026,7761.2603,43.944492,14.4849415,17.917595,92.1034,110.29282,13.170662,9.433471,11.136463,62.5121,72.78557,20,9,10,40,43,11.264,8.292,8.676,14.172,14.274
13,237741.81,231397.52,232111.16,241251.28,242659.44,239114.08,232509.31,234953.11,243082.97,243284.38,7608.4087,7594.885,7596.425,7615.736,7618.6455,7671.567,7636.131,7644.001,7729.663,7761.2603,43.944492,16.125835,19.709354,92.1034,110.29282,13.60363,8.785019,11.136463,37.543236,60.90872,20,9,11,40,43,12.678,9.474,9.592,15.908,16.228
14,236710.05,231397.52,232110.97,241251.28,242386.86,237799.27,232509.31,234498.27,243284.38,243344.86,7606.234,7594.885,7596.4243,7615.736,7618.084,7675.1777,7636.131,7646.431,7733.129,7756.8174,43.944492,16.125835,23.350922,110.29282,119.89476,16.1751,8.785019,12.228332,31.428577,34.008434,22,9,12,45,47,14.406,10.56,11.112,17.564,18.48
15,235835.77,230934.34,231397.42,241169.89,241767.88,237799.2,232359.9,233195.27,242295.19,243284.38,7604.384,7593.883,7594.8843,7615.5674,7616.805,7672.1284,7632.75,7637.09,7756.8174,7763.2188,51.98604,16.125835,23.350922,107.90529,108.2215,16.995722,8.757692,11.33287,58.493004,63.74604,24,9,12,45,47,16.08,12.12,12.524,19.476,19.754
16,235377.17,229983.78,230932.69,241169.86,241575.45,237472.98,229998.73,232344.97,241796.08,241817.45,7603.4106,7591.821,7593.88,7615.5674,7616.407,7675.8096,7637.09,7650.1196,7750.4,7763.2188,62.122665,19.709354,29.11218,98.87511,105.50739,18.169327,11.049876,12.504151,44.975075,89.63487,27,11,14,44,45,17.51,13.02,14.02,21.552,21.942
17,233042.25,229827.92,230844.5,240089.39,241120.61,236071.73,229130.33,232249.8,241374.6,241813.95,7598.4263,7591.4814,7593.688,7613.322,7615.465,7705.4883,7648.908,7653.654,7769.7793,7775.0854,79.10008,29.11218,37.429947,117.49687,124.24533,17.94381,10.94432,12.530834,53.943077,90.35719,34,14,18,49,49,19.162,14.364,15.118,23.98,24.778
18,232839.86,228482.86,229578.61,239426.12,239717.61,235878.08,229130.33,229828.12,240911.88,241014.97,7597.992,7588.547,7590.939,7611.939,7612.547,7711.8174,7650.1196,7658.3623,7763.2188,7792.851,79.10008,29.11218,37.429947,107.90529,123.11757,19.8201,11.138628,12.1714735,90.35719,111.54961,33,14,18,46,48,20.92,15.702,16.522,25.246,27.426
19,232753.83,226842.58,227990.44,238684.84,238686.34,235144.81,229048.94,229670.34,238762.64,239331.92,7597.8066,7584.9443,7587.4683,7610.3877,7610.391,7711.8174,7653.6636,7660.647,7792.851,7811.611,79.51701,34.04343,43.749115,117.49687,123.11757,20.111227,11.138628,13.601417,103.64699,111.54961,32,18,19,48,49,22.284,17.33,18.528,27.222,28.83
20,232611.45,226842.58,227983.36,238228.31,238686.34,234769.56,229048.94,229670.34,238211.53,238304.81,7597.501,7584.9443,7587.453,7609.4307,7610.391,7717.1367,7660.647,7665.6772,7811.611,7817.247,83.49454,43.749115,49.906597,118.75758,121.76043,30.741549,11.138628,14.7160635,111.54961,117.86258,38,19,23,48,49,23.786,18.892,20.384,27.966,30.434
21,232322.95,226842.58,227670.08,237007.52,238473.61,235094.17,229048.94,229311.45,238672.1,240038.0,7596.8804,7584.9443,7586.7646,7606.8623,7609.9453,7724.341,7655.047,7663.9644,7788.4224,7810.7593,85.19565,48.354286,51.98604,121.76043,124.0357,34.245033,10.572428,14.4930105,91.48101,110.19978,37,21,25,49,49,25.524,21.07,22.416,29.538,31.266
22,230998.5,225430.6,226384.08,235122.77,235905.38,232337.92,229153.88,229357.11,238098.73,240830.22,7594.022,7581.8223,7583.933,7602.8706,7604.5317,7717.6533,7659.501,7671.144,7782.437,7797.471,87.49823,50.536167,62.122665,119.27552,120.55262,21.94219,13.880659,14.582517,82.27688,93.928986,38,23,25,48,48,26.89,23.284,23.964,30.416,31.748
23,230341.89,221517.48,226365.77,234242.89,235905.06,232752.89,225957.11,229095.38,238098.73,238631.38,7592.599,7573.0674,7583.8926,7600.9956,7604.5312,7720.9316,7662.3423,7674.014,7795.399,7843.744,98.313705,55.151592,59.867214,119.27552,121.86226,34.37102,13.880659,15.923588,91.856674,142.30164,41,23,26,49,50,27.952,24.114,25.096,30.902,31.89
24,230330.98,221517.36,225430.6,233230.05,235400.31,232857.28,225958.22,228620.1,236966.55,237044.3,7592.575,7573.067,7581.8223,7598.8286,7603.46,7719.2695,7671.144,7680.0293,7790.167,7793.8975,103.616325,55.151592,64.47238,121.86226,124.24533,35.76129,13.468187,15.505127,90.007935,90.35501,42,23,28,49,50,28.456,25.16,25.998,31.748,32.296
25,229738.97,221369.64,224652.81,232077.53,234647.33,232481.38,225958.22,228620.6,237072.17,238665.23,7591.288,7572.733,7580.094,7596.352,7601.858,7734.034,7671.144,7674.6523,7794.2856,7826.119,103.616325,57.56463,68.11396,119.27552,121.86226,34.37102,16.60139,19.281929,90.35501,121.890884,45,26,31,49,50,29.348,25.996,26.382,32.528,32.92
26,228735.14,220933.19,224652.81,231376.4,232883.34,232100.42,225569.58,226938.81,236994.25,237980.17,7589.0986,7571.7466,7580.094,7594.839,7598.085,7714.4814,7671.144,7681.517,7793.763,7793.8975,105.50739,64.47238,69.07755,119.27552,121.86226,30.27949,15.710841,19.25678,85.84722,90.35501,44,28,31,49,50,29.958,27.33,27.498,31.874,32.752
27,228500.4,220933.19,224652.77,231261.92,232759.64,232047.45,225569.58,227036.08,237980.17,238037.11,7588.5854,7571.7466,7580.0938,7594.592,7597.8193,7720.7754,7663.0415,7676.0547,7793.8975,7794.1045,105.50739,54.930614,69.07755,121.86226,124.0357,27.490282,13.519068,18.642412,86.192184,90.35501,44,25,30,49,50,30.728,28.008,28.594,33.03,34.7
28,228500.4,220933.19,224040.2,231261.92,232547.77,231734.97,225569.58,227037.38,237980.17,238037.1,7588.5854,7571.7466,7578.729,7594.592,7597.364,7720.7754,7663.0415,7674.6523,7784.2114,7815.393,105.50739,54.930614,68.11396,121.86226,124.0357,27.490282,13.519068,17.52729,82.49552,111.859634,44,25,31,49,50,31.246,28.806,29.866,33.738,35.27
29,228052.7,220933.19,224040.2,231047.38,231247.25,231734.97,225569.58,227037.38,236169.5,236338.72,7587.6045,7571.7466,7578.729,7594.1274,7594.56,7720.7754,7678.3403,7684.837,7772.0264,7784.2114,105.50739,72.50841,74.705635,121.86226,124.0357,28.130165,19.281929,20.250078,74.97787,82.49552,44,33,33,49,49,31.88,29.464,30.072,34.514,35.46
30,227915.02,220933.19,224012.16,231047.38,231247.25,231054.94,225569.58,226254.39,236338.72,236485.11,7587.3027,7571.7466,7578.6665,7594.1274,7594.56,7714.916,7673.5103,7676.16,7770.861,7784.2114,105.50739,64.47238,73.682724,121.86226,125.68252,29.45263,17.22967,17.7995,65.48992,82.49552,43,28,33,49,50,32.042,28.204,29.644,34.364,35.654
31,227587.02,220933.19,222193.53,230626.02,231047.38,230241.48,225950.55,226254.39,234820.17,238548.17,7586.5825,7571.7466,7574.591,7593.215,7594.1274,7729.7354,7674.6523,7685.831,7784.2114,7815.393,105.918915,72.50841,74.705635,125.68252,125.68252,32.3978,17.52868,19.281929,84.45383,111.859634,44,32,34,49,49,32.408,29.208,29.696,34.954,36.79
32,227338.52,219396.69,222193.61,230626.02,231047.38,230241.48,225622.86,226630.77,234820.17,235437.66,7586.036,7568.257,7574.591,7593.215,7594.1274,7726.9707,7676.459,7698.5713,7815.393,7848.504,110.303185,73.682724,92.28343,125.68252,125.68252,33.19718,15.074466,17.35339,111.859634,156.26135,45,33,38,49,50,32.944,30.012,30.102,35.87,36.318
33,226321.05,219396.69,222193.56,230625.89,231047.38,230241.48,224933.88,226700.03,234820.17,235435.14,7583.7935,7568.257,7574.591,7593.2144,7594.1274,7725.017,7672.257,7679.5044,7783.9985,7815.393,110.303185,72.50841,74.705635,125.68252,128.24747,33.88047,15.032743,15.6491785,98.9412,111.859634,45,33,34,50,50,33.056,30.092,30.292,36.13,36.256
34,226321.05,219383.9,222193.47,230412.66,231047.38,229970.84,225112.03,226689.44,235012.69,235432.56,7583.7935,7568.2275,7574.591,7592.752,7594.1274,7720.43,7672.257,7681.001,7809.0063,7815.393,110.303185,72.50841,74.705635,124.766495,125.68252,33.660652,15.032743,16.697533,111.859634,117.40304,46,33,34,50,50,32.812,30.606,30.998,36.502,36.988
35,225902.34,219380.83,222193.39,230412.66,230453.31,229700.14,225117.27,226680.25,235244.33,235429.56,7582.8677,7568.2207,7574.591,7592.752,7592.841,7725.017,7672.257,7691.0503,7802.5933,7815.393,110.303185,72.50841,83.92634,126.67475,128.24747,36.38442,15.032743,16.916023,96.80847,111.859634,46,33,35,50,50,33.062,31.246,31.65,35.996,37.12
36,225586.25,219380.83,222193.72,230302.2,230314.3,229515.53,225117.27,226577.03,235218.72,235427.56,7582.167,7568.2207,7574.591,7592.5127,7592.539,7722.7554,7672.257,7689.2144,7802.5933,7815.393,110.303185,72.50841,83.92634,126.67475,128.24747,35.263718,12.153424,16.01263,94.316864,111.859634,46,33,35,50,50,33.388,30.828,31.564,36.558,36.862
37,225276.55,219380.83,222193.72,229484.02,230228.08,229450.42,225117.27,226577.03,234344.69,235425.56,7581.4805,7568.2207,7574.591,7590.733,7592.3516,7734.2607,7688.686,7692.1387,7815.393,7895.946,110.303185,83.92634,85.19565,125.68252,126.67475,37.58132,16.01263,19.961143,111.859634,196.98245,46,35,36,50,50,33.392,30.726,31.522,37.044,37.526
38,225276.55,219380.83,222002.03,229484.02,230228.08,229402.8,225117.27,226886.55,234344.69,235763.19,7581.4805,7568.2207,7574.1597,7590.733,7592.3516,7740.203,7679.264,7692.1606,7797.663,7815.393,115.098976,83.92634,87.49823,126.67475,131.95287,39.703384,16.01263,19.961143,101.42451,111.859634,47,35,38,50,50,33.494,31.336,31.838,36.48,37.602
39,225091.23,219380.83,222002.1,229484.02,230228.08,229402.8,225117.27,226888.86,234344.69,235763.19,7581.069,7568.2207,7574.1597,7590.733,7592.3516,7745.02,7679.264,7693.9004,7815.393,7817.5166,116.79061,83.92634,87.49823,126.67475,131.95287,51.460552,16.01263,19.961143,111.859634,118.950905,47,35,38,50,50,33.646,30.238,31.002,36.862,37.024
40,224855.2,219380.83,222001.84,229484.02,230228.08,229402.8,225117.27,226891.48,234344.69,235763.19,7580.545,7568.2207,7574.1587,7590.733,7592.3516,7739.8867,7679.264,7692.1387,7798.2896,7799.325,112.70108,83.92634,85.19565,126.67475,131.95287,47.179657,16.01263,19.961143,105.78658,106.22135,47,35,37,50,50,34.268,30.95,31.594,37.302,37.312
41,224855.2,219380.83,220840.6,229484.02,230228.08,228901.1,225117.27,225815.48,234344.69,235763.19,7580.545,7568.2207,7571.537,7590.733,7592.3516,7741.7207,7679.264,7691.505,7797.375,7799.427,111.8208,83.92634,87.49823,131.95287,131.95287,47.179657,16.01263,22.69492,99.07701,101.42451,46,35,37,50,50,34.458,31.252,31.536,37.536,38.424
42,224855.2,219380.83,220830.1,228936.73,229484.02,229008.84,225117.27,225958.25,235763.19,235993.9,7580.545,7568.2207,7571.5127,7589.539,7590.733,7727.994,7679.264,7682.192,7797.99,7820.787,109.86123,76.90286,81.09822,126.67475,131.95287,44.597652,16.01263,17.481392,111.09425,127.85338,45,35,37,50,50,34.29,31.004,31.998,37.736,37.902
43,224589.39,219380.83,220830.1,228936.73,229484.02,228593.75,224248.2,225812.84,235763.19,235993.9,7579.953,7568.2207,7571.5127,7589.539,7590.733,7727.994,7679.264,7687.6484,7797.99,7820.787,110.84041,76.90286,87.49823,126.67475,131.95287,42.34864,16.01263,17.080774,102.06887,127.85338,46,35,37,50,50,34.518,30.498,30.778,37.194,37.534
44,224506.17,219307.9,220196.83,228936.73,229484.02,228265.44,224248.2,225812.84,235993.9,236877.27,7579.7676,7568.0547,7570.077,7589.539,7590.733,7723.592,7679.264,7691.505,7797.99,7820.787,110.303185,76.90286,85.19565,125.68252,131.95287,36.2575,16.01263,17.60668,102.06887,127.85338,46,35,37,50,50,34.564,30.592,31.842,36.77,37.0
45,224362.03,219307.03,219678.67,228936.73,229460.31,228864.5,224248.2,225117.27,235993.9,236135.14,7579.447,7568.0527,7568.899,7589.539,7590.6816,7716.186,7679.264,7691.505,7797.99,7820.787,110.29282,69.07755,87.49823,124.24533,124.24533,27.667526,11.338329,15.456589,101.42451,127.85338,45,30,37,50,50,34.492,30.176,32.266,37.148,37.464
46,224197.7,217973.1,219380.83,228116.86,229460.31,228547.45,222624.34,225114.84,235763.19,236135.14,7579.0806,7565.002,7568.2207,7587.745,7590.6816,7719.7188,7697.76,7699.959,7797.99,7820.787,110.524086,76.90286,95.91581,124.24533,125.68252,37.03325,11.338329,16.01263,92.195656,127.85338,46,35,40,50,50,34.582,30.066,32.878,37.4,38.366
47,224010.22,217973.1,219380.83,228116.86,229460.31,228554.25,222624.34,225117.27,235763.19,236135.14,7578.662,7565.002,7568.2207,7587.745,7590.6816,7719.7188,7696.639,7699.668,7797.99,7820.787,109.86123,76.90286,95.91581,124.24533,125.68252,30.471706,11.338329,16.01263,92.195656,127.85338,46,35,40,50,50,34.5,29.814,32.36,37.308,37.504
48,224010.22,217973.1,219380.83,228116.86,229457.19,228791.86,222624.34,225117.27,235763.19,236172.3,7578.662,7565.002,7568.2207,7587.745,7590.675,7720.944,7696.639,7700.16,7797.99,7820.787,109.86123,85.69176,95.91581,124.24533,125.68252,31.940231,11.338329,16.627586,92.195656,127.85338,46,38,40,50,50,34.332,30.078,32.244,37.494,37.72
49,222900.36,217973.1,219380.83,228089.02,229456.89,227797.92,222120.52,223912.14,235763.19,236173.1,7576.1787,7565.002,7568.2207,7587.684,7590.6733,7719.7188,7679.262,7695.0015,7797.99,7820.787,110.303185,54.930614,92.1034,124.24533,125.68252,34.58371,16.01263,17.175137,92.195656,127.85338,46,27,40,50,50,34.67,31.234,32.256,36.896,37.208
50,222450.58,217973.1,219380.83,226429.86,228089.02,227592.81,222120.52,223926.27,233662.38,235763.19,7575.169,7565.002,7568.2207,7584.034,7587.684,7721.6187,7679.262,7695.0015,7797.99,7820.4463,110.524086,54.930614,92.1034,124.24533,125.68252,36.44719,16.01263,17.508617,92.195656,127.54735,46,27,40,50,50,34.644,31.792,32.498,36.826,37.71
51,222310.28,217973.1,219380.83,226429.86,228089.02,227797.92,222120.52,222734.84,233662.38,235763.19,7574.853,7565.002,7568.2207,7584.034,7587.684,7721.6187,7679.262,7694.966,7797.99,7820.4463,110.303185,54.930614,92.1034,124.24533,129.9864,36.44719,16.01263,17.508617,92.195656,127.54735,46,27,39,50,50,34.97,31.72,32.764,36.926,36.964
52,222035.33,217973.1,219380.83,226429.86,228089.02,227650.64,222120.52,222896.98,233662.38,235763.19,7574.2344,7565.002,7568.2207,7584.034,7587.684,7725.4097,7679.0244,7688.4053,7797.99,7820.4463,111.8208,54.930614,87.49823,125.68252,129.9864,33.43654,16.01263,19.37455,92.195656,127.54735,48,27,38,50,50,35.488,32.014,32.662,37.252,37.648
53,221582.11,217973.1,219305.83,226429.86,228089.02,227649.78,221942.22,222757.14,233662.38,235763.19,7573.2124,7565.002,7568.05,7584.034,7587.684,7721.6187,7679.0415,7696.637,7797.99,7824.1987,111.8208,54.930614,94.48066,124.24533,125.68252,31.380905,17.175137,20.075686,92.195656,131.32573,48,27,40,50,50,35.86,31.408,32.35,37.688,38.412
54,221404.75,217973.1,219305.83,226429.86,228027.7,227497.88,221942.22,222979.97,234231.67,235763.19,7572.8125,7565.002,7568.05,7584.034,7587.55,7717.1494,7679.0415,7696.637,7772.45,7797.99,111.03006,63.719513,93.517914,124.24533,125.68252,30.976364,18.67706,21.023607,82.083374,92.195656,48,29,39,50,50,35.646,31.44,32.864,37.606,37.678
55,221404.75,217973.1,218945.64,226429.86,228027.7,227438.6,221816.1,222120.52,234231.67,235763.19,7572.8125,7565.002,7567.2285,7584.034,7587.55,7716.8203,7674.9644,7691.774,7797.99,7842.603,110.524086,63.719513,87.49823,124.24533,125.68252,31.380905,16.274399,20.075686,92.195656,156.28323,47,29,39,50,50,35.668,32.016,32.7,37.406,37.472
56,220963.6,217973.1,218698.36,226341.31,227819.47,227362.6,221942.22,223315.95,231759.45,234176.8,7571.8154,7565.002,7566.6626,7583.8384,7587.093,7721.6187,7679.0415,7698.64,7795.431,7797.676,112.82667,63.719513,103.1095,124.24533,125.68252,32.881824,15.787956,18.973324,101.1535,111.45023,48,29,42,50,50,36.028,32.372,32.656,37.774,38.144
57,220963.6,217973.1,218638.22,226341.08,227819.47,227012.27,221942.22,222182.33,231759.45,234176.8,7571.8154,7565.002,7566.5254,7583.8374,7587.093,7721.388,7679.0415,7693.167,7795.431,7799.3555,112.70108,63.719513,94.42645,124.24533,125.68252,32.881824,15.787956,18.973324,101.1535,111.45023,47,29,38,50,50,35.246,31.782,33.444,37.924,38.178
58,220963.6,217973.1,218638.22,226341.05,227819.47,227012.27,221942.22,222407.56,231721.75,235728.34,7571.8154,7565.002,7566.5254,7583.8374,7587.093,7721.6187,7679.0415,7690.964,7795.431,7799.7,112.82667,85.69176,94.42645,124.24533,125.68252,32.881824,16.274399,17.970882,111.45023,112.12343,47,38,39,50,50,35.374,31.58,33.54,37.72,37.808
59,220963.6,217973.1,218615.69,226340.81,227801.98,226939.4,221942.22,222407.56,231624.08,231980.73,7571.8154,7565.002,7566.4736,7583.8374,7587.054,7721.388,7684.736,7690.964,7795.431,7798.892,111.8208,85.69176,91.12002,124.24533,125.68252,31.471447,16.68565,19.65934,111.45023,112.12343,47,38,38,50,50,35.396,31.308,32.644,37.952,37.956
60,220963.6,217918.58,218314.83,224950.23,226340.89,226939.4,221856.55,222407.56,231958.12,233057.03,7571.8154,7564.877,7565.785,7580.756,7583.837,7716.39,7670.541,7684.736,7799.0674,7799.652,111.8208,72.50841,87.49823,125.68252,125.68252,31.380905,11.184502,21.038364,111.45023,126.073074,47,33,38,50,50,35.658,31.566,32.906,38.148,38.198
61,220343.25,217918.58,218146.89,224950.23,226155.47,227733.38,221856.55,222407.56,230942.1,233057.03,7570.409,7564.877,7565.4004,7580.756,7583.4272,7711.87,7679.0415,7693.2817,7786.375,7795.431,108.2215,72.50841,92.1034,124.24533,125.68252,30.13039,11.184502,21.038364,101.1535,111.45023,45,33,40,50,50,36.298,30.868,32.722,38.022,38.476
62,220343.25,217908.6,218139.73,224949.94,225302.23,227315.33,221836.14,222407.56,232820.98,233057.03,7570.409,7564.854,7565.3843,7580.755,7581.537,7714.895,7681.2886,7693.5483,7780.8174,7795.431,109.33589,87.49823,98.87511,124.24533,125.68252,30.13039,16.65641,21.038364,101.1535,105.95931,46,38,42,50,50,35.802,31.076,33.062,37.984,38.08
63,220257.45,217908.6,218139.73,224835.92,224949.94,227032.33,221836.14,222407.56,232165.5,233057.03,7570.215,7564.854,7565.3843,7580.5015,7580.755,7718.3926,7681.2886,7693.5483,7795.431,7801.669,111.8208,87.49823,98.87511,124.24533,125.68252,30.705803,17.781565,21.038364,101.1535,126.81185,46,38,42,50,50,35.914,31.054,33.258,37.858,38.0
64,220257.08,217526.1,218004.31,224835.92,224949.94,226982.05,221763.2,222182.33,232165.5,233057.03,7570.214,7563.9756,7565.0737,7580.5015,7580.755,7714.895,7689.7188,7696.16,7777.5293,7795.431,111.8208,98.313705,100.7116,124.24533,125.68252,30.13039,17.781565,21.038364,90.993324,101.1535,47,41,42,50,50,36.254,31.876,33.726,37.844,37.874
65,220257.08,217526.1,218004.31,224835.92,224949.94,227074.55,221763.2,222182.33,229959.48,233057.03,7570.214,7563.9756,7565.0737,7580.5015,7580.755,7714.895,7689.7188,7696.16,7779.0117,7788.408,112.82667,98.313705,100.7116,124.24533,125.68252,30.705803,17.781565,20.352278,92.47559,101.1535,48,41,42,50,50,36.526,32.694,33.958,37.81,37.886
66,220233.81,217526.1,218004.31,224835.92,224949.66,227077.83,221775.86,222407.56,229959.48,233057.03,7570.1606,7563.9756,7565.0737,7580.5015,7580.7544,7718.3926,7679.895,7693.5483,7778.4814,7790.2075,112.82667,85.69176,100.7116,124.24533,125.68252,30.705803,17.781565,21.038364,91.94554,101.1535,48,39,42,50,50,36.168,32.176,33.66,38.266,38.348
67,220142.53,217525.9,217951.58,224835.92,224949.66,227079.95,222182.33,222735.56,229959.48,233057.03,7569.954,7563.975,7564.952,7580.5015,7580.7544,7717.766,7679.895,7693.5483,7764.346,7781.391,112.82667,72.50841,100.7116,125.68252,128.24747,32.870583,19.950996,21.038364,84.84703,90.146576,47,33,41,50,50,36.218,31.754,32.106,38.284,38.318
68,220142.53,217525.9,217834.72,224835.92,224867.3,227032.33,222182.33,223133.19,229959.48,233057.03,7569.954,7563.975,7564.6846,7580.5015,7580.5713,7718.3926,7675.799,7693.5483,7782.264,7795.431,112.82667,85.69176,100.7116,125.68252,128.24747,32.682648,19.950996,21.038364,91.02038,101.1535,47,39,42,50,50,36.044,31.956,32.638,38.116,38.348
69,220131.86,217525.9,217834.48,224835.92,224867.3,227027.4,221764.89,223133.19,229959.48,233057.03,7569.9297,7563.975,7564.684,7580.5015,7580.5713,7717.766,7675.6167,7688.333,7764.346,7795.431,115.098976,85.69176,100.7116,123.11757,125.68252,31.23534,17.921711,20.086895,81.3057,91.905174,48,39,42,50,50,35.956,31.854,32.436,38.422,38.508
70,220130.23,217525.9,217731.05,224545.62,224835.92,227017.61,221764.89,223133.19,229959.48,232306.33,7569.926,7563.975,7564.4463,7579.8555,7580.5015,7717.766,7676.1006,7688.333,7764.346,7789.7563,112.82667,85.69176,100.7116,125.68252,128.24747,31.122456,17.781565,19.996635,81.3057,98.33153,48,39,42,50,50,36.45,32.052,33.36,38.296,38.338
71,220015.3,217420.95,217731.05,223484.69,223835.62,227017.61,221764.89,223133.19,229669.67,229959.48,7569.6646,7563.734,7564.4463,7577.4873,7578.272,7717.766,7689.9863,7693.5483,7764.346,7789.4917,115.12926,96.67788,100.7116,124.24533,128.24747,32.30236,18.091032,18.908466,84.84634,96.281944,48,42,43,50,50,36.568,32.436,33.45,38.882,39.034
