-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,9922,7978.947,8013.1904,23.350922,10.892384,498827.94,516923.47,0.035433054,0.016594946,7978.947,82913.77,5.982,Inf,12,"(-0.21333838 - (abs((X1 - (sqrt(abs(-3552.9673)) + (108.02448 + X2)))) ^ 1.5241624)) [likelihood params: Float32[706.2776]]"
2,17831,7956.307,8024.375,48.354286,19.713259,476744.84,490895.94,0.07813442,0.066110134,7956.307,82644.86,5.74,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-42.04396 / 1.028785)))) * (X2 * -4.7678337)) + 1278.2865) + (-1205.1858 + X2)))) ^ 1.8370725)) [likelihood params: Float32[690.4669]]"
3,26772,7905.7725,7975.2983,48.354286,21.171558,430915.8,441309.53,0.16675246,0.16044432,7905.7725,82092.09,5.398,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-42.04753 / 1.028698)))) * (X2 * -5.0512457)) + 1259.1001) + (-1224.3722 + X2)))) ^ 2.2299802)) [likelihood params: Float32[656.4419]]"
4,35197,7691.474,7767.3086,48.354286,27.480026,280708.38,282399.62,0.45720357,0.46275753,7691.474,79776.44,5.418,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-42.04913 / 1.028659)))) * (X2 * -5.1639614)) + 1248.0944) + (-1235.378 + X2)))) ^ 3.1536329)) [likelihood params: Float32[529.81934]]"
5,43844,7617.5337,7688.68,48.354286,22.791801,242120.2,241963.23,0.53182024,0.53968453,7617.5337,78975.23,5.8,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-42.04927 / 1.0286558)))) * (X2 * -5.1731677)) + 1246.2722) + (-1237.2001 + X2)))) ^ 3.6656356)) [likelihood params: Float32[492.05716]]"
6,52708,7617.5337,7688.68,48.354286,22.791801,242120.2,241963.23,0.53182024,0.53968453,7617.5337,78975.23,6.1,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-42.04927 / 1.0286558)))) * (X2 * -5.1731677)) + 1246.2722) + (-1237.2001 + X2)))) ^ 3.6656356)) [likelihood params: Float32[492.05716]]"
7,62081,7617.5312,7683.238,48.354286,17.352268,242119.12,241958.55,0.5318223,0.5396935,7617.5312,78975.125,6.596,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-54.17668 / 1884.3827)))) * (X2 * -5.882587)) + 1246.2722) + (-1237.2001 + X2)))) ^ 3.665644)) [likelihood params: Float32[492.05612]]"
8,71311,7617.5312,7683.238,48.354286,17.352268,242119.12,241958.55,0.5318223,0.5396935,7617.5312,78975.125,7.158,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-54.17668 / 1884.3827)))) * (X2 * -5.882587)) + 1246.2722) + (-1237.2001 + X2)))) ^ 3.665644)) [likelihood params: Float32[492.05612]]"
9,81008,7617.5312,7683.238,48.354286,17.352268,242119.12,241958.55,0.5318223,0.5396935,7617.5312,78975.125,7.762,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-54.17668 / 1884.3827)))) * (X2 * -5.882587)) + 1246.2722) + (-1237.2001 + X2)))) ^ 3.665644)) [likelihood params: Float32[492.05612]]"
10,91163,7617.5312,7683.238,48.354286,17.352268,242119.12,241958.55,0.5318223,0.5396935,7617.5312,78975.125,8.756,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-54.17668 / 1884.3827)))) * (X2 * -5.882587)) + 1246.2722) + (-1237.2001 + X2)))) ^ 3.665644)) [likelihood params: Float32[492.05612]]"
11,101306,7617.5312,7683.238,48.354286,17.352268,242119.12,241958.55,0.5318223,0.5396935,7617.5312,78975.125,9.954,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-54.17668 / 1884.3827)))) * (X2 * -5.882587)) + 1246.2722) + (-1237.2001 + X2)))) ^ 3.665644)) [likelihood params: Float32[492.05612]]"
12,111260,7617.5312,7683.238,48.354286,17.352268,242119.12,241958.55,0.5318223,0.5396935,7617.5312,78975.125,10.866,Inf,21,"(-0.21333838 - (abs((X1 - (((sqrt(abs(sin((-54.17668 / 1884.3827)))) * (X2 * -5.882587)) + 1246.2722) + (-1237.2001 + X2)))) ^ 3.665644)) [likelihood params: Float32[492.05612]]"
13,121696,7613.4375,7694.44,64.74317,16.25926,240144.89,239114.08,0.5356398,0.5451048,7613.4375,78913.87,12.354,Inf,27,"(-0.21333838 - (abs((X1 - (9.1077385 + (sqrt(abs(sin(X3))) * (sqrt(abs(sin((-0.044059515 / 594382.4)))) * ((X4 * 216.2024) - sin(sin((2.1220694e8 / 1.3356467e9))))))))) ^ 3.6588771)) [likelihood params: Float32[490.0457]]"
14,131638,7612.7295,7687.3228,55.151592,19.441887,239804.94,238408.03,0.5362972,0.546448,7612.7295,78898.58,13.76,Inf,23,"(-0.21333838 - (abs((X1 - (9.158345 + (sqrt(abs(sin(X3))) * (sqrt(abs(sin((-0.005856433 / 2.0057692e6)))) * ((X4 * 1327.2024) - 1356.3805)))))) ^ 3.6573427)) [likelihood params: Float32[489.6987]]"
15,141711,7609.4575,7646.0874,25.296831,11.33287,238240.95,238758.8,0.5393214,0.5457807,7609.4575,78906.12,15.85,Inf,13,"((sqrt(abs(-4422.641)) * ((sqrt(abs(X1)) * -17.300478) + (X8 * X8))) - -3265.5967) [likelihood params: Float32[488.09933]]"
16,152356,7596.341,7706.367,91.12002,18.906452,232072.27,235811.58,0.5512496,0.55138755,7596.341,78842.39,17.384,Inf,38,"((abs(sqrt(abs((log(abs(-2.8463662e7)) + (2988.009 - -2.8908025e6))))) ^ (((490.011 * X8) - -24386.125) + X4)) * ((285.78998 * X8) - (log(abs(-5.182814e7)) + ((2053.5454 - (X1 * ((X4 + -561875.9) + 560753.75))) - (4859.275 + (259.2381 + X2)))))) [likelihood params: Float32[481.73874]]"
17,162116,7596.341,7706.367,91.12002,18.906452,232072.27,235811.58,0.5512496,0.55138755,7596.341,78842.39,19.6,Inf,38,"((abs(sqrt(abs((log(abs(-2.8463662e7)) + (2988.009 - -2.8908025e6))))) ^ (((490.011 * X8) - -24386.125) + X4)) * ((285.78998 * X8) - (log(abs(-5.182814e7)) + ((2053.5454 - (X1 * ((X4 + -561875.9) + 560753.75))) - (4859.275 + (259.2381 + X2)))))) [likelihood params: Float32[481.73874]]"
18,172168,7590.357,7660.647,34.04343,36.24641,229311.55,234322.55,0.55658793,0.5542203,7590.357,78810.1,20.92,Inf,19,"(((X1 * (-6466.028 - (23.768847 * X3))) - -28037.348) * (((0.0013960502 - (-7.511053e-5 * X3)) * X8) - -0.10842212)) [likelihood params: Float32[478.86484]]"
19,182705,7590.357,7660.647,34.04343,36.24641,229311.55,234322.55,0.55658793,0.5542203,7590.357,78810.1,22.286,Inf,19,"(((X1 * (-6466.028 - (23.768847 * X3))) - -28037.348) * (((0.0013960502 - (-7.511053e-5 * X3)) * X8) - -0.10842212)) [likelihood params: Float32[478.86484]]"
