-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10262,7623.7285,7643.657,9.656628,10.272028,245138.75,245354.62,0.5322411,0.5409451,7623.7285,79047.375,5.956,Inf,6,"(3302.5627 - (sqrt(abs(1.2674626e6)) * X1)) [likelihood params: Float32[495.11493]]"
2,18460,7623.7285,7643.657,9.656628,10.272028,245138.75,245354.62,0.5322411,0.5409451,7623.7285,79047.375,5.406,Inf,6,"(3302.5627 - (sqrt(abs(1.2674626e6)) * X1)) [likelihood params: Float32[495.11493]]"
3,27046,7623.7285,7643.657,9.656628,10.272028,245138.75,245354.62,0.5322411,0.5409451,7623.7285,79047.375,5.294,Inf,6,"(3302.5627 - (sqrt(abs(1.2674626e6)) * X1)) [likelihood params: Float32[495.11493]]"
4,35107,7623.532,7646.303,11.266066,11.50501,245042.81,245318.72,0.5324242,0.5410123,7623.532,79046.62,5.418,Inf,7,"((3301.3015 + (-1125.4718 * X1)) + X9) [likelihood params: Float32[495.0179]]"
5,43582,7623.532,7646.303,11.266066,11.50501,245042.81,245318.72,0.5324242,0.5410123,7623.532,79046.62,5.46,Inf,7,"((3301.3015 + (-1125.4718 * X1)) + X9) [likelihood params: Float32[495.0179]]"
6,51542,7615.884,7648.492,21.405012,11.203481,241322.62,243123.28,0.5395229,0.5451199,7615.884,79000.164,5.678,Inf,11,"(X3 + (4639.338 - ((1468.3512 + (1114.0076 * X1)) + X9))) [likelihood params: Float32[491.2461]]"
7,60124,7615.8833,7648.4917,21.405012,11.20363,241322.6,243122.72,0.5395229,0.54512095,7615.8833,79000.15,6.574,Inf,11,"(X3 + (5372.0957 - ((2201.104 + (1114.0188 * X1)) + X9))) [likelihood params: Float32[491.2461]]"
8,69029,7613.5093,7661.72,35.155594,13.055188,240179.39,244403.36,0.5417043,0.5427249,7613.5093,79028.03,7.018,Inf,16,"(X3 + (4639.3403 - ((1468.3481 + ((1231.1654 - (167.63786 * sin(X4))) * X1)) + X9))) [likelihood params: Float32[490.08115]]"
9,78443,7613.5093,7661.72,35.155594,13.055188,240179.39,244403.36,0.5417043,0.5427249,7613.5093,79028.03,7.578,Inf,16,"(X3 + (4639.3403 - ((1468.3481 + ((1231.1654 - (167.63786 * sin(X4))) * X1)) + X9))) [likelihood params: Float32[490.08115]]"
10,88564,7606.72,7673.158,48.354286,18.083382,236940.31,241876.03,0.5478849,0.5474535,7606.72,78974.46,8.342,Inf,21,"(X3 + (4639.3374 - ((1468.3511 + ((1115.2124 - (-275.6315 * sin((976.30554 + (exp(-1.7694936e7) + X8))))) * X1)) + X9))) [likelihood params: Float32[486.7652]]"
11,98913,7606.72,7673.158,48.354286,18.083382,236940.31,241876.03,0.5478849,0.5474535,7606.72,78974.46,9.498,Inf,21,"(X3 + (4639.3374 - ((1468.3511 + ((1115.2124 - (-275.6315 * sin((976.30554 + (exp(-1.7694936e7) + X8))))) * X1)) + X9))) [likelihood params: Float32[486.7652]]"
