id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((t0 + (Sqrt(Abs(((((x0 - x28) - x49) - x28) + (x35 + x6)))) + (Sqrt(Abs(x4)) - x48))) / x5) / Sin(Log(Exp(Sqrt(Abs((t1 * x30))))))),231.41743133307037;-0.39274348221352645,29,3.4610270077950395e-2,7.57829403418151e-2,0.6950322252965548,0.45881091253908435
