id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp((Sin((Sqrt(Abs((t0 - t1))) * Log((Log(((Sin(t2) / x40) + x29)) + x48)))) * Sqrt(Abs((Abs((x34 / (((t3 * x8) / x20) + x29))) ^ t4))))),21.27605419935854;-21.727295024392802;-0.7620772923484102;683.1843676368226;-0.8887809740052711,30,4.614048975951286e-2,4.893003516991578e-2,0.5934339011514862,0.6505756973324244
