-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,32294,5,17294.361,17044.574,17294.361,17348.7,41.74727,12.590735,17044.574,3610.8174,2759.7573,0.55773354,0.60049134,19,"((((-2.6868565 * X1) - (-0.057064354 * X21)) + ((1.6368355 * X24) - (0.71268153 * X15))) * (0.0127478475 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[60.0901]"
2,51626,8,17294.361,17044.574,17294.361,17348.7,41.74727,12.590735,17044.574,3610.8174,2759.7573,0.55773354,0.60049134,19,"((((-2.6868565 * X1) - (-0.057064354 * X21)) + ((1.6368355 * X24) - (0.71268153 * X15))) * (0.0127478475 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[60.0901]"
3,72728,5,17241.406,16953.436,17241.406,17264.79,11.266066,12.116348,16953.436,3490.9116,2557.5522,0.57242,0.629763,7,"((7.729877 * X6) - (12.529779 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[59.0839]"
4,96014,7,17241.406,16953.436,17241.406,17264.79,11.266066,12.116348,16953.436,3490.9116,2557.5522,0.57242,0.629763,7,"((7.729877 * X6) - (12.529779 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[59.0839]"
5,120497,8,16940.771,16786.521,16940.771,17107.73,113.67614,53.283825,16786.521,2881.8455,2482.1665,0.64702076,0.640676,41,"((((-957.9938 * X1) - (318.2365 * X21)) + ((-0.2662984 * ((1.8578138 * X12) * ((-8.120711 * X25) - ((119.92996 * sqrt(abs((-19.212488 + (0.15005457 * X20))))) / sin(exp(exp((-1.1307154e6 * X9)))))))) - (-470.53787 * X15))) * (4.5675966e-5 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[53.682842]"
6,142766,10,16940.771,16778.459,16940.771,17099.668,105.61396,53.283825,16778.459,2881.8455,2482.1665,0.64702076,0.640676,39,"((((-957.9938 * X1) - (318.2365 * X21)) + ((-0.2662984 * ((1.8578138 * X12) * ((-8.120711 * X25) - ((119.92996 * sqrt(abs((-19.212488 + (0.15005457 * X20))))) / sin(exp(exp(-6176.879))))))) - (-470.53787 * X15))) * (4.5675966e-5 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[53.682842]"
7,166181,8,16671.316,16467.18,16671.316,16761.06,64.74317,24.999702,16467.18,2426.8289,1961.0996,0.7027529,0.71610683,27,"((((0.9846534 * X11) - (((-10.783324 * X6) - ((abs(0.057553828) ^ 31.70953) / 17.586878)) + (15.274867 * X3))) * ((-0.02611186 * X17) + (0.031951874 * X12))) - -368.2437) NeoGP.GaussianLikelihood{Float32} Float32[49.26288]"
8,191116,8,16506.824,16299.861,16506.824,16597.164,64.74317,25.595879,16299.861,2185.1384,1688.2036,0.7323561,0.7556119,27,"((((-21.188736 * X1) - (16.17007 * X21)) + (((14.563887 * X6) - (-24.499033 * X16)) - (5.122186 * X15))) + ((-29.852863 * X4) - (7.685492 * X25))) NeoGP.GaussianLikelihood{Float32} Float32[46.745476]"
9,217611,10,16506.824,16299.861,16506.824,16597.164,64.74317,25.595879,16299.861,2185.1384,1688.2036,0.7323561,0.7556119,27,"((((-21.188736 * X1) - (16.17007 * X21)) + (((14.563887 * X6) - (-24.499033 * X16)) - (5.122186 * X15))) + ((-29.852863 * X4) - (7.685492 * X25))) NeoGP.GaussianLikelihood{Float32} Float32[46.745476]"
10,244370,10,15567.026,15425.91,15567.026,15725.491,99.39626,59.068233,15425.91,1199.9955,943.47205,0.85302,0.86342084,40,"((((-8.795302 * X1) - ((-2.7447379 * X6) + (sqrt(abs((((-1.105443 * X24) + 143.17282) * (0.119022965 * X6)))) - ((3.8842351 * X23) + 862.79706)))) + ((1.0782006 * ((-7.759262 * X12) * 1.0270877)) - (-2.3677843 * X15))) * (0.0070618484 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[34.640934]"
11,270621,11,15508.641,15371.77,15508.641,3.4028235e38,102.59798,3.4028235e38,15371.77,1156.1343,885.32605,0.85839236,0.8718382,40,"((((-9.316624 * X1) - ((-3.1588142 * X6) + (sqrt(abs((((-1.1057898 * X24) + 143.12515) * (0.4594485 * X25)))) - ((4.0340104 * X23) + 1080.4584)))) + ((1.1419905 * ((-8.222572 * X12) * 1.0879713)) - (-2.5704494 * X15))) * (0.0066729654 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[34.00198]"
12,297980,13,15502.934,15367.932,15502.934,15646.868,104.36608,39.56844,15367.932,1151.935,852.04785,0.8589066,0.87665564,42,"((((-6.297111 * X1) - ((-2.3736544 * X6) + (sqrt(abs((((-4.5912995 * X24) + (4.4802985 * X6)) * (0.07123087 * X6)))) - ((2.6303456 * X23) + 960.3396)))) + ((1.0693121 * ((-7.695296 * X12) * 1.0186868)) - (-2.051133 * X15))) * (0.009639906 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[33.940174]"
13,326843,15,15502.934,15367.932,15502.934,15646.868,104.36608,39.56844,15367.932,1151.935,852.04785,0.8589066,0.87665564,42,"((((-6.297111 * X1) - ((-2.3736544 * X6) + (sqrt(abs((((-4.5912995 * X24) + (4.4802985 * X6)) * (0.07123087 * X6)))) - ((2.6303456 * X23) + 960.3396)))) + ((1.0693121 * ((-7.695296 * X12) * 1.0186868)) - (-2.051133 * X15))) * (0.009639906 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[33.940174]"
14,355599,17,15223.045,15099.463,15223.045,15388.183,107.90529,57.232723,15099.463,963.6205,756.64307,0.88197213,0.8904667,45,"((((-1.4612952 * X6) - ((((6.263879e-5 * X5) * ((-7885.219 * X4) - ((-1244.155 * X1) - (143.76886 * X11)))) - 1107.2557) + (36.00236 * X1))) * ((((-0.08430862 * X1) - (-0.03174883 * X23)) + ((0.033096842 * X6) - -10.606184)) + (-0.08343562 * X12))) - -371.37646) NeoGP.GaussianLikelihood{Float32} Float32[31.042242]"
15,384335,22,15114.597,14972.25,15114.597,15256.23,90.086205,51.548023,14972.25,899.2256,735.01526,0.88985944,0.89359754,41,"((((38.933258 * X6) - ((((0.019744296 * X5) * ((22.893005 * X6) - (99.84148 * X1))) - 1740.3075) + (205.50827 * X1))) * ((((-0.041278444 * X1) - (-0.021311957 * X23)) + ((0.024660947 * X6) - -11.330022)) + (-0.08351316 * X12))) - -285.32126) NeoGP.GaussianLikelihood{Float32} Float32[29.9871]"
16,413970,21,15081.514,14965.255,15081.514,15264.144,112.70108,69.92878,14965.255,880.45215,710.24023,0.8921589,0.897184,47,"((((21.814991 * X6) - ((((-8.568855e-5 * X5) * ((1003.74255 * X4) - ((-16501.084 * X1) - (-406.9747 * X11)))) - 2164.383) + (179.78851 * X1))) * ((((-0.036015168 * X1) - (-0.01827518 * X23)) + ((0.018913127 * X6) - -11.806571)) + (-0.08280658 * X12))) - (-0.52932847 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[29.672405]"
17,445490,21,15081.514,14965.255,15081.514,15264.144,112.70108,69.92878,14965.255,880.45215,710.24023,0.8921589,0.897184,47,"((((21.814991 * X6) - ((((-8.568855e-5 * X5) * ((1003.74255 * X4) - ((-16501.084 * X1) - (-406.9747 * X11)))) - 2164.383) + (179.78851 * X1))) * ((((-0.036015168 * X1) - (-0.01827518 * X23)) + ((0.018913127 * X6) - -11.806571)) + (-0.08280658 * X12))) - (-0.52932847 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[29.672405]"
18,476519,21,15094.683,14959.313,15094.683,15284.667,96.70857,93.27515,14959.313,887.8771,743.5473,0.8912495,0.8923624,42,"((((79.39934 * X6) - ((((0.038036272 * X5) * ((25.941786 * X6) - (96.91463 * X1))) - sqrt(abs(-3.0635145e6))) + (335.98706 * X1))) * ((((-0.042066988 * X1) - (-0.021890372 * X23)) + ((0.024813924 * X6) - -11.399453)) + (-0.084247105 * X12))) - -294.06778) NeoGP.GaussianLikelihood{Float32} Float32[29.797285]"
19,509483,21,15094.683,14959.313,15094.683,15284.667,96.70857,93.27515,14959.313,887.8771,743.5473,0.8912495,0.8923624,42,"((((79.39934 * X6) - ((((0.038036272 * X5) * ((25.941786 * X6) - (96.91463 * X1))) - sqrt(abs(-3.0635145e6))) + (335.98706 * X1))) * ((((-0.042066988 * X1) - (-0.021890372 * X23)) + ((0.024813924 * X6) - -11.399453)) + (-0.084247105 * X12))) - -294.06778) NeoGP.GaussianLikelihood{Float32} Float32[29.797285]"
20,542494,20,15095.315,14945.54,15095.315,15234.085,85.19565,53.573975,14945.54,888.23645,701.99646,0.89120543,0.8983774,37,"((((7.963008 * X6) - ((((-0.0563993 * X5) * 342.9494) - 773.5158) + (79.88333 * X1))) * ((((-0.027525945 * X1) - (-0.017004114 * X23)) + ((0.018696982 * X6) - -11.823044)) + (-0.083037406 * X12))) - (-0.4325905 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[29.803278]"
21,577160,23,14980.958,14874.173,14980.958,15142.444,117.49687,43.989628,14874.173,825.76086,667.28296,0.8988577,0.9034026,49,"(((-76.47767 * X1) - (-38.86831 * X23)) + ((((16.010164 * X6) - (-22.946371 * X16)) - ((((9.571519 * X6) - ((-59.615185 * X1) - (-2.556597 * X11))) * (((((-0.051335707 * X1) - (-0.026835524 * X23)) + 0.34747538) - 12.012363) + (0.06254031 * X12))) - -5918.8496)) - (-2.7233448 * X15))) NeoGP.GaussianLikelihood{Float32} Float32[28.736038]"
22,609678,24,14980.958,14874.173,14980.958,15142.444,117.49687,43.989628,14874.173,825.76086,667.28296,0.8988577,0.9034026,49,"(((-76.47767 * X1) - (-38.86831 * X23)) + ((((16.010164 * X6) - (-22.946371 * X16)) - ((((9.571519 * X6) - ((-59.615185 * X1) - (-2.556597 * X11))) * (((((-0.051335707 * X1) - (-0.026835524 * X23)) + 0.34747538) - 12.012363) + (0.06254031 * X12))) - -5918.8496)) - (-2.7233448 * X15))) NeoGP.GaussianLikelihood{Float32} Float32[28.736038]"
23,644529,23,14980.958,14874.173,14980.958,15142.444,117.49687,43.989628,14874.173,825.76086,667.28296,0.8988577,0.9034026,49,"(((-76.47767 * X1) - (-38.86831 * X23)) + ((((16.010164 * X6) - (-22.946371 * X16)) - ((((9.571519 * X6) - ((-59.615185 * X1) - (-2.556597 * X11))) * (((((-0.051335707 * X1) - (-0.026835524 * X23)) + 0.34747538) - 12.012363) + (0.06254031 * X12))) - -5918.8496)) - (-2.7233448 * X15))) NeoGP.GaussianLikelihood{Float32} Float32[28.736038]"
24,678566,26,14980.958,14874.173,14980.958,15142.444,117.49687,43.989628,14874.173,825.76086,667.28296,0.8988577,0.9034026,49,"(((-76.47767 * X1) - (-38.86831 * X23)) + ((((16.010164 * X6) - (-22.946371 * X16)) - ((((9.571519 * X6) - ((-59.615185 * X1) - (-2.556597 * X11))) * (((((-0.051335707 * X1) - (-0.026835524 * X23)) + 0.34747538) - 12.012363) + (0.06254031 * X12))) - -5918.8496)) - (-2.7233448 * X15))) NeoGP.GaussianLikelihood{Float32} Float32[28.736038]"
25,715106,27,14943.197,14837.086,14943.197,15112.869,117.49687,52.174953,14837.086,806.1127,652.1025,0.9012643,0.9056002,49,"(((-80.47402 * X1) - (-50.656105 * X23)) + ((((16.340467 * X6) - (-45.396923 * X16)) - ((((6.87619 * X6) - ((-66.198746 * X1) - (-1.9712126 * X11))) * (((((-0.051251978 * X1) - (-0.030687112 * X23)) + 0.07032171) - 12.081024) + (0.063271105 * X12))) - -9255.285)) - (0.568555 * X15))) NeoGP.GaussianLikelihood{Float32} Float32[28.39213]"
26,755273,28,14943.197,14837.086,14943.197,15112.869,117.49687,52.174953,14837.086,806.1127,652.1025,0.9012643,0.9056002,49,"(((-80.47402 * X1) - (-50.656105 * X23)) + ((((16.340467 * X6) - (-45.396923 * X16)) - ((((6.87619 * X6) - ((-66.198746 * X1) - (-1.9712126 * X11))) * (((((-0.051251978 * X1) - (-0.030687112 * X23)) + 0.07032171) - 12.081024) + (0.063271105 * X12))) - -9255.285)) - (0.568555 * X15))) NeoGP.GaussianLikelihood{Float32} Float32[28.39213]"
27,794581,27,14943.197,14837.086,14943.197,15112.869,117.49687,52.174953,14837.086,806.1127,652.1025,0.9012643,0.9056002,49,"(((-80.47402 * X1) - (-50.656105 * X23)) + ((((16.340467 * X6) - (-45.396923 * X16)) - ((((6.87619 * X6) - ((-66.198746 * X1) - (-1.9712126 * X11))) * (((((-0.051251978 * X1) - (-0.030687112 * X23)) + 0.07032171) - 12.081024) + (0.063271105 * X12))) - -9255.285)) - (0.568555 * X15))) NeoGP.GaussianLikelihood{Float32} Float32[28.39213]"
28,833334,27,14943.197,14837.086,14943.197,15112.869,117.49687,52.174953,14837.086,806.1127,652.1025,0.9012643,0.9056002,49,"(((-80.47402 * X1) - (-50.656105 * X23)) + ((((16.340467 * X6) - (-45.396923 * X16)) - ((((6.87619 * X6) - ((-66.198746 * X1) - (-1.9712126 * X11))) * (((((-0.051251978 * X1) - (-0.030687112 * X23)) + 0.07032171) - 12.081024) + (0.063271105 * X12))) - -9255.285)) - (0.568555 * X15))) NeoGP.GaussianLikelihood{Float32} Float32[28.39213]"
29,871483,27,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
30,912163,29,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
31,950853,31,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
32,992089,31,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
33,1032921,30,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
34,1071991,29,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
35,1112250,28,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
36,1152303,29,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
37,1191881,30,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
38,1230159,30,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
39,1267270,33,14936.425,14830.435,14936.425,15161.027,117.49687,107.10528,14830.435,802.638,660.71277,0.9016899,0.90435374,49,"((((-72694.47 - (-166.73247 * X21)) + ((2185.3389 * X6) - ((0.015465293 * ((-0.10573745 * X12) * ((((2940.153 * X1) - (-20247.938 * X23)) - -1.04107575e6) + ((-9703.656 * X6) - (5223.6177 * X16))))) - (-5933.9775 * X23)))) * ((0.002244114 * X1) - (0.00097267213 * X23))) - (-2.039666 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[28.330875]"
40,1306617,32,14911.753,14801.533,14911.753,15132.083,112.82667,107.50339,14801.533,790.1083,678.02856,0.9032246,0.90184706,49,"(((10491.587 - (((((-0.0003948837 * X1) - (-0.00019707538 * X23)) * ((-4091.8801 * X15) - ((-24677.105 * X1) - (-265.67377 * X11)))) - -13162.474) + (-107.22795 * X1))) * ((((-0.0039382298 * X1) - (-0.016990349 * X23)) + ((0.020012008 * X6) - -10.912013)) + (-0.0807902 * X12))) - (-0.21012989 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[28.10888]"
41,1345849,34,14911.753,14801.533,14911.753,15132.083,112.82667,107.50339,14801.533,790.1083,678.02856,0.9032246,0.90184706,49,"(((10491.587 - (((((-0.0003948837 * X1) - (-0.00019707538 * X23)) * ((-4091.8801 * X15) - ((-24677.105 * X1) - (-265.67377 * X11)))) - -13162.474) + (-107.22795 * X1))) * ((((-0.0039382298 * X1) - (-0.016990349 * X23)) + ((0.020012008 * X6) - -10.912013)) + (-0.0807902 * X12))) - (-0.21012989 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[28.10888]"
42,1383205,34,14911.753,14801.533,14911.753,15132.083,112.82667,107.50339,14801.533,790.1083,678.02856,0.9032246,0.90184706,49,"(((10491.587 - (((((-0.0003948837 * X1) - (-0.00019707538 * X23)) * ((-4091.8801 * X15) - ((-24677.105 * X1) - (-265.67377 * X11)))) - -13162.474) + (-107.22795 * X1))) * ((((-0.0039382298 * X1) - (-0.016990349 * X23)) + ((0.020012008 * X6) - -10.912013)) + (-0.0807902 * X12))) - (-0.21012989 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[28.10888]"
43,1420776,35,14911.753,14801.533,14911.753,15132.083,112.82667,107.50339,14801.533,790.1083,678.02856,0.9032246,0.90184706,49,"(((10491.587 - (((((-0.0003948837 * X1) - (-0.00019707538 * X23)) * ((-4091.8801 * X15) - ((-24677.105 * X1) - (-265.67377 * X11)))) - -13162.474) + (-107.22795 * X1))) * ((((-0.0039382298 * X1) - (-0.016990349 * X23)) + ((0.020012008 * X6) - -10.912013)) + (-0.0807902 * X12))) - (-0.21012989 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[28.10888]"
44,1457997,35,14911.753,14801.533,14911.753,15132.083,112.82667,107.50339,14801.533,790.1083,678.02856,0.9032246,0.90184706,49,"(((10491.587 - (((((-0.0003948837 * X1) - (-0.00019707538 * X23)) * ((-4091.8801 * X15) - ((-24677.105 * X1) - (-265.67377 * X11)))) - -13162.474) + (-107.22795 * X1))) * ((((-0.0039382298 * X1) - (-0.016990349 * X23)) + ((0.020012008 * X6) - -10.912013)) + (-0.0807902 * X12))) - (-0.21012989 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[28.10888]"
45,1492168,35,14911.753,14801.533,14911.753,15132.083,112.82667,107.50339,14801.533,790.1083,678.02856,0.9032246,0.90184706,49,"(((10491.587 - (((((-0.0003948837 * X1) - (-0.00019707538 * X23)) * ((-4091.8801 * X15) - ((-24677.105 * X1) - (-265.67377 * X11)))) - -13162.474) + (-107.22795 * X1))) * ((((-0.0039382298 * X1) - (-0.016990349 * X23)) + ((0.020012008 * X6) - -10.912013)) + (-0.0807902 * X12))) - (-0.21012989 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[28.10888]"
46,1531360,35,14911.753,14801.533,14911.753,15132.083,112.82667,107.50339,14801.533,790.1083,678.02856,0.9032246,0.90184706,49,"(((10491.587 - (((((-0.0003948837 * X1) - (-0.00019707538 * X23)) * ((-4091.8801 * X15) - ((-24677.105 * X1) - (-265.67377 * X11)))) - -13162.474) + (-107.22795 * X1))) * ((((-0.0039382298 * X1) - (-0.016990349 * X23)) + ((0.020012008 * X6) - -10.912013)) + (-0.0807902 * X12))) - (-0.21012989 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[28.10888]"
47,1568055,34,14911.753,14801.533,14911.753,15132.083,112.82667,107.50339,14801.533,790.1083,678.02856,0.9032246,0.90184706,49,"(((10491.587 - (((((-0.0003948837 * X1) - (-0.00019707538 * X23)) * ((-4091.8801 * X15) - ((-24677.105 * X1) - (-265.67377 * X11)))) - -13162.474) + (-107.22795 * X1))) * ((((-0.0039382298 * X1) - (-0.016990349 * X23)) + ((0.020012008 * X6) - -10.912013)) + (-0.0807902 * X12))) - (-0.21012989 * X11)) NeoGP.GaussianLikelihood{Float32} Float32[28.10888]"
48,1606264,33,14910.333,14795.533,14910.333,15129.827,108.2215,111.27254,14795.533,789.3923,671.5828,0.90331227,0.9027802,47,"(((10650.045 - (((((-0.00033933937 * X1) - (-0.00017239404 * X23)) * ((-3920.31 * X15) - ((-24178.887 * X1) - (-279.63 * X11)))) - -12928.262) + (-94.400856 * X1))) * ((((-0.004156412 * X1) - (-0.01777415 * X23)) + ((0.021690084 * X6) - -10.767074)) + (-0.080854245 * X12))) - -89.45417) NeoGP.GaussianLikelihood{Float32} Float32[28.096128]"
49,1644243,33,14910.333,14795.533,14910.333,15129.827,108.2215,111.27254,14795.533,789.3923,671.5828,0.90331227,0.9027802,47,"(((10650.045 - (((((-0.00033933937 * X1) - (-0.00017239404 * X23)) * ((-3920.31 * X15) - ((-24178.887 * X1) - (-279.63 * X11)))) - -12928.262) + (-94.400856 * X1))) * ((((-0.004156412 * X1) - (-0.01777415 * X23)) + ((0.021690084 * X6) - -10.767074)) + (-0.080854245 * X12))) - -89.45417) NeoGP.GaussianLikelihood{Float32} Float32[28.096128]"
50,1680366,33,14910.333,14795.533,14910.333,15129.827,108.2215,111.27254,14795.533,789.3923,671.5828,0.90331227,0.9027802,47,"(((10650.045 - (((((-0.00033933937 * X1) - (-0.00017239404 * X23)) * ((-3920.31 * X15) - ((-24178.887 * X1) - (-279.63 * X11)))) - -12928.262) + (-94.400856 * X1))) * ((((-0.004156412 * X1) - (-0.01777415 * X23)) + ((0.021690084 * X6) - -10.767074)) + (-0.080854245 * X12))) - -89.45417) NeoGP.GaussianLikelihood{Float32} Float32[28.096128]"
51,1717311,33,14910.333,14795.533,14910.333,15129.827,108.2215,111.27254,14795.533,789.3923,671.5828,0.90331227,0.9027802,47,"(((10650.045 - (((((-0.00033933937 * X1) - (-0.00017239404 * X23)) * ((-3920.31 * X15) - ((-24178.887 * X1) - (-279.63 * X11)))) - -12928.262) + (-94.400856 * X1))) * ((((-0.004156412 * X1) - (-0.01777415 * X23)) + ((0.021690084 * X6) - -10.767074)) + (-0.080854245 * X12))) - -89.45417) NeoGP.GaussianLikelihood{Float32} Float32[28.096128]"
52,1755845,34,14912.999,14786.047,14912.999,15063.545,101.88117,48.66507,14786.047,790.736,655.1689,0.9031477,0.90515625,41,"((((13.213969 * X6) - (((-25.052185 * X15) - 145.16252) + (145.31161 * X1))) * (((abs((-0.00033462315 * X1)) ^ (-0.0016234887 * X23)) + ((0.013854528 * X6) - -8.950839)) + (-0.07028228 * X12))) - ((1943.0692 - (12.748958 * X16)) + (-4.236829 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[28.120005]"
53,1796818,35,14912.999,14786.047,14912.999,15063.545,101.88117,48.66507,14786.047,790.736,655.1689,0.9031477,0.90515625,41,"((((13.213969 * X6) - (((-25.052185 * X15) - 145.16252) + (145.31161 * X1))) * (((abs((-0.00033462315 * X1)) ^ (-0.0016234887 * X23)) + ((0.013854528 * X6) - -8.950839)) + (-0.07028228 * X12))) - ((1943.0692 - (12.748958 * X16)) + (-4.236829 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[28.120005]"
