-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,28632,6,17487.21,17223.367,17487.21,17540.56,31.134562,22.214634,17223.367,4083.38,3138.617,0.4998523,0.5456468,16,"((((-0.12200034 * X11) * (0.5341104 * sin((0.6505765 * X21)))) + (6.265105 * X6)) + -175.70486) NeoGP.GaussianLikelihood{Float32} Float32[63.901352]"
2,47801,8,17388.914,17179.283,17388.914,17501.217,72.062294,40.239574,17179.283,3835.2554,3116.8406,0.5302435,0.54879916,29,"(exp((sqrt(abs((-0.027611436 - (0.30791944 * X10)))) + 4.1123605)) + (((abs((-5.277934 * X6)) ^ (abs(0.9987219) ^ (-3.792623 * X19))) * sin((sin((1.0632312 * X13)) + 1.8223885))) * 0.43929783)) NeoGP.GaussianLikelihood{Float32} Float32[61.929436]"
3,69694,6,17103.182,16829.006,17103.182,17138.3,19.709354,15.409843,16829.006,3196.346,2713.085,0.6084995,0.6072477,11,"((-27.895807 * X4) + ((-0.43892497 * X21) + (12.715747 * X6))) NeoGP.GaussianLikelihood{Float32} Float32[56.536232]"
4,93262,5,17103.182,16829.006,17103.182,17138.3,19.709354,15.409843,16829.006,3196.346,2713.085,0.6084995,0.6072477,11,"((-27.895807 * X4) + ((-0.43892497 * X21) + (12.715747 * X6))) NeoGP.GaussianLikelihood{Float32} Float32[56.536232]"
5,117155,6,17103.182,16829.006,17103.182,17138.3,19.709354,15.409843,16829.006,3196.346,2713.085,0.6084995,0.6072477,11,"((-27.895807 * X4) + ((-0.43892497 * X21) + (12.715747 * X6))) NeoGP.GaussianLikelihood{Float32} Float32[56.536232]"
6,139217,6,16981.707,16738.148,16981.707,17035.59,39.509388,14.373291,16738.148,2958.0737,2470.3884,0.637684,0.6423811,19,"((5.445901 * X6) - (1.0732954e6 / (((-2504.9731 * X13) - (-358.09888 * X6)) + ((300.51913 * X23) - -373021.8)))) NeoGP.GaussianLikelihood{Float32} Float32[54.38814]"
7,161085,7,16553.291,16321.817,16553.291,16617.932,43.944492,20.695154,16321.817,2250.8608,1740.8274,0.7243061,0.74799395,20,"(((((-24.608095 * X12) + 1804.4362) - sqrt(abs(((1996.7596 * X21) - (12712.671 * X1))))) - -2009.3499) - (-11.633223 * X6)) NeoGP.GaussianLikelihood{Float32} Float32[47.44327]"
8,184982,8,16553.291,16321.817,16553.291,16617.932,43.944492,20.695154,16321.817,2250.8608,1740.8274,0.7243061,0.74799395,20,"(((((-24.608095 * X12) + 1804.4362) - sqrt(abs(((1996.7596 * X21) - (12712.671 * X1))))) - -2009.3499) - (-11.633223 * X6)) NeoGP.GaussianLikelihood{Float32} Float32[47.44327]"
9,208704,9,16402.367,16202.104,16402.367,16500.797,69.577385,28.85178,16202.104,2044.3116,1858.1908,0.749605,0.7310041,28,"sqrt(abs(((3003.2512 * X3) / (((((45.045788 * X9) - sqrt(abs(((85152.914 * X21) - (337484.4 * X1))))) - 2871.6882) - (-3.280036 * X22)) * exp((-0.06970093 * X6)))))) NeoGP.GaussianLikelihood{Float32} Float32[45.21406]"
10,233963,11,16402.367,16202.104,16402.367,16500.797,69.577385,28.85178,16202.104,2044.3116,1858.1908,0.749605,0.7310041,28,"sqrt(abs(((3003.2512 * X3) / (((((45.045788 * X9) - sqrt(abs(((85152.914 * X21) - (337484.4 * X1))))) - 2871.6882) - (-3.280036 * X22)) * exp((-0.06970093 * X6)))))) NeoGP.GaussianLikelihood{Float32} Float32[45.21406]"
11,260144,12,15855.355,15660.335,15855.355,15933.149,62.169796,15.623577,15660.335,1442.2454,1195.0746,0.82334834,0.82699835,27,"((16.642624 * X6) - ((((3.2714674e7 * X11) - (3.1115254e8 * X3)) - -8.492304e8) / (((227184.61 * X13) - (-14844.857 * X6)) + ((-106361.27 * X23) - 4.0114924e7)))) NeoGP.GaussianLikelihood{Float32} Float32[37.976917]"
12,287671,13,15841.314,15646.544,15841.314,15924.5,62.169796,21.015928,15646.544,1429.3881,1178.3464,0.82492316,0.8294199,27,"((15.559475 * X6) - ((((1.5288526e8 * X7) - (1.8282102e8 * X3)) - -9.3863725e8) / (((165675.66 * X13) - (-1708.0796 * X6)) + ((-67551.336 * X23) - 2.800509e7)))) NeoGP.GaussianLikelihood{Float32} Float32[37.807236]"
13,315859,15,15841.314,15646.544,15841.314,15924.5,62.169796,21.015928,15646.544,1429.3881,1178.3464,0.82492316,0.8294199,27,"((15.559475 * X6) - ((((1.5288526e8 * X7) - (1.8282102e8 * X3)) - -9.3863725e8) / (((165675.66 * X13) - (-1708.0796 * X6)) + ((-67551.336 * X23) - 2.800509e7)))) NeoGP.GaussianLikelihood{Float32} Float32[37.807236]"
14,342477,15,15397.014,15230.021,15397.014,15507.858,79.13055,31.713593,15230.021,1076.6901,824.4485,0.86812294,0.880651,33,"((((sqrt(abs(((6326.3154 * X23) - (19339.05 * X1)))) - ((3.8806922 * X21) + -15929.909)) - sqrt(abs(((9.646439e7 + (-439785.03 * X16)) - (39705.38 * X1))))) - (62.112553 * X12)) - (-15.300051 * X6)) NeoGP.GaussianLikelihood{Float32} Float32[32.81296]"
