-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,28957,5,136.21457,123.86557,136.21457,150.42918,6.931472,7.283149,123.86557,383.81445,282.08243,0.7485423,0.81856734,5,"(389.8149 - (0.3778618 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
2,51261,6,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
3,75200,5,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
4,98720,5,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
5,124883,6,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
6,148772,9,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
7,176404,14,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
8,202826,14,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
9,229862,16,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
10,257749,18,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
11,288446,19,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
12,318092,19,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
13,351621,18,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
14,385639,21,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
15,419240,21,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
16,453990,26,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
17,486480,28,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
18,522607,26,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
19,556940,27,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
20,590571,23,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
21,620288,24,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
22,655193,24,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
23,685266,27,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
24,720966,30,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
25,754470,26,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
26,790094,26,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
27,824109,26,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
28,855237,24,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
29,886421,25,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
30,918357,26,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
31,948581,26,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
32,979615,25,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
33,1010884,27,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
34,1042050,28,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
35,1073631,29,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
36,1107077,30,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
37,1140248,29,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
38,1174207,31,136.21455,123.865555,136.21455,150.42917,6.931472,7.283141,123.865555,383.81433,282.08023,0.7485424,0.81856877,5,"(389.81232 + (-0.37785697 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[19.59118]"
