-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,28844,4,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
2,47707,6,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
3,70307,9,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
4,90710,6,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
5,113038,6,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
6,135163,6,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
7,158178,7,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
8,180127,8,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
9,204906,12,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
10,229179,13,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
11,253375,14,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
12,275426,15,137.6547,125.46022,137.6547,152.1871,6.931472,7.6009436,125.46022,319.11172,406.48026,0.7925104,0.74447775,5,"(373.09024 + (-0.33962667 * X13)) NeoGP.GaussianLikelihood{Float32} Float32[17.863699]"
