id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs((Sqrt(Abs((t0 + ((x3 * t1) * Sin(x2))))) - Sin(Exp(Sin((Log(x2) + t2)))))) ^ x2),7.8707323138122245;-0.3167451588684403;11.572584326793358,19,2.5341831193370877e-3,3.1664251580873046e-3,0.9820907003870275,0.9800975753721674
