-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,23297,7,395.8632,384.35852,395.8632,407.18042,5.5451775,5.772052,384.35852,0.6310814,0.8079983,0.10008156,0.14575338,4,"sqrt(abs((-1.5157373 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.7944061]"
2,44101,12,395.8632,384.35852,395.8632,407.18042,5.5451775,5.772052,384.35852,0.6310814,0.8079983,0.10008156,0.14575338,4,"sqrt(abs((-1.5157373 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.7944061]"
3,65307,13,395.86316,384.3585,395.86316,407.18036,5.5451775,5.772049,384.3585,0.6310812,0.8079978,0.1000818,0.14575392,4,"sqrt(abs((1.515738 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.7944061]"
4,88091,12,395.86316,384.3585,395.86316,407.18036,5.5451775,5.772049,384.3585,0.6310812,0.8079978,0.1000818,0.14575392,4,"sqrt(abs((1.515738 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.7944061]"
5,109359,13,380.95035,381.37347,380.95035,403.22614,14.334076,7.9417033,381.37347,0.577015,0.82204485,0.17717987,0.13090283,8,"(sqrt(abs((-1.936789 * X1))) - (0.13340804 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.7596149]"
6,133002,17,380.95032,381.37344,380.95032,403.2261,14.334076,7.9417043,381.37344,0.5770149,0.8220447,0.17718005,0.130903,8,"(sqrt(abs((1.9367874 * X1))) - (0.13340777 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.7596149]"
7,157950,19,380.95032,381.37344,380.95032,403.2261,14.334076,7.9417043,381.37344,0.5770149,0.8220447,0.17718005,0.130903,8,"(sqrt(abs((1.9367874 * X1))) - (0.13340777 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.7596149]"
8,184380,21,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
9,215028,21,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
10,247439,22,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
11,278578,29,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
12,313001,29,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
13,348731,31,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
14,387845,29,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
15,424239,28,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
16,463372,29,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
17,503094,28,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
18,542007,31,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
19,578523,30,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
20,616519,30,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
21,652480,28,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
22,693350,30,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
23,732785,34,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
24,775528,34,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
25,815330,36,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
26,856305,39,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
27,898599,38,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
28,943016,38,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
29,981309,37,380.33215,380.78915,380.33215,402.22946,14.334076,7.5632405,380.78915,0.57487655,0.8049169,0.18022937,0.14901114,8,"sqrt(abs(((0.84291756 * X3) - (1.9068193 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.758206]"
