-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,20628,5,415.4074,402.83173,415.4074,426.66992,5.5451775,5.7173376,402.83173,0.7096823,0.6496583,0.13794869,0.07812798,4,"sqrt(abs((1.5301416 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.8424266]"
2,40082,8,415.4074,402.83173,415.4074,426.66992,5.5451775,5.7173376,402.83173,0.7096823,0.6496583,0.13794869,0.07812798,4,"sqrt(abs((1.5301416 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.8424266]"
3,60343,10,415.4074,402.83173,415.4074,426.66992,5.5451775,5.7173376,402.83173,0.7096823,0.6496583,0.13794869,0.07812798,4,"sqrt(abs((1.5301416 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.8424266]"
4,81176,14,415.4074,402.83173,415.4074,426.66992,5.5451775,5.7173376,402.83173,0.7096823,0.6496583,0.13794869,0.07812798,4,"sqrt(abs((1.5301416 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.8424266]"
5,101706,16,399.84888,401.02814,399.84888,422.79556,16.125835,6.8208475,401.02814,0.64637053,0.6080941,0.21485347,0.13710803,9,"((0.2916311 * X1) + exp(exp((-0.73290634 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.80397177]"
6,127956,17,399.84888,401.02814,399.84888,422.79556,16.125835,6.8208475,401.02814,0.64637053,0.6080941,0.21485347,0.13710803,9,"((0.2916311 * X1) + exp(exp((-0.73290634 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.80397177]"
7,153851,16,399.84888,401.02814,399.84888,422.79556,16.125835,6.8208475,401.02814,0.64637053,0.6080941,0.21485347,0.13710803,9,"((0.2916311 * X1) + exp(exp((-0.73290634 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.80397177]"
8,182196,17,399.84888,401.02814,399.84888,422.79556,16.125835,6.8208475,401.02814,0.64637053,0.6080941,0.21485347,0.13710803,9,"((0.2916311 * X1) + exp(exp((-0.73290634 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.80397177]"
9,212243,21,399.84888,401.02814,399.84888,422.79556,16.125835,6.8208475,401.02814,0.64637053,0.6080941,0.21485347,0.13710803,9,"((0.2916311 * X1) + exp(exp((-0.73290634 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.80397177]"
10,244647,23,399.84888,401.02814,399.84888,422.79556,16.125835,6.8208475,401.02814,0.64637053,0.6080941,0.21485347,0.13710803,9,"((0.2916311 * X1) + exp(exp((-0.73290634 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.80397177]"
11,278038,25,399.84888,401.02814,399.84888,422.79556,16.125835,6.8208475,401.02814,0.64637053,0.6080941,0.21485347,0.13710803,9,"((0.2916311 * X1) + exp(exp((-0.73290634 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.80397177]"
12,312060,25,399.84888,401.02814,399.84888,422.79556,16.125835,6.8208475,401.02814,0.64637053,0.6080941,0.21485347,0.13710803,9,"((0.2916311 * X1) + exp(exp((-0.73290634 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.80397177]"
13,347263,24,399.84888,401.02814,399.84888,422.79556,16.125835,6.8208475,401.02814,0.64637053,0.6080941,0.21485347,0.13710803,9,"((0.2916311 * X1) + exp(exp((-0.73290634 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.80397177]"
14,381351,23,400.9405,400.26816,400.9405,421.98276,14.334076,6.708195,400.26816,0.6506223,0.6315021,0.2096889,0.10389179,8,"((0.4117215 * X1) + exp((-0.3766117 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
15,420718,25,400.94043,400.2681,400.94043,421.98267,14.334076,6.708164,400.2681,0.65062195,0.6314862,0.20968932,0.10391438,8,"((0.4116664 * X1) + exp((-0.37608773 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.8066115]"
16,459308,25,400.94043,400.2681,400.94043,421.98267,14.334076,6.708164,400.2681,0.65062195,0.6314862,0.20968932,0.10391438,8,"((0.4116664 * X1) + exp((-0.37608773 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.8066115]"
17,497719,28,400.94043,400.2681,400.94043,421.98267,14.334076,6.708164,400.2681,0.65062195,0.6314862,0.20968932,0.10391438,8,"((0.4116664 * X1) + exp((-0.37608773 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.8066115]"
18,537788,29,400.94043,400.2681,400.94043,421.98267,14.334076,6.708164,400.2681,0.65062195,0.6314862,0.20968932,0.10391438,8,"((0.4116664 * X1) + exp((-0.37608773 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.8066115]"
19,577011,31,400.94043,400.2681,400.94043,421.98267,14.334076,6.708164,400.2681,0.65062195,0.6314862,0.20968932,0.10391438,8,"((0.4116664 * X1) + exp((-0.37608773 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.8066115]"
20,613245,31,400.94043,400.2681,400.94043,421.98267,14.334076,6.708164,400.2681,0.65062195,0.6314862,0.20968932,0.10391438,8,"((0.4116664 * X1) + exp((-0.37608773 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.8066115]"
21,651123,27,393.96783,396.15015,393.96783,418.77798,14.4849415,10.325197,396.15015,0.62393814,0.60581434,0.24210215,0.14034301,9,"(abs(3.7550137) ^ (abs((0.12090025 * X1)) ^ (0.25612882 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.7898973]"
22,688196,29,393.96783,396.15015,393.96783,418.77798,14.4849415,10.325197,396.15015,0.62393814,0.60581434,0.24210215,0.14034301,9,"(abs(3.7550137) ^ (abs((0.12090025 * X1)) ^ (0.25612882 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.7898973]"
