-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,20223,7,415.40744,402.83176,415.40744,426.66995,5.5451775,5.7173395,402.83176,0.7096825,0.6496585,0.1379484,0.07812762,4,"sqrt(abs((1.530141 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.8424266]"
2,38179,9,415.40744,402.83176,415.40744,426.66995,5.5451775,5.7173395,402.83176,0.7096825,0.6496585,0.1379484,0.07812762,4,"sqrt(abs((1.530141 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.8424266]"
3,59007,12,415.4074,402.83173,415.4074,426.66992,5.5451775,5.7173376,402.83173,0.7096823,0.6496584,0.13794869,0.0781278,4,"sqrt(abs((1.5301417 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.8424266]"
4,79845,10,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
5,103201,14,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
6,128403,13,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
7,153501,14,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
8,180751,14,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
9,212014,18,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
10,241340,20,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
11,270700,21,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
12,300802,23,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
13,333772,23,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
14,365861,21,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
15,396953,21,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
16,431233,26,400.94043,400.2681,400.94043,421.98276,14.334076,6.708238,400.2681,0.65062207,0.631503,0.20968914,0.10389054,8,"(exp((-0.37663803 * X3)) - (-0.41172475 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
17,466389,26,400.9404,400.26807,400.9404,421.98413,14.334076,6.709648,400.26807,0.6506219,0.6315358,0.20968938,0.10384393,8,"(exp((-0.37775594 * X3)) - (-0.41185567 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
18,501327,28,400.9404,400.26807,400.9404,421.98413,14.334076,6.709648,400.26807,0.6506219,0.6315358,0.20968938,0.10384393,8,"(exp((-0.37775594 * X3)) - (-0.41185567 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
19,537595,26,400.9404,400.26807,400.9404,421.98413,14.334076,6.709648,400.26807,0.6506219,0.6315358,0.20968938,0.10384393,8,"(exp((-0.37775594 * X3)) - (-0.41185567 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.8066114]"
