id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,x3,,1,0.8252080408903376,0.8345943150999056,0.7616755062298751,0.1948181779956213,0.16794736693948897,0.18118135488684883,0.8252080408903376,0.8345943150999056,0.7616755062298751,0.8252080408903376,0.8345943150999056,0.7616755062298751
1,Sin(x3),,2,0.6900917088357993,0.6947766646692257,0.6353979285456847,0.3266554954178341,0.30733921527151997,0.31693264821560374,0.6900917088357993,0.6947766646692257,0.6353979285456847,2.07638606995569,2.0810710257891163,2.0216922896655753
2,Sin(Sin(x3)),,3,0.6763588876869947,0.6797923355333129,0.6198312108938099,0.3400550472955941,0.3222779109786542,0.33366722685481776,0.6763588876869947,0.6797923355333129,0.6198312108938099,2.7558004293668303,2.7592338772131484,2.6992727525736457
3,Sin((x3 * 0.6846219149821596)),0.6846219149821596,4,0.6644602949086938,0.6646079255803002,0.6032409903284625,0.35166488401287055,0.3374160781747272,0.3515020946093105,0.6644602949086938,0.6646079255803002,0.6032409903284625,6.209637739388256,6.209785370059863,6.148418434808025
4,Sin((0.783706520293875 * (x3 * Sqrt(Abs(x19))))),0.783706520293875,8,0.6912299912458878,0.6344198607416283,0.6293906896235719,0.3255448369420372,0.36751220797284556,0.32339056788722675,0.6912299912458878,0.6344198607416283,0.6293906896235719,13.233546275842272,13.176736145338014,13.171706974219957
5,Sin((-0.44636645283814863 * ((x3 * -1.4095942016436032) - x0))),-0.44636645283814863;-1.4095942016436032,8,0.5192912374192135,0.5140340150810285,0.4959426411382518,0.49331096647460393,0.48753142935123184,0.46685028184679056,0.5192912374192135,0.5140340150810285,0.4959426411382518,14.853366991243654,14.848109768905468,14.830018394962691
6,Sin((0.8540062846207549 * (-0.5226513070633262 * ((x3 * -1.4096570223496239) - x0)))),0.8540062846207549;-0.5226513070633262;-1.4096570223496239,10,0.5192912346722908,0.5140344334620387,0.4959410711569105,0.49331096915486405,0.48753101224436346,0.4668519696127542,0.5192912346722908,0.5140344334620387,0.4959410711569105,18.43688592695284,18.43162912574259,18.41353576343746
7,Sin((-0.6311371402637055 * (Sqrt(Abs(Sqrt(Abs((x19 * -0.31899269290417576))))) * ((x3 * -1.4368116078365796) - x0)))),-0.6311371402637055;-0.31899269290417576;-1.4368116078365796,16,0.5383007648877658,0.5010517404275914,0.4978341444010316,0.47476276383462834,0.5004741676530307,0.4648168724405689,0.5383007648877658,0.5010517404275914,0.4978341444010316,29.650482348405465,29.61323332394529,29.610015727918732
8,Sin((2.791323822619984 * (-0.15330247696544208 * ((x3 * (Sin(Sqrt(Abs(Sin(x0)))) + -2.228160860398603)) - x0)))),2.791323822619984;-0.15330247696544208;-2.228160860398603,16,0.5279592771282422,0.49733147356135576,0.49455519684027455,0.48485328349009016,0.5041831047806082,0.4683418163006986,0.5279592771282422,0.49733147356135576,0.49455519684027455,31.71958240232578,31.688954598758894,31.68617832203781
9,Sin((0.4561837867452888 * (-0.8888944742967959 * ((x3 * (-0.6417867924008099 - Sqrt(Abs((x26 + Sqrt(Abs(x39))))))) - x0)))),0.4561837867452888;-0.8888944742967959;-0.6417867924008099,18,0.5233730017329884,0.4583519635039863,0.5234708413136651,0.48932825876417996,0.5430439062404893,0.4372568350499958,0.5233730017329884,0.4583519635039863,0.5234708413136651,37.364734489637726,37.29971345140872,37.3648323292184
