id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,8.261541129831512e-2,8.261541129831512e-2,1,2.2729847815095266e-4,2.2729847815095266e-4,1.5258647857200661e-4,7.771561172376096e-16,7.771561172376096e-16,-2.9771786922963006e-3,2.2729847815095266e-4,2.2729847815095266e-4,1.5258647857200661e-4,2.2729847815095266e-4,2.2729847815095266e-4,1.5258647857200661e-4
1,(-0.920258608987013 + (Abs(x0) ^ -1.7943115810505512e-2)),-0.920258608987013;-1.7943115810505512e-2,6,1.0802257393115694e-4,1.0802257393115694e-4,1.5094820128134368e-4,0.5247545218520235,0.5247545218520235,7.791499832055071e-3,1.0802257393115694e-4,1.0802257393115694e-4,1.5094820128134368e-4,6.931579828173384,6.931579828173384,6.931622753800735
2,(5.953060902943713e-2 + (5.5840660540433185e-2 / Exp(x0))),5.953060902943713e-2;5.5840660540433185e-2,6,1.073713380452313e-4,1.073713380452313e-4,1.5519036795003102e-4,0.5276196351216916,0.5276196351216916,-2.0092991616475597e-2,1.073713380452313e-4,1.073713380452313e-4,1.5519036795003102e-4,9.656734845942646,9.656734845942646,9.656782664972551
3,(((x0 + 22.174847882808532) - x5) * 3.497860170758143e-3),22.174847882808532;3.497860170758143e-3,7,2.7835647110441595e-4,2.7835647110441595e-4,1.8660562556146036e-4,-0.22462971758022343,-0.22462971758022343,-0.2265908854133618,2.7835647110441595e-4,2.7835647110441595e-4,1.8660562556146036e-4,12.54259464106749,12.54259464106749,12.542502890221947
4,(((Abs(x1) ^ -8.105325414523103e-2) * 0.1047201392817645) * (Abs(x0) ^ -0.17991495064566884)),-8.105325414523103e-2;0.1047201392817645;-0.17991495064566884,11,8.883080957487685e-5,8.883080957487685e-5,1.1412430426840421e-4,0.6091887182989286,0.6091887182989286,0.24984131106132812,8.883080957487685e-5,8.883080957487685e-5,1.1412430426840421e-4,14.485030042716478,14.485030042716478,14.48505533621117
5,(((Abs(x0) ^ -1.1316819939618579) * (Abs(0.1107413151524903) ^ (Abs(x1) ^ 3.897662470721267e-2))) * x0),-1.1316819939618579;0.1107413151524903;3.897662470721267e-2,14,8.672892349708488e-5,8.672892349708488e-5,9.383355145969901e-5,0.6184359692919427,0.6184359692919427,0.3832159206340503,8.672892349708488e-5,8.672892349708488e-5,9.383355145969901e-5,17.7039037656986,17.7039037656986,17.703910870326563
6,(((Abs((x1 + 3.1965852557620925e-2)) ^ -9.227735588789393e-2) * (0.20868037828712932 * (Abs(x0) ^ -0.14150600008116618))) * 0.5294081404117185),3.1965852557620925e-2;-9.227735588789393e-2;0.20868037828712932;-0.14150600008116618;0.5294081404117185,15,8.655011438115922e-5,8.655011438115922e-5,9.70533970494556e-5,0.6192226402691539,0.6192226402691539,0.36205132154465647,8.655011438115922e-5,8.655011438115922e-5,9.70533970494556e-5,23.292959650079098,23.292959650079098,23.292970153361765
7,(0.1138405361886307 * ((Abs(((Sqrt(Abs(x1)) * -1.6269775258294294) - x5)) ^ -0.1617670600768879) * (Abs(x0) ^ -0.1580742434925836))),0.1138405361886307;-1.6269775258294294;-0.1617670600768879;-0.1580742434925836,17,9.033238370770572e-5,9.033238370770572e-5,1.0780175714820743e-4,0.6025825406199401,0.6025825406199401,0.2914005011816475,9.033238370770572e-5,9.033238370770572e-5,1.0780175714820743e-4,29.112271915901406,29.112271915901406,29.11228938527485
8,((Abs(x0) ^ -1.394074465803221e-2) + (-1.9005785970111202 + (Abs(((Abs((x1 + 0.5682937900595296)) ^ -1.0269040461778765) + x5)) ^ 5.808008976696496e-3))),-1.394074465803221e-2;-1.9005785970111202;0.5682937900595296;-1.0269040461778765;5.808008976696496e-3,18,6.834594229916789e-5,6.834594229916789e-5,8.341825510962699e-5,0.6993119230047015,0.6993119230047015,0.4516774556678359,6.834594229916789e-5,6.834594229916789e-5,8.341825510962699e-5,26.876460384363124,26.876460384363124,26.876475456675934
9,(((Abs(x0) ^ -0.1912602395666141) * ((Abs((x1 + 0.7869856120986412)) ^ Sin((Sin((Abs(-0.5266163112514887) ^ x5)) * -9.926103175197645e-2))) * -0.4181530519495299)) * -0.250182426018111),-0.1912602395666141;0.7869856120986412;-0.5266163112514887;-9.926103175197645e-2;-0.4181530519495299;-0.250182426018111,22,7.197251522145703e-5,7.197251522145703e-5,9.968466136505821e-5,0.6833568099225951,0.6833568099225951,0.34475556844546296,7.197251522145703e-5,7.197251522145703e-5,9.968466136505821e-5,39.509461264432105,39.509461264432105,39.50948897657825
