id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs(Exp((Abs((t0 * Sqrt(Abs(Exp(Sin(Sin(Exp(Sqrt(Abs((t1 + (t2 * (t3 * x4))))))))))))) ^ Log(Log(Exp((Sqrt(Abs((t4 * t5))) * x2))))))) ^ (Abs((t6 * Sqrt(Abs(Exp(Sin((Abs((Abs((Sqrt(Abs(Sqrt(Abs(Sin(x8))))) / x7)) ^ Sin(t7))) ^ (t8 - x9)))))))) ^ (Abs(x4) ^ t9))),-0.8132875038353395;-0.2751711122037435;-0.4741163897588611;0.33200334868137754;0.500640292580896;0.7638985427544825;-0.7614172731527384;0.1251589107427681;0.8906355338955129;0.43993671992425665,49,0.37681464737185455,0.416752869260773,0.41067456583087947,0.39901543748103974
