id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Exp(Sin(Sqrt(Abs((Sin(t0) + x7))))) + ((Sin(Sqrt(Abs((x2 - t1)))) * (Abs(t2) ^ (t3 / ((t4 / x5) + Exp((Sin(((Sin(x9) - (Log((Sin(x8) + x7)) * t5)) / x7)) * Exp(t6))))))) * (Abs(Sin((Sqrt(Abs((x4 + x2))) + t7))) ^ t8))),0.365489556234815;0.3002363082757523;3.2310511484864995e-2;-1.0963670961183216;1.5800779131521594;-1.0825916332776835;0.9013406827648165;-1.5300185059581581;0.5053875994985584,49,0.36765676296226013,0.40168162598300733,0.44948252314762205,0.36853789696858763
