id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sqrt(Abs(((x2 + t0) * Sqrt(Abs(t1))))) - (Abs(x1) ^ (((Sin(x9) - (Abs(x9) ^ (t2 * (t3 + x2)))) * (x6 - t4)) / (Sqrt(Abs(((x4 / (Sqrt(Abs(x6)) - x3)) - Sin((Sin(x0) - x0))))) + t5)))) - ((x4 + x8) * (t6 * Sqrt(Abs(x7))))),4.515634705943111;5.767981128724431;-0.16995512238728883;-2.7235658433139154;0.5258158265412861;-0.3035039653456459;-9.225245737874138e-2,49,0.3716802118298569,0.41137977516729723,0.4409464177230261,0.35937402704557786
