-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,9219,43.67859,61.18147,15.567281,1.9356004,0.19699381,0.47856706,0.7153501,0.75051284,43.67859,47.567608,6.01,Inf,8,"(X4 - sin((-0.045588188 * (X5 / 1.4173409)))) [likelihood params: Float32[0.44383985]]"
2,17376,36.42944,55.774643,14.334076,5.0111294,0.16106483,0.7268483,0.76726633,0.6210785,36.42944,81.44456,5.76,Inf,8,"(sqrt(abs(X4)) - ((1.7041454 - X5) * 0.28510427)) [likelihood params: Float32[0.4013288]]"
3,25792,30.61376,63.16233,23.350922,9.197645,0.13703829,0.47670093,0.80198395,0.75148565,30.61376,59.92162,5.76,Inf,12,"(abs((-1.0712397 * 2.645493)) ^ (sqrt(abs(X4)) - ((9.219144 - X5) * 0.14567316))) [likelihood params: Float32[0.37018684]]"
4,34566,20.513157,44.40652,14.334076,9.559288,0.10351206,7.5077853,0.85042834,-2.9139683,20.513157,1297.8064,6.524,Inf,8,"(abs(1.3461379) ^ ((X4 + X3) + log(abs(0.06847638)))) [likelihood params: Float32[0.32173288]]"
5,43379,20.513151,40.09862,11.266066,8.319405,0.10351204,7.5078583,0.85042834,-2.9140062,20.513151,1297.8188,6.524,Inf,7,"(abs(1.3461385) ^ ((X4 + X3) + -2.6812694)) [likelihood params: Float32[0.3217329]]"
6,51178,16.19661,29.244743,8.04719,5.0009437,0.09181577,0.32926735,0.8673291,0.8283459,16.19661,54.649437,6.186,Inf,5,"((X4 + X3) * 0.43938026) [likelihood params: Float32[0.30301118]]"
7,59315,16.19661,29.244743,8.04719,5.0009437,0.09181577,0.32926735,0.8673291,0.8283459,16.19661,54.649437,6.446,Inf,5,"((X4 + X3) * 0.43938026) [likelihood params: Float32[0.30301118]]"
8,66902,16.19661,29.244743,8.04719,5.0009437,0.09181577,0.32926735,0.8673291,0.8283459,16.19661,54.649437,7.206,Inf,5,"((X4 + X3) * 0.43938026) [likelihood params: Float32[0.30301118]]"
9,74108,16.19661,29.244743,8.04719,5.0009437,0.09181577,0.32926735,0.8673291,0.8283459,16.19661,54.649437,7.656,Inf,5,"((X4 + X3) * 0.43938026) [likelihood params: Float32[0.30301118]]"
10,81045,16.19661,29.244743,8.04719,5.0009437,0.09181577,0.32926735,0.8673291,0.8283459,16.19661,54.649437,7.878,Inf,5,"((X4 + X3) * 0.43938026) [likelihood params: Float32[0.30301118]]"
11,87014,15.747931,51.338573,27.242743,8.3479,0.09067854,0.32585463,0.86897236,0.83012503,15.747931,54.557213,7.634,Inf,14,"(log(abs((0.7674807 + (1666.6614 / -3938.61)))) + (((X4 + X3) * 0.4557395) + 1.0063714)) [likelihood params: Float32[0.3011288]]"
12,93859,11.731758,29.828709,12.542316,5.5546346,0.081106275,0.3044028,0.882804,0.84130836,11.731758,55.42231,8.694,Inf,7,"(((X4 / 0.59578276) + X3) * 0.34312537) [likelihood params: Float32[0.28479165]]"
13,100754,10.932936,48.084084,28.668152,8.482993,0.07932639,0.2950755,0.88537586,0.8461709,10.932936,54.422237,9.422,Inf,16,"(0.2280845 * ((((exp((3.6197116 + 0.664004)) + X4) * 0.02032049) * (X4 + X3)) + X4)) [likelihood params: Float32[0.28164938]]"
14,107920,8.709568,43.153282,28.668152,5.775562,0.074575394,0.27051896,0.8922409,0.8589727,8.709568,51.64899,10.28,Inf,16,"(0.14831886 * ((((log(abs((4700.3413 + 4697.3833))) + X4) * 0.23078941) * (X4 + X3)) + X4)) [likelihood params: Float32[0.27308497]]"
15,116069,8.544783,46.590054,32.25167,5.7935996,0.07423482,0.2736929,0.892733,0.85731804,8.544783,52.635746,10.972,Inf,18,"(0.107860446 * ((((log(abs((4253.511 + 4250.5513))) + X4) * 0.32906935) * (X4 + X3)) + (0.23574495 + X4))) [likelihood params: Float32[0.2724607]]"
16,124102,6.9629765,94.42839,59.867214,27.598194,0.07104363,0.52365905,0.8973442,0.72700536,6.9629765,118.15857,11.742,Inf,26,"((((log(abs((-217.39212 + (sqrt(abs(sqrt(abs(X4)))) / 0.002057175)))) + (X2 + 7.8802915)) / (6.6511755 + X4)) + X3) * ((0.09206983 * (X4 + X4)) - -0.10582518)) [likelihood params: Float32[0.26654014]]"
17,131666,6.9629765,94.42839,59.867214,27.598194,0.07104363,0.52365905,0.8973442,0.72700536,6.9629765,118.15857,13.284,Inf,26,"((((log(abs((-217.39212 + (sqrt(abs(sqrt(abs(X4)))) / 0.002057175)))) + (X2 + 7.8802915)) / (6.6511755 + X4)) + X3) * ((0.09206983 * (X4 + X4)) - -0.10582518)) [likelihood params: Float32[0.26654014]]"
18,139394,6.9629765,94.42839,59.867214,27.598194,0.07104363,0.52365905,0.8973442,0.72700536,6.9629765,118.15857,15.098,Inf,26,"((((log(abs((-217.39212 + (sqrt(abs(sqrt(abs(X4)))) / 0.002057175)))) + (X2 + 7.8802915)) / (6.6511755 + X4)) + X3) * ((0.09206983 * (X4 + X4)) - -0.10582518)) [likelihood params: Float32[0.26654014]]"
