id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,mdl_train,mdl_val,mdl_test
0,0,3.8005997001499283,"t[0]","$$\theta_{0}$$",3.8005997001499283,1,0.6393999402098041,0.6393999402098041,0.6934516520121029,0.6393999402098041,5.440092820663267e-15,5.440092820663267e-15,-2.083853129830615e-6,0.6393999402098041,0.6393999402098041,0.6934516520121029
1,0,(2.3443579333159104 + Sqrt(x2)),"(t[0] + np.sqrt(x[:, 2]))","$$\left(\theta_{0} + \operatorname{sqrt}(x_{2})\right)$$",2.3443579333159104,4,0.4712150439830663,0.4712150439830663,0.5236678808763183,0.4712150439830663,0.2630355207283167,0.2630355207283167,0.24483708330089726,6.016392488462628,6.016392488462628,6.0688453253558805
2,0,((-1.402011176862505 / x2) + 4.602324482319977),"((t[0] / x[:, 2]) + t[1])","$$\left(\frac{\theta_{0}}{x_{2}} + \theta_{1}\right)$$",-1.402011176862505;4.602324482319977,5,0.46943063814600483,0.46943063814600483,0.5224219579346674,0.46943063814600483,0.2658262714382338,0.2658262714382338,0.2466337846777794,7.400902443745458,7.400902443745458,7.45389376353412
3,0,Log(((x2 * 21.044577141771445) + x4)),"np.log(((x[:, 2] * t[0]) + x[:, 4]))","$$\operatorname{log}(\left(\left(x_{2} \cdot \theta_{0}\right) + x_{4}\right))$$",21.044577141771445,6,0.460174710899973,0.460174710899973,0.5131285300276636,0.460174710899973,0.2803022303239894,0.2803022303239894,0.2600355081377742,11.210731526268304,11.210731526268304,11.263685345395995
4,0,Sqrt(Sqrt((46.96376362506061 * (x4 + x2)))),"np.sqrt(np.sqrt((t[0] * (x[:, 4] + x[:, 2]))))","$$\operatorname{sqrt}(\operatorname{sqrt}(\left(\theta_{0} \cdot \left(x_{4} + x_{2}\right)\right)))$$",46.96376362506061,7,0.45714620186280686,0.45714620186280686,0.514526470808653,0.45714620186280686,0.28503871659293156,0.28503871659293156,0.2580195872151887,12.999462486459192,12.999462486459192,13.056842755405038
5,0,(2.7385480906721043 + ((-0.7356255583434792 / x4) + Sqrt(x2))),"(t[0] + ((t[1] / x[:, 4]) + np.sqrt(x[:, 2])))","$$\left(\theta_{0} + \left(\frac{\theta_{1}}{x_{4}} + \operatorname{sqrt}(x_{2})\right)\right)$$",2.7385480906721043;-0.7356255583434792,8,0.4305057382507029,0.4305057382507029,0.4947013335056492,0.4305057382507029,0.3267035056189712,0.3267035056189712,0.28660871604364246,14.764581492075143,14.764581492075143,14.828777087330089
6,0,(Log(((x7 + x2) * Sqrt(x9))) + Sqrt((x8 + 2.2446784447782657))),"(np.log(((x[:, 7] + x[:, 2]) * np.sqrt(x[:, 9]))) + np.sqrt((x[:, 8] + t[0])))","$$\left(\operatorname{log}(\left(\left(x_{7} + x_{2}\right) \cdot \operatorname{sqrt}(x_{9})\right)) + \operatorname{sqrt}(\left(x_{8} + \theta_{0}\right))\right)$$",2.2446784447782657,12,0.43027193160898375,0.43027193160898375,0.4610111358173077,0.43027193160898375,0.3270691713424343,0.3270691713424343,0.3351921577241267,26.796966859643618,26.796966859643618,26.82770606385194
7,0,(Log(((x7 + x2) * Sqrt(x9))) + Sqrt((x8 + 2.2446382135835505))),"(np.log(((x[:, 7] + x[:, 2]) * np.sqrt(x[:, 9]))) + np.sqrt((x[:, 8] + t[0])))","$$\left(\operatorname{log}(\left(\left(x_{7} + x_{2}\right) \cdot \operatorname{sqrt}(x_{9})\right)) + \operatorname{sqrt}(\left(x_{8} + \theta_{0}\right))\right)$$",2.2446382135835505,12,0.43027193125109453,0.43027193125109453,0.4610115437842648,0.43027193125109453,0.327069171902161,0.327069171902161,0.3351915694094171,26.796966859285728,26.796966859285728,26.8277064718189
