-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10905,136.33156,156.1499,12.542316,7.2760334,386.72238,283.65323,0.7466372,0.81755704,136.33156,68.23251,6.244,Inf,7,"(390.2404 - ((X3 + X13) * 0.37846142)) [likelihood params: Float32[19.665258]]"
2,19141,135.02553,154.89584,12.542316,7.328002,355.47226,254.41925,0.7671108,0.83636004,135.02553,67.41637,6.03,Inf,7,"(412.95673 - ((X4 + X13) * 0.35136425)) [likelihood params: Float32[18.853971]]"
3,27786,135.02553,154.89584,12.542316,7.328002,355.47226,254.41925,0.7671108,0.83636004,135.02553,67.41637,6.064,Inf,7,"(412.95673 - ((X4 + X13) * 0.35136425)) [likelihood params: Float32[18.853971]]"
4,36864,135.02553,154.89584,12.542316,7.328002,355.47226,254.41925,0.7671108,0.83636004,135.02553,67.41637,6.41,Inf,7,"(412.95673 - ((X4 + X13) * 0.35136425)) [likelihood params: Float32[18.853971]]"
5,46473,135.02553,154.89584,12.542316,7.328002,355.47226,254.41925,0.7671108,0.83636004,135.02553,67.41637,6.964,Inf,7,"(412.95673 - ((X4 + X13) * 0.35136425)) [likelihood params: Float32[18.853971]]"
6,55904,135.02553,154.89584,12.542316,7.328002,355.47226,254.41925,0.7671108,0.83636004,135.02553,67.41637,7.464,Inf,7,"(412.95673 - ((X4 + X13) * 0.35136425)) [likelihood params: Float32[18.853971]]"
7,65886,135.02553,154.89584,12.542316,7.328002,355.47226,254.41925,0.7671108,0.83636004,135.02553,67.41637,7.61,Inf,7,"(412.95673 - ((X4 + X13) * 0.35136425)) [likelihood params: Float32[18.853971]]"
8,76066,135.02553,154.89584,12.542316,7.328002,355.47226,254.41925,0.7671108,0.83636004,135.02553,67.41637,7.848,Inf,7,"(412.95673 - ((X4 + X13) * 0.35136425)) [likelihood params: Float32[18.853971]]"
9,86050,133.63484,192.28375,35.155594,23.493315,324.96753,213.27328,0.78709614,0.8628247,133.63484,66.22315,8.386,Inf,16,"((347.64163 + (((X6 - X6) + X10) * 0.097756885)) - ((X3 + X13) * sin(1316.0078))) [likelihood params: Float32[18.026855]]"
10,96508,133.63484,192.28319,35.155594,23.492752,324.9675,213.27328,0.78709614,0.8628247,133.63484,66.22315,9.318,Inf,16,"((347.64163 + (((X6 - X6) + X10) * 0.0977569)) - ((X3 + X13) * sin(1316.0078))) [likelihood params: Float32[18.026855]]"
11,107428,133.63484,192.25838,35.155594,23.467937,324.96747,213.27293,0.7870962,0.8628249,133.63484,66.22314,10.116,Inf,16,"((347.64166 + (((X6 - X6) + X10) * 0.097757034)) - ((X3 + X13) * sin(1316.0078))) [likelihood params: Float32[18.026854]]"
12,118497,133.63483,192.3856,35.155594,23.595184,324.96744,213.19095,0.7870962,0.86287767,133.63483,66.22112,11.598,Inf,16,"((347.63803 + (((X6 - X6) + X10) * 0.09775765)) - ((X3 + X13) * sin(1344.9211))) [likelihood params: Float32[18.026854]]"
13,130649,133.57115,251.48444,62.269123,55.64417,323.6352,213.05849,0.787969,0.86296284,133.57115,66.20659,13.33,Inf,32,"(((-63646.426 - (X13 - (exp(13.38018) + ((-10517.741 - (10441.696 - ((-1504.0616 + 16620.377) + (0.13387603 * (-3131.7612 - ((-584.3851 + X13) * 0.18110897)))))) * (65.396706 - -27.39893))))) + X10) * 0.096656635) [likelihood params: Float32[17.989864]]"
14,143198,133.57115,251.48444,62.269123,55.64417,323.6352,213.05849,0.787969,0.86296284,133.57115,66.20659,14.552,Inf,32,"(((-63646.426 - (X13 - (exp(13.38018) + ((-10517.741 - (10441.696 - ((-1504.0616 + 16620.377) + (0.13387603 * (-3131.7612 - ((-584.3851 + X13) * 0.18110897)))))) * (65.396706 - -27.39893))))) + X10) * 0.096656635) [likelihood params: Float32[17.989864]]"
15,156868,133.57115,251.48444,62.269123,55.64417,323.6352,213.05849,0.787969,0.86296284,133.57115,66.20659,15.786,Inf,32,"(((-63646.426 - (X13 - (exp(13.38018) + ((-10517.741 - (10441.696 - ((-1504.0616 + 16620.377) + (0.13387603 * (-3131.7612 - ((-584.3851 + X13) * 0.18110897)))))) * (65.396706 - -27.39893))))) + X10) * 0.096656635) [likelihood params: Float32[17.989864]]"
16,171044,133.56952,307.70142,112.82667,61.305233,323.60077,213.09738,0.7879916,0.86293787,133.56952,66.20726,16.882,Inf,49,"((((((-53210.566 - (X4 - X4)) + (-53287.145 - ((X13 - X8) * exp(-51.58803)))) + -57932.566) - (X13 - (exp(13.391232) + ((-10441.655 - (10366.344 - ((-1428.6594 + 16695.873) + (0.020660967 * ((100612.51 / 210396.36) - ((-1837.1974 + X13) * 1.2300714)))))) * (63.248127 - -25.24979))))) + X10) * 0.09667919) [likelihood params: Float32[17.988907]]"
17,186253,133.56952,307.70142,112.82667,61.305233,323.60077,213.09738,0.7879916,0.86293787,133.56952,66.20726,19.864,Inf,49,"((((((-53210.566 - (X4 - X4)) + (-53287.145 - ((X13 - X8) * exp(-51.58803)))) + -57932.566) - (X13 - (exp(13.391232) + ((-10441.655 - (10366.344 - ((-1428.6594 + 16695.873) + (0.020660967 * ((100612.51 / 210396.36) - ((-1837.1974 + X13) * 1.2300714)))))) * (63.248127 - -25.24979))))) + X10) * 0.09667919) [likelihood params: Float32[17.988907]]"
18,202068,130.8282,264.41776,81.52844,52.06111,271.14456,255.9149,0.8223585,0.835398,130.8282,67.07489,21.864,Inf,34,"(sqrt(abs(-6.4397165e6)) + (((((52.485893 + (-14489.18 / X5)) * 0.10394389) - sqrt(abs(log(abs(log(abs(X6))))))) + ((-1647.68 - (sqrt(abs(-4.946347e6)) + (-43.044525 * X3))) + (159.55789 - ((-561.4463 + X13) * 0.52593225)))) * 0.6348021)) [likelihood params: Float32[16.466467]]"
19,218435,130.22897,246.42657,78.287895,37.909706,260.86234,200.75865,0.82909495,0.870874,130.22897,65.37173,23.038,Inf,34,"((((31431.486 + (((log(abs((7.43666e6 + (7.034711e6 - X6)))) / -1.7338883e9) + 11030.2) * 31.657202)) + (((X13 * -480.48624) + 33276.457) + (19268.34 - (-26137.268 - ((-301.1125 + X13) * X10))))) - X4) * 0.00086397125) [likelihood params: Float32[16.151234]]"
20,235223,130.22897,246.42657,78.287895,37.909706,260.86234,200.75865,0.82909495,0.870874,130.22897,65.37173,25.204,Inf,34,"((((31431.486 + (((log(abs((7.43666e6 + (7.034711e6 - X6)))) / -1.7338883e9) + 11030.2) * 31.657202)) + (((X13 * -480.48624) + 33276.457) + (19268.34 - (-26137.268 - ((-301.1125 + X13) * X10))))) - X4) * 0.00086397125) [likelihood params: Float32[16.151234]]"
21,251500,130.22897,246.42657,78.287895,37.909706,260.86234,200.75865,0.82909495,0.870874,130.22897,65.37173,25.886,Inf,34,"((((31431.486 + (((log(abs((7.43666e6 + (7.034711e6 - X6)))) / -1.7338883e9) + 11030.2) * 31.657202)) + (((X13 * -480.48624) + 33276.457) + (19268.34 - (-26137.268 - ((-301.1125 + X13) * X10))))) - X4) * 0.00086397125) [likelihood params: Float32[16.151234]]"
22,268583,127.82095,258.94183,117.49687,13.623995,223.32668,204.1629,0.8536866,0.8686844,127.82095,65.28562,27.28,Inf,49,"((-113.02213 * (-43093.066 / (X13 - ((-11636.036 + X10) * 0.24650408)))) + (((1.1512256e7 - ((X4 + -10901.507) * sqrt(abs((((268.62775 * (-39.47983 / X4)) + X10) * ((sqrt(abs((8.927988e8 + -96919.234))) - (15916.489 + 17438.41)) / X5)))))) - (-1.1760062e7 + ((X12 - -44197.44) / (36482.97 + 25223.533)))) / -19015.297)) [likelihood params: Float32[14.9441185]]"
23,285233,126.70683,230.68608,92.1034,11.875837,207.83774,232.61394,0.86383426,0.850385,126.70683,66.35075,28.61,Inf,40,"((-124.32409 * (-47452.68 / (X13 - ((-14606.566 + X10) * 0.23746708)))) + (((1.1559498e7 - ((X4 + -8571.236) * sqrt(abs((((283.43964 * (-41.191692 / X4)) + X10) * X4))))) - (-1.1808845e7 + ((X12 - -44196.652) / (36483.85 + 25224.404)))) / -18596.006)) [likelihood params: Float32[14.416578]]"
24,302428,126.700134,245.97453,105.50739,13.767016,207.7479,310.05905,0.8638931,0.80057305,126.700134,69.333435,29.574,Inf,44,"((-79.84349 * (-30442.07 / (X13 - ((3740.734 + X10) * -0.61974996)))) + (((1.1744895e7 - ((X4 + -5.1039467) * sqrt(abs((((-770.60126 * X10) + X10) * ((-178684.31 - (177081.23 + 178567.64)) / X5)))))) - (-1.1992827e7 + ((X12 - -44193.645) / (36485.574 + 25226.123)))) / -33834.64)) [likelihood params: Float32[14.413463]]"
25,318931,126.08916,226.48752,87.49823,12.900136,199.71815,324.87372,0.8691538,0.7910444,126.08916,70.09156,30.552,Inf,38,"((-83.99024 * (-32023.1 / (X13 - ((3132.1587 + X10) * -0.79913956)))) + (((1.1772552e7 - ((X4 + 14.8634205) * sqrt(abs((((-644.22595 * X10) + X10) * ((-167180.11 - (165591.3 + 167078.66)) / X5)))))) - (-1.2020482e7 + X5)) / -32262.807)) [likelihood params: Float32[14.132168]]"
26,336740,124.87872,242.94719,105.50739,12.561074,184.71512,416.15442,0.87898314,0.73233354,124.87872,74.47716,31.462,Inf,44,"((-99.608315 * (-37639.523 / (X13 - ((1819.364 + X10) * -1.8638635)))) + (((1.1354045e7 - ((X4 + 184.52646) * sqrt(abs((((-4035.115 * X10) + X10) * ((6327.83 - (-8102.674 + -6712.5938)) / X5)))))) - (-1.1604824e7 + ((X12 - -44200.055) / (36480.72 + 25221.271)))) / -28101.834)) [likelihood params: Float32[13.590994]]"
27,354450,124.87774,240.99376,105.50739,10.6086235,184.7034,415.50992,0.87899077,0.7327481,124.87774,74.449875,31.81,Inf,44,"((-99.6114 * (-37640.688 / (X13 - ((1819.3376 + X10) * -1.8638278)))) + (((1.1354032e7 - ((X4 + 184.53493) * sqrt(abs((((-4035.352 * X10) + X10) * ((6329.0737 - (-8103.9175 + -6713.8374)) / X5)))))) - (-1.1604811e7 + ((X12 - -44200.055) / (36480.72 + 25221.271)))) / -28102.297)) [likelihood params: Float32[13.590563]]"
28,371894,123.87076,223.74979,87.49823,12.380793,173.08539,373.93613,0.8866024,0.7594879,123.87076,73.21661,32.744,Inf,38,"((-87.499176 * (-33360.273 / (X13 - ((1907.2954 + X10) * -1.4460107)))) + (((1.2121429e7 - ((X4 + 147.2764) * sqrt(abs((((-230.57745 * X10) + 912.0965) * ((-48037.582 - (46399.645 + 47872.59)) / X5)))))) - (-822841.25 + X5)) / -17532.65)) [likelihood params: Float32[13.156192]]"
29,389117,123.31025,252.74774,112.70108,16.736425,166.93813,219.01791,0.89062977,0.8591298,123.31025,66.13976,32.94,Inf,47,"((-94.98746 * (-35896.04 / (X13 - ((1743.1807 + X10) * -1.3503671)))) + (((1.1551116e7 - ((X4 + 100.470726) * sqrt(abs((((-4750.78 * X10) + X10) * ((9737.187 - (-11510.037 + -10121.922)) / (X4 - log(abs(1.1169691e8))))))))) - (-1.1801893e7 + ((X12 - -44196.863) / (36483.113 + 25223.664)))) / -22327.2)) [likelihood params: Float32[12.920454]]"
30,406098,123.118774,256.29922,119.89476,13.285694,164.88853,378.45032,0.8919726,0.75658447,123.118774,73.906685,33.164,Inf,50,"((-89.31199 * (-34051.742 / (X13 - ((1884.8561 + X10) * -1.4251964)))) + (((1.2018687e7 - ((X4 + 157.98029) * sqrt(abs((((-2.9795554 * X10) + X10) * (((((-8162.5337 / -32088.658) + X13) * 69519.26) - (79393.195 + -2.746485e7)) / X5)))))) - (-1.2266604e7 + ((X12 - -44186.465) / (36493.74 + 8.328246)))) / -29966.363)) [likelihood params: Float32[12.840893]]"
31,424537,122.85399,254.84161,119.89476,12.092869,162.09573,373.84518,0.8938023,0.7595464,122.85399,73.8591,34.432,Inf,50,"((-89.10349 * (-33972.25 / (X13 - ((1857.9077 + X10) * -1.408748)))) + (((1.2035599e7 - ((X4 + 209.94856) * sqrt(abs((((-2.0906088 * X10) + X10) * (((((-2561.5007 / -33045.832) + X13) * 101300.74) - (81559.875 + -2.7462682e7)) / X5)))))) - (-1.2283517e7 + ((X12 - 142347.36) / (36491.93 + 6.5213957)))) / -29402.871)) [likelihood params: Float32[12.731682]]"
32,441971,122.7555,255.21208,119.89476,12.561813,161.06897,369.7577,0.894475,0.76217544,122.7555,73.72286,35.412,Inf,50,"((-89.00902 * (-33936.23 / (X13 - ((1851.7347 + X10) * -1.4023843)))) + (((1.204157e7 - ((X4 + 255.73723) * sqrt(abs((((-1.7337214 * X10) + X10) * (((((2256.3867 / -33092.836) + X13) * 121138.12) - (83001.85 + -2.746124e7)) / X5)))))) - (-1.2289489e7 + ((X12 - 142347.55) / (36491.293 + 5.8836546)))) / -29266.732)) [likelihood params: Float32[12.691295]]"
33,459752,122.4672,246.61253,110.524086,13.621253,158.10074,346.75867,0.89641964,0.77696824,122.4672,72.75509,35.384,Inf,48,"((-88.7941 * (-33854.285 / (X13 - ((1826.4396 + X10) * -1.3899018)))) + (((1.2058839e7 - ((X4 + 295.35883) * sqrt(abs((((-1.519318 * X10) + X10) * ((((X5 + X13) * 123061.2) - (84095.28 + -2.746015e7)) / X5)))))) - (-1.2306756e7 + ((-115575.37 * -175815.22) / (85876.67 + 49391.117)))) / -28653.553)) [likelihood params: Float32[12.573812]]"
34,476820,122.4671,246.45459,110.524086,13.46341,158.0998,346.74683,0.89642024,0.7769758,122.4671,72.75455,34.382,Inf,48,"((-88.79415 * (-33854.305 / (X13 - ((1826.4375 + X10) * -1.3899003)))) + (((1.2058839e7 - ((X4 + 295.36444) * sqrt(abs((((-1.519316 * X10) + X10) * ((((X5 + X13) * 123065.266) - (84095.34 + -2.746015e7)) / X5)))))) - (-1.2306756e7 + ((-115575.695 * -175815.44) / (85876.39 + 49390.84)))) / -28653.564)) [likelihood params: Float32[12.573774]]"
35,495332,122.4671,246.45459,110.524086,13.46341,158.0998,346.74683,0.89642024,0.7769758,122.4671,72.75455,34.902,Inf,48,"((-88.79415 * (-33854.305 / (X13 - ((1826.4375 + X10) * -1.3899003)))) + (((1.2058839e7 - ((X4 + 295.36444) * sqrt(abs((((-1.519316 * X10) + X10) * ((((X5 + X13) * 123065.266) - (84095.34 + -2.746015e7)) / X5)))))) - (-1.2306756e7 + ((-115575.695 * -175815.44) / (85876.39 + 49390.84)))) / -28653.564)) [likelihood params: Float32[12.573774]]"
36,512645,122.4671,246.45459,110.524086,13.46341,158.0998,346.74683,0.89642024,0.7769758,122.4671,72.75455,35.046,Inf,48,"((-88.79415 * (-33854.305 / (X13 - ((1826.4375 + X10) * -1.3899003)))) + (((1.2058839e7 - ((X4 + 295.36444) * sqrt(abs((((-1.519316 * X10) + X10) * ((((X5 + X13) * 123065.266) - (84095.34 + -2.746015e7)) / X5)))))) - (-1.2306756e7 + ((-115575.695 * -175815.44) / (85876.39 + 49390.84)))) / -28653.564)) [likelihood params: Float32[12.573774]]"
37,529986,122.4671,246.45459,110.524086,13.46341,158.0998,346.74683,0.89642024,0.7769758,122.4671,72.75455,33.902,Inf,48,"((-88.79415 * (-33854.305 / (X13 - ((1826.4375 + X10) * -1.3899003)))) + (((1.2058839e7 - ((X4 + 295.36444) * sqrt(abs((((-1.519316 * X10) + X10) * ((((X5 + X13) * 123065.266) - (84095.34 + -2.746015e7)) / X5)))))) - (-1.2306756e7 + ((-115575.695 * -175815.44) / (85876.39 + 49390.84)))) / -28653.564)) [likelihood params: Float32[12.573774]]"
38,547043,122.42755,246.67706,110.524086,13.725435,157.69684,344.33005,0.8966842,0.7785303,122.42755,72.65636,34.952,Inf,48,"((-88.74704 * (-33836.34 / (X13 - ((1821.3608 + X10) * -1.3875263)))) + (((1.2063702e7 - ((X4 + 330.27972) * sqrt(abs((((-1.4047674 * X10) + X10) * ((((X5 + X13) * 136768.3) - (85048.234 + -2.7459198e7)) / X5)))))) - (-1.2311619e7 + ((-106571.38 * -170022.6) / (96630.445 + X13)))) / -28532.795)) [likelihood params: Float32[12.55774]]"
39,563849,122.426506,249.93489,112.82667,14.681716,157.68626,344.56158,0.8966912,0.77838135,122.426506,72.66875,34.304,Inf,49,"((-88.87351 * (-33884.566 / (X13 - ((1822.5922 + X10) * -1.387528)))) + (((1.2060218e7 - ((X4 + 329.9178) * sqrt(abs((((-1.4069151 * X10) + X10) * ((((X5 + X13) * 138352.81) - (85055.44 + -2.745919e7)) / X5)))))) - (-1.2308134e7 + ((sqrt(abs(450005.5)) * -175822.28) / (85867.516 + 49381.953)))) / -28667.465)) [likelihood params: Float32[12.557319]]"
40,581276,122.40219,251.19,112.82667,15.961159,157.43906,342.19727,0.89685315,0.7799021,122.40219,72.5635,34.866,Inf,49,"((-88.71842 * (-33825.445 / (X13 - ((1820.7399 + X10) * -1.3870757)))) + (((1.2066128e7 - ((X4 + 364.9189) * sqrt(abs((((-1.3321204 * X10) + X10) * ((((X5 + X13) * 144165.1) - (85764.85 + -2.745848e7)) / X5)))))) - (-1.2314045e7 + ((sqrt(abs(448379.88)) * 5.3411016e7) / (95971.4 + 59485.86)))) / -28493.115)) [likelihood params: Float32[12.547473]]"
41,597420,122.30797,252.47389,112.82667,17.339249,156.48494,332.75153,0.8974782,0.7859775,122.30797,72.13799,34.244,Inf,49,"((-88.92917 * (-33906.055 / (X13 - ((1817.07 + X10) * -1.3955861)))) + (((1.2083689e7 - ((X4 + 702.6691) * sqrt(abs((((-1.0892239 * X10) + X10) * ((((X5 + X13) * 185891.33) - (90213.984 + -2.7454036e7)) / X5)))))) - (-1.2331605e7 + ((sqrt(abs(6.5735805e6)) * 5.3410804e7) / (150952.98 + 114471.586)))) / -28166.502)) [likelihood params: Float32[12.509394]]"
