-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10193,700.8672,713.68463,3.295837,9.521612,0.10174636,0.13843676,0.10346353,0.011381149,700.8672,589.1527,5.776,Inf,3,"(X32 * 0.008487721) [likelihood params: Float32[0.165]]"
2,19466,700.8672,713.68463,3.295837,9.521612,0.10174636,0.13843676,0.10346353,0.011381149,700.8672,589.1527,5.542,Inf,3,"(X32 * 0.008487721) [likelihood params: Float32[0.165]]"
3,28748,700.8672,713.68463,3.295837,9.521612,0.10174636,0.13843676,0.10346353,0.011381149,700.8672,589.1527,5.284,Inf,3,"(X32 * 0.008487721) [likelihood params: Float32[0.165]]"
4,37640,700.8672,713.68463,3.295837,9.521612,0.10174636,0.13843676,0.10346353,0.011381149,700.8672,589.1527,5.348,Inf,3,"(X32 * 0.008487721) [likelihood params: Float32[0.165]]"
5,46644,565.5781,614.1163,31.191624,17.346483,0.0913856,0.13597204,0.1947571,0.02898246,565.5781,573.0834,5.618,Inf,15,"(3.4687033 - sqrt(abs((9.480163 - (sqrt(abs((((75155.52 / -2.2219868) * X31) - X12))) / X49))))) [likelihood params: Float32[0.165]]"
6,55610,187.74274,209.0134,9.656628,11.61403,0.062450107,0.15438427,0.4497218,-0.10250485,187.74274,693.12634,5.872,Inf,6,"sqrt(abs((113.417564 - (36611.688 / X49)))) [likelihood params: Float32[0.165]]"
7,64856,187.74274,209.0134,9.656628,11.61403,0.062450107,0.15438427,0.4497218,-0.10250485,187.74274,693.12634,6.232,Inf,6,"sqrt(abs((113.417564 - (36611.688 / X49)))) [likelihood params: Float32[0.165]]"
8,73932,187.74274,209.0134,9.656628,11.61403,0.062450107,0.15438427,0.4497218,-0.10250485,187.74274,693.12634,6.196,Inf,6,"sqrt(abs((113.417564 - (36611.688 / X49)))) [likelihood params: Float32[0.165]]"
9,83112,174.13306,193.35873,6.931472,12.294211,0.06140785,0.15193494,0.4589057,-0.08501351,174.13306,677.15735,6.662,Inf,5,"(21.11251 - (6353.498 / X49)) [likelihood params: Float32[0.165]]"
10,92808,174.13245,193.35722,6.931472,12.293307,0.061407804,0.15194058,0.45890605,-0.0850538,174.13245,677.1942,7.31,Inf,5,"(21.114084 - (6354.0493 / X49)) [likelihood params: Float32[0.165]]"
