id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,x3,"x[:, 3]","$$x_{3}$$",,1,0.8922717967225077,0.7647846454958582,0.7616755062298751,0.7647846454958582,0.18529597851576307,0.20157051757092959,0.18118135488684883,208.65763934656977,198.62981124540653,198.33581126560722
1,0,(x3 * 0.6001813971645837),"(x[:, 3] * t[0])","$$\left(x_{3} \cdot \theta_{0}\right)$$",0.6001813971645837,3,0.7262182689561058,0.6018157838573642,0.6024360577800024,0.6018157838573642,0.3369139914910234,0.3717087971721277,0.35236741556731244,199.1434372219157,187.23620740069694,187.30667825707013
2,0,(Sin(x3) * 0.7888864605919013),"(np.sin(x[:, 3]) * t[0])","$$\left(\operatorname{sin}(x_{3}) \cdot \theta_{0}\right)$$",0.7888864605919013,4,0.7438662932699655,0.5960963475978853,0.6081523373757447,0.5960963475978853,0.3208001611171777,0.37767984609333227,0.34622228384732123,203.0998494566131,188.83305843751026,190.20280527459258
3,0,(0.4933145662771572 * (x3 + x1)),"(t[0] * (x[:, 3] + x[:, 1]))","$$\left(\theta_{0} \cdot \left(x_{3} + x_{1}\right)\right)$$",0.4933145662771572,5,0.5881185590274361,0.4726037666396164,0.5269644563364626,0.4726037666396164,0.463008293090566,0.506605182237355,0.43350111874283304,189.29085895206345,175.87470569009972,183.03153001377123
4,0,(((x3 + x1) + x0) * 0.5043914424354964),"(((x[:, 3] + x[:, 1]) + x[:, 0]) * t[0])","$$\left(\left(\left(x_{3} + x_{1}\right) + x_{0}\right) \cdot \theta_{0}\right)$$",0.5043914424354964,7,0.3564665615683725,0.36665561953719966,0.42170389363061855,0.36665561953719966,0.6745221105260049,0.617214259908436,0.5466586387545571,161.61750341201616,164.2797074126517,173.04720190575543
5,0,(((x0 + x1) * 0.4521175230329459) + (x3 * 0.5988303424664244)),"(((x[:, 0] + x[:, 1]) * t[0]) + (x[:, 3] * t[1]))","$$\left(\left(\left(x_{0} + x_{1}\right) \cdot \theta_{0}\right) + \left(x_{3} \cdot \theta_{1}\right)\right)$$",0.4521175230329459;0.5988303424664244,9,0.342097707170113,0.3475937411845314,0.3825833782219871,0.3475937411845314,0.6876418387359329,0.6371147191512847,0.5887140904016476,164.84298352522524,166.72708835548679,172.65278381181517
6,0,((6.921802074059482e-3 + (x3 + Sin((x0 + x1)))) * 0.6906544333812799),"((t[0] + (x[:, 3] + np.sin((x[:, 0] + x[:, 1])))) * t[1])","$$\left(\left(\theta_{0} + \left(x_{3} + \operatorname{sin}(\left(x_{0} + x_{1}\right))\right)\right) \cdot \theta_{1}\right)$$",6.921802074059482e-3;0.6906544333812799,10,0.33583458701413776,0.30756045216821487,0.29925761633118547,0.30756045216821487,0.693360487691167,0.6789091751690397,0.6782911962641744,167.05715259279887,162.6514897462062,161.01670607293528
7,0,((0.5922670552634932 * (3.6219844186116984e-2 + x3)) + Sin(((x0 + x1) * 0.7999564806089208))),"((t[0] * (t[1] + x[:, 3])) + np.sin(((x[:, 0] + x[:, 1]) * t[2])))","$$\left(\left(\theta_{0} \cdot \left(\theta_{1} + x_{3}\right)\right) + \operatorname{sin}(\left(\left(x_{0} + x_{1}\right) \cdot \theta_{2}\right))\right)$$",0.5922670552634932;3.6219844186116984e-2;0.7999564806089208,12,0.3033488795463679,0.281247429860241,0.2972869568178432,0.281247429860241,0.7230221183870698,0.7063797747766962,0.6804097004559152,167.0019163590293,163.378929260436,166.66417250456112
8,0,((0.3308017149737641 * (5.364750588656595e-3 + x4)) + ((x3 + Sin((x0 + x1))) * 0.6889987880778006)),"((t[0] * (t[1] + x[:, 4])) + ((x[:, 3] + np.sin((x[:, 0] + x[:, 1]))) * t[2]))","$$\left(\left(\theta_{0} \cdot \left(\theta_{1} + x_{4}\right)\right) + \left(\left(x_{3} + \operatorname{sin}(\left(x_{0} + x_{1}\right))\right) \cdot \theta_{2}\right)\right)$$",0.3308017149737641;5.364750588656595e-3;0.6889987880778006,14,0.21495019291214598,0.24654039811395342,0.23876877593692863,0.24654039811395342,0.8037360508002254,0.742613657814281,0.7433180875465928,152.90537855237875,161.4630028919946,159.62149204991115
9,0,((x3 * 0.6031985331946126) + Sin((((x1 + ((x0 * x1) * 0.3396291631683041)) + x0) * 0.8317096938546799))),"((x[:, 3] * t[0]) + np.sin((((x[:, 1] + ((x[:, 0] * x[:, 1]) * t[1])) + x[:, 0]) * t[2])))","$$\left(\left(x_{3} \cdot \theta_{0}\right) + \operatorname{sin}(\left(\left(\left(x_{1} + \left(\left(x_{0} \cdot x_{1}\right) \cdot \theta_{1}\right)\right) + x_{0}\right) \cdot \theta_{2}\right))\right)$$",0.6031985331946126;0.3396291631683041;0.8317096938546799,16,0.27049866253158183,0.2054235236788958,0.2735048109643038,0.2054235236788958,0.7530165707578413,0.7855393689509096,0.7059760529070618,168.0496430024284,153.12233538312114,169.52098641986595
