id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,x3,"x[:, 3]","$$x_{3}$$",,1,0.8441123492816761,0.6986277239836679,0.8757034952581016,0.6986277239836679,0.11518794112057762,0.3061946132800114,0.1504859619500477,204.55504267418107,192.16486742800768,208.56680731339486
1,0,(x3 * 0.5527169015701179),"(x[:, 3] * t[0])","$$\left(x_{3} \cdot \theta_{0}\right)$$",0.5527169015701179,3,0.6355001340989783,0.5865944013805012,0.7134223015944463,0.5865944013805012,0.33385860004444756,0.4174546163485876,0.3079138503566663,189.82473117296706,185.48879944629877,199.0952563185149
2,0,((x1 + x3) * 0.4443903123786612),"((x[:, 1] + x[:, 3]) * t[0])","$$\left(\left(x_{1} + x_{3}\right) \cdot \theta_{0}\right)$$",0.4443903123786612,5,0.5246644124338411,0.4511704966709391,0.6133052752988789,0.4511704966709391,0.4500383753638957,0.5519437460418506,0.40503670043828344,181.66289135428087,172.87208262320428,193.2838064506383
3,0,((x3 + Sin(x1)) * 0.5038720896353528),"((x[:, 3] + np.sin(x[:, 1])) * t[0])","$$\left(\left(x_{3} + \operatorname{sin}(x_{1})\right) \cdot \theta_{0}\right)$$",0.5038720896353528,6,0.5195132106312513,0.43672538949333944,0.613700835616254,0.43672538949333944,0.4554379474428156,0.5662891446390017,0.40465297004971545,183.7156785949701,173.4868877704176,196.0314621025366
4,0,((x3 + (x1 + x0)) * 0.3927876206235347),"((x[:, 3] + (x[:, 1] + x[:, 0])) * t[0])","$$\left(\left(x_{3} + \left(x_{1} + x_{0}\right)\right) \cdot \theta_{0}\right)$$",0.3927876206235347,7,0.4476069274117578,0.32351758896721616,0.3857552326688452,0.32351758896721616,0.5308112630399033,0.6787155186968146,0.6257814577903185,175.84377928475652,156.62826210441767,167.4352865700417
5,0,((x3 + Sin((x1 + x0))) * 0.6368043133642237),"((x[:, 3] + np.sin((x[:, 1] + x[:, 0]))) * t[0])","$$\left(\left(x_{3} + \operatorname{sin}(\left(x_{1} + x_{0}\right))\right) \cdot \theta_{0}\right)$$",0.6368043133642237,8,0.32798898064790316,0.2555912480614219,0.36349878362491084,0.2555912480614219,0.6561967071044555,0.7461729922592581,0.6473722884794127,159.59154234338618,145.70441163401907,166.77034114962012
6,0,((x3 + (Sin((x1 + x0)) * 1.479639582640519)) * 0.5515785704697497),"((x[:, 3] + (np.sin((x[:, 1] + x[:, 0])) * t[0])) * t[1])","$$\left(\left(x_{3} + \left(\operatorname{sin}(\left(x_{1} + x_{0}\right)) \cdot \theta_{0}\right)\right) \cdot \theta_{1}\right)$$",1.479639582640519;0.5515785704697497,10,0.30436474960673054,0.24129658328963613,0.3313029864254249,0.24129658328963613,0.6809600037494711,0.7603689868920924,0.6786052135907957,161.16098778175572,148.42367669996898,167.1342683825505
7,0,(0.5459597182088044 * ((((x1 + x0) + x4) * 0.5641101061111042) + x3)),"(t[0] * ((((x[:, 1] + x[:, 0]) + x[:, 4]) * t[1]) + x[:, 3]))","$$\left(\theta_{0} \cdot \left(\left(\left(\left(x_{1} + x_{0}\right) + x_{4}\right) \cdot \theta_{1}\right) + x_{3}\right)\right)$$",0.5459597182088044;0.5641101061111042,11,0.3324436881759661,0.21287747252210648,0.27319397261747597,0.21287747252210648,0.6515272114585676,0.7885919323312933,0.7349763748735786,168.39004818301643,143.2444393502936,157.57560178228553
8,0,((((x4 * 0.43967319380312403) + Sin((x1 + x0))) + x3) * 0.63334146841963),"((((x[:, 4] * t[0]) + np.sin((x[:, 1] + x[:, 0]))) + x[:, 3]) * t[1])","$$\left(\left(\left(\left(x_{4} \cdot \theta_{0}\right) + \operatorname{sin}(\left(x_{1} + x_{0}\right))\right) + x_{3}\right) \cdot \theta_{1}\right)$$",0.43967319380312403;0.63334146841963,12,0.25252291208571703,0.19412106624228173,0.2552136315110069,0.19412106624228173,0.7353014466060945,0.8072188709220601,0.7524189821734045,155.7427324894928,141.63791230054588,157.1538266738149
9,0,(((((x4 * 0.4394979367380582) + 1.0917923287985312e-3) + Sin((x1 + x0))) + x3) * 0.63328022454474),"(((((x[:, 4] * t[0]) + t[1]) + np.sin((x[:, 1] + x[:, 0]))) + x[:, 3]) * t[2])","$$\left(\left(\left(\left(\left(x_{4} \cdot \theta_{0}\right) + \theta_{1}\right) + \operatorname{sin}(\left(x_{1} + x_{0}\right))\right) + x_{3}\right) \cdot \theta_{2}\right)$$",0.4394979367380582;1.0917923287985312e-3;0.63328022454474,14,0.2525215684148456,0.19412484544825526,0.2552778598627086,0.19412484544825526,0.7353028550633827,0.8072151178023772,0.7523566746838184,162.0489388727169,147.94700652364992,163.47643028929517
