id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,9.30000004962999,9.30000004962999,1,12.486938883139194,7.607599740623981,17.20864899815747,0.0,-1.1138096219709404e-3,-0.2496175318988767,12.486938883139194,7.607599740623981,17.20864899815747,12.486938883139194,7.607599740623981,17.20864899815747
1,(756.7129113739053 / x2),756.7129113739053,3,9.720891767867636,5.861338023368661,12.625939426776528,0.221515228124203,0.2286836008573413,8.31589820861296e-2,9.720891767867636,5.861338023368661,12.625939426776528,13.016728633871965,9.157174889372989,15.921776292780857
2,Log((424487.5331473056 / x0)),424487.5331473056,4,9.359585748310364,5.580011992572837,14.009183892158333,0.25044994326444714,0.26570439375367405,-1.7286237932493842e-2,9.359585748310364,5.580011992572837,14.009183892158333,14.904763192789925,11.125189437052398,19.554361336637896
3,(29.216632838425863 + (x2 * -0.24489779762479946)),29.216632838425863;-0.24489779762479946,5,8.71488847359085,5.373492659358931,14.28254168049836,0.3020796725962719,0.29288108068297414,-3.7136296169336e-2,8.71488847359085,5.373492659358931,14.28254168049836,15.646360279190304,12.304964464958385,21.214013486097812
4,((1044.5595381419516 / x2) - Log(x0)),1044.5595381419516,6,7.463160459540784,5.271074259995952,14.368951821058166,0.4023226565465051,0.30635871850008234,-4.341102619543746e-2,7.463160459540784,5.271074259995952,14.368951821058166,18.213717274909115,16.021631075364283,25.119508636426495
5,Sqrt(Abs(Sqrt(Abs((49435.91124603604 + (x2 * -502.82038695357056)))))),49435.91124603604;-502.82038695357056,9,9.480073565793838,5.050385304806702,12.99804944518398,0.24080083561596133,0.335400041414487,5.613796475659061e-2,9.480073565793838,5.050385304806702,12.99804944518398,20.74613895283254,16.316450691845404,24.26411483222268
6,(12.648352959235648 + (Sin(x0) + (x0 * -6.939030528796447e-2))),12.648352959235648;-6.939030528796447e-2,8,6.104400881677312,4.236704278569875,11.171339280586977,0.5111371218513824,0.4424755106512862,0.1887857424887477,6.104400881677312,4.236704278569875,11.171339280586977,18.979904181150115,17.11220757804268,24.04684258005978
7,(Sqrt(Abs((142.56596125960044 + (x0 * -1.0923218235568695)))) + Sin(x0)),142.56596125960044;-1.0923218235568695,10,6.343480469879501,3.8215337323822456,11.533814371100442,0.49199074895409745,0.4971094269070647,0.16246437187849472,6.343480469879501,3.8215337323822456,11.533814371100442,22.469315692931996,19.94736895543474,27.65964959415294
8,(Exp(Sin(x0)) + Sqrt(Abs((-109.2792814016906 + (x0 * 0.8634249131241777))))),-109.2792814016906;0.8634249131241777,11,6.677829502115206,3.5168097105511396,11.635409319152028,0.4652148485220734,0.5372092529730514,0.1550869869221737,6.677829502115206,3.5168097105511396,11.635409319152028,26.136930992668336,22.97591120110427,31.09451080970516
9,(Exp(Sin(x0)) + Sqrt(Abs((((x0 * -9.352683116354645e-3) * x2) + 105.91759332479829)))),-9.352683116354645e-3;105.91759332479829,13,6.578494104800094,3.386313149947179,11.817893134932344,0.47316999255254844,0.5543818058652834,0.14183580285122754,6.578494104800094,3.386313149947179,11.817893134932344,31.53179260495812,28.339611650105205,36.771191635090375
