-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,23039,6,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
2,44392,6,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
3,65565,9,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
4,87488,9,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
5,110799,9,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
6,134951,10,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
7,159852,11,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
8,184500,14,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
9,210904,15,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
10,241589,15,183.44682,174.88998,183.44682,197.38596,6.931472,7.007667,174.88998,8.332347,7.005837,0.3158117,0.46276104,5,"(12.753134 + (-0.06211149 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[2.8865812]"
