Complexity,Loss,Equation
1,0.00022729844,"0.08261801"
5,0.00010846152,"powabs(0.079489306, powabs(x0, 0.085325964))"
7,0.00010120294,"powabs(0.12614319, powabs(x1 * x0, 0.052715953))"
9,8.884339e-5,"powabs(0.08420171, powabs((x1 * 0.044986084) * x0, 0.046217833))"
11,8.591549e-5,"powabs(0.094165266, powabs(((x1 * 0.06833071) + 0.8123891) * x0, 0.056041535))"
13,6.21642e-5,"powabs(0.08960987, powabs(x0 * (powabs(0.13804193, x5) * (x1 * 0.08857195)), 0.047694597))"
14,6.1510844e-5,"powabs(0.08835537, powabs(sin(x0) * (powabs(0.16854896, x5) * (x1 * 0.08923597)), 0.054448236))"
15,6.094496e-5,"powabs(0.096268766, powabs((((powabs(0.08948999, x5) * x1) * 0.12614319) + 0.4485857) * x0, 0.052715953))"
16,6.090841e-5,"powabs(0.096268766, powabs((((powabs(0.06526376, sin(x5)) * x1) * 0.12614319) + 0.4485857) * x0, 0.052715953))"
17,5.8466107e-5,"powabs(0.08960987, powabs((x0 * powabs(0.35383868, x4)) * (powabs(0.10756589, x5) * (x1 * 0.08960987)), 0.047694597))"
18,5.789772e-5,"powabs(0.08960987, powabs(((x0 * powabs(0.35383868, x4)) * sin(powabs(0.10756589, x5))) * (x1 * 0.10756589), 0.047694597))"
19,5.630639e-5,"powabs(0.09369745, powabs(((powabs(0.35383868, x4) * (powabs(0.09369745, x5) * (x1 * 0.10756589))) + 0.35383868) * x0, 0.05328613))"
20,5.620537e-5,"powabs(0.09369745, powabs(((powabs(0.35383868, sin(x4)) * (powabs(0.09369745, x5) * (x1 * 0.10756589))) + 0.35383868) * x0, 0.05328613))"
21,5.536108e-5,"powabs(0.09356041, powabs((powabs(powabs(0.4485857, x4), x0) * (((powabs(0.09356041, x5) * x1) * 0.10756589) + 0.35383868)) * x0, 0.05328613))"
25,5.3796928e-5,"powabs(0.09066752, powabs((powabs(0.1577924, x7 * 0.36109823) * (x0 + x5)) * (powabs(0.08261541, x5) * (x13 + ((x1 * 0.061722044) + 0.57298666))), 0.058166765))"
26,5.3782114e-5,"sin(powabs(0.09066752, powabs((powabs(0.1577924, x7 * 0.36109823) * (x0 + x5)) * (powabs(0.08261541, x5) * (x13 + ((x1 * 0.061722044) + 0.57298666))), 0.058166765)))"
27,5.2814317e-5,"powabs(0.09066752, powabs((powabs(0.1577924, (x7 * x0) * 0.36109823) * (x0 + x5)) * (powabs(0.085119344, x5) * (x13 + ((x1 * 0.061722044) + 0.57298666))), 0.058166765))"
