id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Abs(Sqrt(Abs(x2))) ^ x8) - t0) / Exp(((Exp((Exp(Sqrt(Abs((x8 * x0)))) - (Sqrt(Abs(t1)) - ((t2 - x2) / ((((Sqrt(Abs(x1)) / (Abs(x4) ^ x6)) * (Abs((t3 + x1)) ^ x7)) - ((Exp(Sin(x1)) / x3) / Sqrt(Abs(x4)))) + t4))))) - t5) / Exp(x0)))),-7.771986469011492;-2.9821483441785785;-0.15098450390299628;-0.20980835464793793;-2.2654253005011036;1.7409696160004695,50,146.09280254679595,142.16396504154451,0.41041327339425526,0.43208900220199964
