id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp(((Sin(Exp((Abs(((t0 - (x0 / (Abs(t1) ^ t2))) - Exp(((t3 + t4) * x8)))) ^ Exp((t5 * Sqrt(Abs(x7))))))) * (Abs(((Abs(t6) ^ t7) + t8)) ^ Log(Exp((x2 * t9))))) + Exp((Sqrt(Abs(Exp(((x3 + t10) * x8)))) - (t11 + t12))))),0.4176873230069774;0.299067612253612;-0.6611530995507435;-0.785118931164594;0.8330313449321652;1.1312642233551156;-0.2871397851011116;-0.34079999234194275;-0.8990919901165356;0.3074798165346218;-0.41867580252457903;0.5390704183810605;-0.445148915256692,48,133.9769134141873,145.43258695863395,0.44411232296894376,0.41667739156461514
