id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Abs((Sin(t0) - Sin(Sqrt(Abs((t1 - (x4 + t2))))))) ^ x4) * (Abs(x8) ^ x2)) + ((t3 / Sin(((Abs((Abs(Sqrt(Abs(x7))) ^ (Abs((t4 - Sin((Exp(Sqrt(Abs(Sin(t5)))) + t6)))) ^ Sqrt(Abs(t7))))) ^ (x8 / x4)) / (Abs((t8 + x8)) ^ Sqrt(Abs(t9)))))) / Exp(x0))),-1.8421762330309828;-1.3468821993862938;0.4924705974903632;6.875889642977202;-2.1519543952190467;-0.9416109991759671;-0.818566022412241;-0.667562955313511;-2.6298286701166953;2.0894932677401314,49,132.86050276926812,5531.017807936967,0.4487444562537156,-21.184627273019952
