id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((t0 - (((Abs(x7) ^ t1) - t2) / (Abs(Log(x1)) ^ x0))) - (Sqrt(Abs(((Exp(((t3 - (t4 - Sin((t5 * (Sqrt(Abs(x4)) / t6))))) + (Sin(x5) - t7))) + t8) + t9))) * (x8 + x7))) - (t10 * x0)) - Exp(Sqrt(Abs(Sin((Abs(x7) ^ t11)))))),-366.5828663067732;-19.869704899058455;403.6397965097541;1.4567296468559223;-0.6955390568088509;-5.743968204827327;4.902007390173444;-0.71821919050297;3.4730584993378653;4.3972394481476575;-288.41330844101;-28.354650444003695,50,141.00590666968048,142.09887340691424,0.4491842534663777,0.4276508018971633
