id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp(((Abs(Exp(((x7 + ((Abs((Log(x6) * t0)) ^ x8) - x5)) / Exp(x2)))) ^ ((Sqrt(Abs(Exp(x8))) + (x2 - (Exp(Sin(x0)) + x3))) / ((Exp(Log(x2)) + x1) / t1))) + ((Abs(t2) ^ (Abs((Abs(x5) ^ (Abs(x4) ^ Sin(x8)))) ^ t3)) - x0))),4.625701267952866;4.744430353810944;2.5083541185569467;-5.156915016578074e-2,48,131.5542766337376,145.46275542163602,0.4541641587506118,0.4165563874148652
