id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((((t0 * x2) - t1) * x7) / Sqrt(Abs((x12 - x11)))) - Sqrt(Abs(Sqrt(Abs((((Abs(x12) ^ t2) / x8) * x5)))))) * Sqrt(Abs(Sqrt(Abs((((Exp(Sin(x10)) / (Sin((x5 / x7)) * (x12 * (t3 * ((Abs((x0 - x9)) ^ x2) / x9))))) / t4) + t5)))))),0.7930596498442719;-4.201058169223722;1.8629911564216866;0.6619626754201902;-2.804616798996952;-1.0996321691497604,49,85.03125303482334,338.0537936222977,0.9442914078888043,0.7825671049221433
