id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Log(Sqrt(Abs(Sin((((Log(Sqrt(Abs(Sin((Exp(t0) / (((x9 * Sqrt(Abs(((((x10 - x5) * t1) + x9) / x11)))) - t2) + x5)))))) * x3) * Sqrt(Abs(Exp(t3)))) / (((x9 * (t4 - x0)) - x8) + t5)))))) * (t6 * t7)) * Sqrt(Abs((x1 / x12)))),4.407747377919382;-1.1098663200893486;1.7567955076956487;-0.16951320291924132;-16.89198416271729;-0.8074240169878839;30.163564032364164;-4.6025666636305,50,97.85847068195423,1254.6593237870952,0.9363714514804206,0.21129410031096807
