id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((((t0 * x4) - t1) - x8) - x12) / ((((Exp((Log(x3) * Log((Log(x12) * x0)))) * t2) / ((Exp((Abs((Sqrt(Abs(x1)) / x5)) ^ t3)) * (x3 - (Abs(Log(x4)) ^ t4))) - ((Log(x2) - x2) - x7))) - x12) / Log(x0))),41.034325411820035;25557.153193000904;0.37151095463138994;-1.7876995635312545;7.855653471328842,48,128.36764036414613,684.5930586910649,0.9165340866627686,0.569650044407253
