gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,0.002750168,0.0014215154,0.0015446587,0.0085082725,0.017506737,0.0029194055,0.0014636668,0.0015738507,0.009695297,0.020693172,-305.82159423828125,-371.8154602050781,-363.50750732421875,-192.88394165039062,-120.72923278808594,-225.51068115234375,-285.8831787109375,-281.6246643066406,-112.21607208251953,-77.3255615234375,54.06548,27.242743,31.134562,82.89307,92.1034,22.527405,11.149609,13.5908575,31.548561,36.213524,25,14,16,37,39,21.176796,18.747253,19.195122,25.515152,26.117924
12,0.0024488927,0.0014024391,0.0014578798,0.0061078654,0.011221145,0.0026573648,0.0013975012,0.0014979987,0.0070118536,0.012071182,-317.4241943359375,-373.16650390625,-369.28948974609375,-226.0300750732422,-165.20782470703125,-230.65792846679688,-292.0135192871094,-282.93280029296875,-157.1331329345703,-87.5689468383789,56.431393,30.761145,35.026382,87.49823,94.40599,24.398392,11.412115,13.701189,32.56773,37.37639,26,15,16,38,41,22.453703,19.58586,20.194118,26.64567,28.205645
13,0.002375737,0.0014024391,0.001461203,0.0056050634,0.010136171,0.0023734092,0.0013975012,0.001480452,0.0063416422,0.01161738,-320.4570007324219,-373.16650390625,-369.06182861328125,-234.6208038330078,-175.37680053710938,-233.48934936523438,-292.509765625,-284.94891357421875,-169.6228485107422,-96.67096710205078,57.12784,27.242743,31.134562,88.72212,103.1095,24.398392,14.236824,16.164377,34.3397,38.082672,28,14,16,39,43,23.458334,20.569231,21.304148,28.00361,29.534883
14,0.0021803812,0.0013678392,0.001441283,0.0053051794,0.007940246,0.0022009525,0.0013678625,0.0014397014,0.006163858,0.010405442,-329.037841796875,-375.66461181640625,-370.4344482421875,-240.11944580078125,-199.79339599609375,-240.3348388671875,-294.8567810058594,-289.77532958984375,-177.9351043701172,-125.23694610595703,57.56463,26.876392,31.134562,87.888985,100.7116,24.398392,15.246748,16.581331,32.56773,38.082672,27,14,16,39,42,24.673388,21.875599,22.21801,29.073334,30.932142
15,0.002098495,0.0013564745,0.0014215154,0.0048258873,0.007499721,0.0021064484,0.0013678625,0.001420738,0.0050111683,0.009917074,-332.8657531738281,-376.4989013671875,-371.8154602050781,-249.58837890625,-205.50125122070312,-249.53990173339844,-296.3446044921875,-292.0135192871094,-182.04672241210938,-125.23694610595703,54.930614,25.751007,35.026382,87.888985,94.40599,23.571613,15.1591835,16.403313,32.91207,36.916004,25,15,17,37,41,25.83539,22.5,23.174797,30.458462,32.60328
16,0.0019504621,0.001330051,0.0013564745,0.0044958205,0.007499721,0.0019675354,0.0013639544,0.0013911955,0.004654966,0.009917074,-340.18121337890625,-378.4660949707031,-376.4989013671875,-256.6730041503906,-205.50125122070312,-255.05833435058594,-301.07403564453125,-296.3446044921875,-190.0128173828125,-125.23694610595703,57.12784,25.751007,33.08047,81.52844,94.40599,23.624653,15.246748,16.445614,32.91207,36.916004,25,16,17,37,41,26.893103,23.206009,24.307377,31.583872,34.278442
17,0.0019321415,0.0013241837,0.0013610035,0.0037661896,0.0045997193,0.001980607,0.0013641381,0.0013975012,0.0039967867,0.0050111683,-341.1248779296875,-378.908203125,-376.16558837890625,-274.3814392089844,-254.3883056640625,-257.1015319824219,-302.59771728515625,-297.4609069824219,-196.62588500976562,-190.0128173828125,54.930614,30.57932,32.95837,76.90286,82.89307,23.15757,15.1591835,16.403313,34.456264,38.478077,25,15,17,35,37,27.889679,24.200804,25.198444,33.18127,35.441418
18,0.0018903426,0.0013244232,0.0013526833,0.0034090867,0.0044957534,0.0018637324,0.0013640258,0.0013966342,0.0037757102,0.004376966,-343.31201171875,-378.89007568359375,-376.77880859375,-284.3433837890625,-256.6744689941406,-260.3253173828125,-302.59771728515625,-297.8504333496094,-205.90260314941406,-195.27426147460938,54.930614,31.134562,32.95837,79.018776,81.52844,24.398392,15.745489,16.445614,36.38391,39.662285,25,16,17,35,39,29.121796,25.095942,26.092937,34.181286,36.253265
19,0.0017991933,0.0013244232,0.0013526833,0.003200795,0.0038692716,0.001778681,0.0013639544,0.001386331,0.0037757102,0.0040127756,-348.2539978027344,-378.89007568359375,-376.77880859375,-290.64788818359375,-271.6811828613281,-263.8390197753906,-308.4866638183594,-299.76318359375,-212.1278076171875,-195.84967041015625,54.930614,31.134562,33.08047,79.10008,85.19565,24.098682,15.764183,16.581331,36.127632,37.70571,25,16,17,35,39,29.913183,26.045454,27.024822,34.805557,36.98241
20,0.0016941526,0.0013241837,0.001348116,0.0029414967,0.0038692716,0.0017266102,0.0013603421,0.001368695,0.0037696382,0.0039967867,-354.26953125,-378.908203125,-377.11700439453125,-299.095947265625,-271.6811828613281,-266.9435119628906,-308.4866638183594,-301.589599609375,-213.35658264160156,-196.62588500976562,54.930614,31.134562,33.08047,79.13055,85.19565,24.581297,15.764183,16.581331,36.127632,37.70571,26,16,17,36,39,30.75224,26.901361,27.784313,36.002647,37.892857
21,0.0016647545,0.001323758,0.0013423912,0.0029414967,0.0035999035,0.0016690787,0.0013532377,0.0013678033,0.0036237955,0.003884379,-356.02001953125,-378.9403381347656,-377.5425720214844,-299.095947265625,-278.8971252441406,-268.83306884765625,-308.4866638183594,-301.8588562011719,-213.7018280029297,-196.62588500976562,56.431393,31.134562,33.08047,80.59048,92.1034,24.374739,15.764183,16.269947,36.38391,37.985157,27,16,17,35,40,31.837536,27.670887,28.664722,37.198513,39.115646
22,0.0016501482,0.001323758,0.0013423912,0.0029414967,0.0038692716,0.0016618042,0.0013532377,0.0013678033,0.0036237955,0.0039967867,-356.90130615234375,-378.9403381347656,-377.5425720214844,-299.095947265625,-271.6811828613281,-272.8963317871094,-308.4866638183594,-301.8588562011719,-213.7018280029297,-197.08572387695312,56.431393,31.134562,35.026382,76.90286,86.32423,23.919813,15.81192,16.581331,34.628693,37.70571,26,16,17,35,39,32.713905,28.534954,29.60961,38.1564,39.59251
23,0.0015907324,0.0013235019,0.0013389316,0.0027283537,0.0032601666,0.0016498541,0.0013427106,0.0013640258,0.0031904203,0.00387979,-360.568359375,-378.959716796875,-377.80059814453125,-306.61798095703125,-288.80999755859375,-273.90411376953125,-314.03741455078125,-303.45904541015625,-225.07965087890625,-209.01675415039062,56.431393,32.25167,35.026382,81.09822,92.1034,24.361181,16.160221,16.364683,34.58863,37.70571,26,17,18,36,40,33.49505,29.14881,30.381615,39.063206,40.274467
24,0.0015907324,0.0013235019,0.0013389316,0.0026412578,0.0029838637,0.0016481074,0.001349637,0.0013641381,0.0028029843,0.0034775888,-360.568359375,-378.959716796875,-377.80059814453125,-309.8622741699219,-297.6659240722656,-275.06292724609375,-314.03741455078125,-303.45904541015625,-226.0023651123047,-213.7018280029297,56.431393,32.25167,35.026382,85.19565,94.40599,24.468283,16.160221,16.581331,34.628693,37.70571,26,17,18,37,40,34.61832,30.338028,31.186813,39.925156,41.314102
25,0.0015465309,0.0013182238,0.0013373471,0.0024646923,0.0027832375,0.0016001406,0.001349637,0.0013641381,0.0025877354,0.0033058543,-363.3863525390625,-379.3592834472656,-377.9190673828125,-316.7811279296875,-304.6263427734375,-277.0425109863281,-314.03741455078125,-307.8719177246094,-228.37893676757812,-217.54327392578125,57.12784,32.95837,35.026382,81.09822,95.91581,24.374739,16.164377,16.660418,34.628693,37.70571,27,17,18,36,41,35.47033,31.252033,31.880407,40.67432,41.891518
26,0.0015446574,0.0013182238,0.0013373471,0.0024398575,0.0027832375,0.0016209622,0.001349637,0.0013641381,0.0026683197,0.0033058543,-363.50762939453125,-379.3592834472656,-377.9190673828125,-317.7938537597656,-304.6263427734375,-277.80963134765625,-314.03741455078125,-307.8719177246094,-231.8876495361328,-217.54327392578125,57.12784,32.95837,35.026382,81.09822,94.40599,24.361181,16.171988,16.965494,34.628693,36.38391,27,17,18,36,40,36.379234,32.07013,32.83373,41.321636,42.54819
27,0.0015446574,0.0013182238,0.0013389316,0.0023069605,0.0026625418,0.0015917318,0.0013532428,0.0013678033,0.0025877354,0.0030832505,-363.50762939453125,-379.3592834472656,-377.80059814453125,-323.3947448730469,-309.0596923828125,-279.3302001953125,-314.03741455078125,-307.8719177246094,-231.8876495361328,-217.54327392578125,57.12784,32.95837,35.026382,82.89307,94.40599,24.374739,16.171988,17.273724,34.58863,35.950512,27,17,18,36,40,37.147972,32.525127,33.372547,42.333958,43.313187
28,0.0015473047,0.0013182238,0.0013389316,0.0024398551,0.002846461,0.0015917318,0.0013532428,0.0013678033,0.0026683197,0.0033058543,-363.33636474609375,-379.3592834472656,-377.80059814453125,-317.7939453125,-302.38018798828125,-280.1197509765625,-314.03741455078125,-307.8719177246094,-233.1806640625,-217.54327392578125,56.14492,32.25167,35.026382,85.19565,92.1034,24.298286,16.171988,17.273724,32.23153,37.70571,26,17,18,37,40,37.907692,33.350365,34.275627,42.865944,43.684906
29,0.0015256694,0.0013118844,0.0013373471,0.0023069605,0.0027832375,0.0015864712,0.0013532428,0.0013641381,0.0025053886,0.0030832505,-364.7445068359375,-379.8413391113281,-377.9190673828125,-323.3947448730469,-304.6263427734375,-280.1261901855469,-314.03741455078125,-308.4866638183594,-237.7840576171875,-217.54327392578125,57.12784,32.25167,35.026382,85.19565,92.1034,24.298286,16.581331,17.40819,33.545994,37.70571,26,17,18,37,40,38.770042,34.029682,34.794117,43.59114,44.613384
30,0.0015248992,0.0013118844,0.0013373471,0.0023044047,0.0027832375,0.0015816416,0.0013532428,0.0013640258,0.0025053886,0.0030832505,-364.79498291015625,-379.8413391113281,-377.9190673828125,-323.50555419921875,-304.6263427734375,-281.6246643066406,-314.03741455078125,-308.4866638183594,-241.0263214111328,-222.98928833007812,56.14492,32.25167,35.026382,82.89307,89.80082,23.919813,16.581331,17.40819,33.545994,37.985157,26,17,18,36,40,39.407043,34.595936,35.506355,44.36799,45.17094
31,0.0015248992,0.0013118844,0.0013373471,0.0023044047,0.0027832375,0.0015816416,0.0013532428,0.0013641381,0.0025053886,0.0030832505,-364.79498291015625,-379.8413391113281,-377.9190673828125,-323.50555419921875,-304.6263427734375,-282.0601806640625,-314.03741455078125,-308.4866638183594,-241.0263214111328,-222.98928833007812,54.06548,32.25167,35.026382,82.89307,89.80082,23.908813,16.581331,17.273724,32.8775,36.971413,25,17,18,36,39,40.1409,34.988964,35.879272,44.99291,45.628773
32,0.0015157681,0.0013118844,0.0013373471,0.0023069605,0.0026625418,0.0015697076,0.0013532428,0.0013641381,0.0024312844,0.002857702,-365.39556884765625,-379.8413391113281,-377.9190673828125,-323.3947448730469,-309.0596923828125,-282.0601806640625,-314.03741455078125,-308.4866638183594,-241.13865661621094,-222.98928833007812,54.930614,32.25167,35.026382,81.29731,89.80082,23.682154,16.581331,17.273724,32.63079,35.629704,26,17,18,36,39,40.77612,35.747967,36.77046,45.52174,46.32815
33,0.0015003587,0.0013115458,0.0013285286,0.0022952198,0.0026625418,0.0015586808,0.0013532428,0.0013641381,0.0024312844,0.002857702,-366.4173889160156,-379.8672180175781,-378.58062744140625,-323.90496826171875,-309.0596923828125,-282.49566650390625,-314.03741455078125,-308.4866638183594,-245.24009704589844,-225.07965087890625,54.06548,32.25167,35.026382,81.09822,87.888985,23.908813,16.581331,17.40819,32.63079,35.629704,25,17,18,36,39,41.400356,36.20198,37.360886,45.88533,47.008377
34,0.0014870767,0.0013091831,0.0013285286,0.0021159104,0.0025133977,0.0015598295,0.001349637,0.0013640258,0.0021151092,0.0027780612,-367.30657958984375,-380.0474548339844,-378.58062744140625,-332.039306640625,-314.8242492675781,-283.5362243652344,-314.0655212402344,-309.02490234375,-251.32029724121094,-225.07965087890625,50.593662,32.25167,34.04343,79.10008,89.80082,24.025106,16.223757,17.23793,32.647106,35.629704,25,16,18,35,39,41.99635,36.848362,38.045113,46.44704,47.4954
35,0.0014901147,0.0013091831,0.0013285286,0.0021007336,0.0025133977,0.0015642284,0.001349637,0.0013641381,0.002148461,0.0027780612,-367.1025085449219,-380.0474548339844,-378.58062744140625,-332.7591552734375,-314.8242492675781,-286.2640075683594,-314.0655212402344,-311.11029052734375,-251.32029724121094,-239.85842895507812,49.906597,32.25167,34.04343,81.29731,93.517914,23.908813,16.201797,17.23793,32.647106,35.629704,25,16,18,36,39,42.460346,37.477444,38.622467,46.816666,47.936844
36,0.0014821398,0.0013091831,0.0013285286,0.0020314401,0.0025133977,0.0015586808,0.001349637,0.0013641381,0.0020373547,0.0027780612,-367.63916015625,-380.0474548339844,-378.58062744140625,-336.1133117675781,-314.8242492675781,-286.715576171875,-314.0655212402344,-311.11029052734375,-251.32029724121094,-242.08859252929688,49.906597,32.25167,35.026382,81.29731,93.517914,23.79132,16.201797,17.23793,32.647106,35.629704,24,16,18,36,40,43.221676,38.204544,39.260223,47.324368,48.31711
37,0.0014821398,0.0013091831,0.0013240146,0.0019290622,0.0025133977,0.0015586808,0.0013419989,0.0013640672,0.0019552116,0.0024312844,-367.63916015625,-380.0474548339844,-378.92095947265625,-341.2844543457031,-314.8242492675781,-287.2239685058594,-314.0655212402344,-311.11029052734375,-251.32029724121094,-242.08859252929688,49.906597,32.25167,35.026382,81.29731,93.517914,23.735071,16.201797,17.23793,31.754065,35.629704,24,16,18,36,40,43.59686,38.467167,39.7118,47.86068,48.84519
38,0.0014798379,0.0013091831,0.0013240146,0.0019290622,0.0025133977,0.0015468103,0.0013419989,0.0013641381,0.0019372914,0.0024312844,-367.7945556640625,-380.0474548339844,-378.92095947265625,-341.2844543457031,-314.8242492675781,-287.2239685058594,-314.0655212402344,-311.11029052734375,-251.32029724121094,-242.08859252929688,50.536167,32.25167,35.026382,81.29731,93.517914,23.79132,16.201797,17.273724,31.754065,35.629704,24,17,18,36,40,44.185898,38.833332,40.366543,48.265118,49.153423
39,0.0014798379,0.0013091831,0.0013285286,0.0019223074,0.0021585128,0.0015468103,0.0013419989,0.0013641381,0.0019702548,0.0021151623,-367.7945556640625,-380.0474548339844,-378.58062744140625,-341.63519287109375,-330.0458984375,-287.2239685058594,-314.0655212402344,-311.11029052734375,-251.32029724121094,-242.61407470703125,50.536167,32.25167,35.026382,81.29731,93.517914,23.79132,16.201797,17.273724,31.437695,35.586,24,17,18,36,40,44.69256,39.263638,40.839485,48.61652,49.467026
40,0.001478151,0.0013091831,0.0013285286,0.0019223074,0.00211591,0.0015165256,0.0013447156,0.0013640672,0.0019372914,0.0021151623,-367.90863037109375,-380.0474548339844,-378.58062744140625,-341.63519287109375,-332.039306640625,-288.8711242675781,-314.3301696777344,-311.6596374511719,-253.72528076171875,-243.07830810546875,49.906597,32.25167,35.026382,74.705635,89.80082,23.79132,16.201797,17.756237,31.437695,36.971413,24,17,18,34,39,45.17021,39.733963,41.44463,49.08477,50.236687
41,0.001478151,0.0013091831,0.0013285286,0.0019223074,0.00211591,0.0015165256,0.0013447156,0.0013640672,0.001919538,0.0021151623,-367.90863037109375,-380.0474548339844,-378.58062744140625,-341.63519287109375,-332.039306640625,-289.4954833984375,-314.3301696777344,-311.6596374511719,-253.72528076171875,-243.07830810546875,49.906597,32.25167,35.026382,74.705635,89.80082,23.79132,16.201797,17.425894,31.91055,36.971413,24,17,18,34,39,45.55919,40.21331,41.870552,49.497185,50.65652
42,0.0014776778,0.0013091831,0.0013285286,0.0019223074,0.00211591,0.0015165256,0.0013447156,0.0013624605,0.0018726086,0.0020486817,-367.94061279296875,-380.0474548339844,-378.58062744140625,-341.63519287109375,-332.039306640625,-290.36004638671875,-314.3301696777344,-311.6596374511719,-256.2861328125,-243.07830810546875,49.906597,32.25167,35.026382,74.705635,89.80082,23.919813,16.201797,17.425894,31.91055,36.971413,24,17,18,34,39,46.073593,40.772194,42.34839,49.837208,50.874466
43,0.0014776778,0.0013115458,0.0013240146,0.0019223074,0.00211591,0.0015209679,0.0013447156,0.0013542791,0.0018841828,0.0020486817,-367.94061279296875,-379.8672180175781,-378.92095947265625,-341.63519287109375,-332.039306640625,-290.36004638671875,-314.85552978515625,-311.6596374511719,-256.2861328125,-246.3059844970703,49.906597,32.25167,35.026382,74.705635,83.49454,23.919813,16.171988,17.273724,31.437695,36.971413,24,17,18,34,38,46.43454,41.252872,42.786053,50.127007,51.12849
44,0.0014745882,0.0013115458,0.001323934,0.0019134046,0.00211591,0.0015011381,0.0013447156,0.0013539789,0.0018841828,0.0020486817,-368.14996337890625,-379.8672180175781,-378.92706298828125,-342.099365234375,-332.039306640625,-291.48431396484375,-314.85552978515625,-311.6596374511719,-256.2861328125,-246.3059844970703,49.906597,32.25167,35.026382,74.705635,83.49454,23.918705,16.171988,17.273724,31.292362,36.971413,24,17,18,34,38,46.881306,41.758682,43.051582,50.38762,51.43054
45,0.0014725022,0.0013115458,0.0013228259,0.0019134046,0.00211591,0.0015165256,0.0013419989,0.0013532428,0.0018841828,0.0020486817,-368.29150390625,-379.8672180175781,-379.0108337402344,-342.099365234375,-332.039306640625,-291.5483093261719,-317.0837097167969,-312.3440246582031,-256.2861328125,-246.3059844970703,49.906597,32.25167,34.04343,74.705635,83.49454,23.908813,16.201797,17.83826,30.85663,36.971413,24,16,18,34,38,47.229076,42.32602,43.64878,50.730515,51.69471
46,0.0014725022,0.0013115458,0.0013228259,0.0019134046,0.00211591,0.0015145382,0.0013419989,0.0013532541,0.0018841828,0.0020486817,-368.29150390625,-379.8672180175781,-379.0108337402344,-342.099365234375,-332.039306640625,-291.5483093261719,-317.0837097167969,-312.3440246582031,-256.8616638183594,-246.3059844970703,49.906597,29.188652,34.04343,72.78046,82.89307,23.918705,16.61208,18.00356,30.85663,36.971413,24,16,18,34,36,47.594204,42.952454,43.99524,50.933495,51.90617
47,0.0014745882,0.0013116247,0.001323934,0.001882063,0.002096239,0.0015165256,0.0013419989,0.0013532541,0.0019030534,0.0020532424,-368.14996337890625,-379.86114501953125,-378.92706298828125,-343.7509460449219,-332.9733581542969,-291.5483093261719,-317.0837097167969,-314.03741455078125,-258.20989990234375,-246.3059844970703,49.906597,27.360445,33.08047,74.705635,82.89307,23.919813,16.61208,18.00356,30.879478,32.59623,24,15,17,34,36,48.023167,43.448795,44.310596,51.289,52.038216
48,0.0014679795,0.0013066782,0.0013227882,0.001882063,0.002096239,0.0015165256,0.0013419989,0.0013532541,0.0019030534,0.0020532424,-368.59912109375,-380.239013671875,-379.0136413574219,-343.7509460449219,-332.9733581542969,-292.6354675292969,-317.0837097167969,-314.03741455078125,-261.6968688964844,-246.3059844970703,50.536167,27.360445,33.08047,74.705635,82.89307,23.475998,16.201797,17.83826,30.879478,32.59623,24,15,17,34,36,48.40999,44.108982,44.774883,51.609413,52.217445
49,0.0014745882,0.0013116247,0.0013227882,0.0019134046,0.002096239,0.0015220207,0.0013416178,0.0013492219,0.0018841828,0.0020532424,-368.14996337890625,-379.86114501953125,-379.0136413574219,-342.099365234375,-332.9733581542969,-293.1039733886719,-317.0837097167969,-314.03741455078125,-261.6968688964844,-246.3568115234375,50.3558,27.360445,32.25167,74.705635,82.89307,23.475998,16.164377,17.273724,30.367321,32.23153,24,15,17,34,36,48.736706,44.5029,45.127987,51.82685,52.519302
50,0.0014745882,0.0013116247,0.0013227882,0.0019134046,0.002096239,0.0015204194,0.0013416178,0.0013492219,0.0018841828,0.0020532424,-368.14996337890625,-379.86114501953125,-379.0136413574219,-342.099365234375,-332.9733581542969,-293.8265380859375,-317.0837097167969,-314.03741455078125,-263.4430236816406,-248.4108428955078,50.536167,27.360445,32.25167,74.705635,82.89307,23.475998,16.164377,17.83826,29.675362,31.917065,24,15,17,34,36,49.138546,44.944286,45.591667,52.081886,52.76449
51,0.0014726287,0.0013116829,0.0013229804,0.0019134046,0.002096239,0.0015165256,0.0013419989,0.0013532541,0.0018726086,0.0020532424,-368.28289794921875,-379.8567199707031,-378.99908447265625,-342.099365234375,-332.9733581542969,-293.8265380859375,-317.0837097167969,-314.03741455078125,-263.4430236816406,-248.4108428955078,50.536167,27.360445,32.25167,71.380135,81.52844,22.906647,16.164377,17.83826,29.675362,32.0669,24,15,17,34,36,49.537212,45.581818,45.957825,52.255127,52.95966
52,0.0014726287,0.0013141824,0.0013229804,0.0019134046,0.002096239,0.0015165256,0.0013447156,0.0013532541,0.0018726086,0.0020532424,-368.28289794921875,-379.6663818359375,-378.99908447265625,-342.099365234375,-332.9733581542969,-293.8265380859375,-319.2737121582031,-314.03741455078125,-263.4430236816406,-248.4108428955078,50.536167,27.360445,32.25167,71.380135,81.52844,22.906647,16.164377,17.83826,29.675362,32.0669,24,15,17,34,36,49.81649,46.11828,46.392235,52.5512,53.22864
53,0.0014707106,0.0013141824,0.0013227882,0.0018796313,0.0020314401,0.0015011381,0.0013447156,0.0013532541,0.0018387706,0.0020486817,-368.41326904296875,-379.6663818359375,-379.0136413574219,-343.8802795410156,-336.1133117675781,-293.8265380859375,-319.2737121582031,-314.03741455078125,-263.4430236816406,-248.82989501953125,50.536167,27.360445,32.25167,71.380135,78.287895,23.752909,16.08709,17.273724,29.87937,32.153946,24,15,17,33,34,50.248486,46.46164,46.84687,52.76744,53.52019
54,0.0014707106,0.0013141824,0.0013227882,0.0018796313,0.0020314401,0.0015011381,0.0013447156,0.0013532541,0.0018387706,0.0020486817,-368.41326904296875,-379.6663818359375,-379.0136413574219,-343.8802795410156,-336.1133117675781,-293.8265380859375,-319.2737121582031,-314.03741455078125,-264.52001953125,-248.82989501953125,50.536167,27.360445,32.25167,71.380135,78.287895,22.906647,16.164377,17.273724,29.763937,32.0669,24,15,17,33,34,50.50065,46.84726,47.155758,52.98305,53.74122
55,0.0014679795,0.0013141824,0.0013229804,0.0018796313,0.0020314401,0.0015145382,0.0013447156,0.0013532541,0.0018387706,0.0020486817,-368.59912109375,-379.6663818359375,-378.99908447265625,-343.8802795410156,-336.1133117675781,-294.1219482421875,-319.2737121582031,-314.03741455078125,-265.62261962890625,-253.34637451171875,48.647755,27.360445,32.25167,70.052765,75.985306,22.906647,16.164377,17.273724,29.763937,32.153946,23,15,17,32,34,50.780807,47.187744,47.388676,53.138165,53.9489
