id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((t0 * x2) - t1) + (((Log(Exp(Sqrt(Abs(x2)))) * t2) * (Abs(x0) ^ Sqrt(Abs((((x2 - t3) / t4) + t5))))) - (((((t6 * Exp(x3)) * (Abs((x7 * x0)) ^ x4)) - ((t7 - ((t8 * x2) - x8)) * Sqrt(Abs(x7)))) - t9) * Sqrt(Abs(x2))))),-20.504843335354316;800.3432950801072;-100.38554255943906;0.6129978644820617;-0.537443192507582;-0.7798599535725455;-3.1768241226361384;43.75206517478361;0.1911044835392514;571.252136182024,50,212306.42584677323,219743.37776535732,0.5894701181528783,0.5819562752291099
