id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((t0 - Sqrt(Abs(Sin(x2)))) + (Abs((Sin(t1) / (t2 - x2))) ^ (Sin(t3) * (Abs(x7) ^ (t4 + (Sin(t5) / (t6 - x1))))))) - (Sqrt(Abs(x4)) * ((x2 - x2) + t7))) - (Log(Exp(x0)) * (t8 * ((Sin((t9 + x1)) / t10) + t11)))),3211.260097121304;-2.32988446560471;1.3231798602670368;-32.98375836717248;0.7486827115975689;-0.43143860673318346;-0.277869719920085;116.82392706931425;56.00174650201998;4.663292270605162;-0.534678017775479;19.37595294848134,50,229794.70851264623,232368.9481106051,0.5615196312785078,0.5652419282100235
