id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Log(Sqrt(Abs(((t0 * (x3 - Sqrt(Abs((Abs(t1) ^ x7))))) - ((Sin(((x3 + x7) + x3)) * x1) + (x3 - x2)))))) * ((t2 - x2) + (Sqrt(Abs((Exp(Sqrt(Abs((Exp(x3) / Exp(((x7 + x5) * x4)))))) / t3))) * t4))) - (Abs(t5) ^ x0)),-36.11715155105179;8.464795577995627;1255.6795202803828;2317.8466742163287;2856.150668981531;-1058.530594562239,48,217014.78533301383,225295.0005933414,0.5803657198480661,0.5713947688522862
