id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((t0 * (Sin((((t1 / x0) - t2) + Sin((t3 + x0)))) - t4)) / (Sqrt(Abs(Sqrt(Abs((x2 - (t5 / t6)))))) / t7)) - (Abs(Sqrt(Abs((x2 - (t8 / t9))))) ^ Sin(Exp((Sqrt(Abs((x0 / x2))) - (Abs(t10) ^ (t11 * Sin((Sin(x1) * t12))))))))),6.793338298525816;1.273856857197019;-0.9970918554051855;0.8068808966343186;-2.7374181270985165;-0.5495951543781452;-3.751921071621328e-2;1.8304135196774258;-5.175344161927394;0.13400528285355562;-0.4465886975712881;-0.7466251825157615;0.35165860379638414,49,6.003344885846204,7.019534391933795,0.5734506548223461,0.1803512119299333
