id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(t0 - (Abs((t1 - (x2 / x0))) ^ Exp(((((Sin(((Abs((Sqrt(Abs(t2)) / ((x2 / x0) + t3))) ^ (Abs(Sqrt(Abs(Sqrt(Abs((Abs(x0) ^ x1)))))) ^ Sin(t4))) - (x2 / x0))) / Log(Exp((Exp(t5) - x2)))) * t6) * t7) - (Exp((x0 / t8)) / x0))))),-0.11648420396065706;0.88471468895303;-0.4472734782420431;-0.22247660637615785;0.8904112076197173;-0.7747772310895567;-0.3347649168548956;-0.8782930636688144;-0.10152607655947454,49,NaN,NaN,NaN,NaN
