id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sin((Sqrt(Abs(Exp((Abs((Sqrt(Abs(Sin(t0))) / t1)) ^ t2)))) * (Sin(Sin(t3)) + x0))) + ((((((t4 * (t5 + x0)) - x0) + (x1 * t6)) - (((Abs(t7) ^ x1) - t8) / x0)) + (x0 - t9)) * Exp(Exp(((Sin(x0) / t10) * t11))))),-0.6498303102290861;-0.17355677026715755;-0.23351117687623876;0.9597826343786348;-1.9840263452070444e-2;0.8348270363655754;2.3142651187618725e-3;-0.6576825190278399;6.278214765281088;-3.5895410573288884;0.29797823349057406;4.8181651778288474e-2,49,3.9567071282431243,24.728301233678838,0.6349075156390831,-0.7956620975295767
