id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp(((Abs(t0) ^ Sqrt(Abs((t1 + Sqrt(Abs(t2)))))) + Sin(Log(Sqrt(Abs(((Abs(Sin(Sqrt(Abs((Abs(Sqrt(Abs(Exp(Sin(t3))))) ^ Sin(Sin((Abs(t4) ^ Sqrt(Abs(Sqrt(Abs((((Abs(Exp(x2)) ^ ((Exp((t5 + t6)) * x2) / ((t7 - x1) + t8))) / t9) + x0))))))))))))) ^ t10) * x0))))))),1.9311252389559395;-0.39374664135235177;0.8353226103349964;3.7267968001886196;-5.75292879123223;-5.1145539414605576e-2;-0.5788896416288062;0.6513643735071732;-0.2647988109838842;0.6628198578535066;-6.349910096655795,48,7.405197291940357,8.614817341489447,0.39194226208251637,0.3393774469143187
