gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
45,0.002065409,0.00133423,0.0013616461,0.027854161,0.030667813,0.0020041803,0.0013588018,0.0013730293,0.031707715,0.04077697,-334.455,-378.1524,-376.1184,-74.28957,-64.66645,-258.7467,-315.1775,-306.6456,-48.713024,-47.88597,18,6,9,32,38
46,0.002065409,0.0013395573,0.001362064,0.027854161,0.030667808,0.0020041803,0.0013602825,0.0013779624,0.031707715,0.040776946,-334.455,-377.7539,-376.08768,-74.28957,-64.666466,-258.7467,-315.66052,-309.05157,-48.713024,-47.88597,18,6,9,31,36
47,0.002065409,0.0013495281,0.0013620682,0.027854161,0.030667806,0.0020042113,0.0013620062,0.0013797077,0.031706925,0.040776946,-334.455,-377.0123,-376.0874,-74.28958,-64.66647,-258.7467,-315.7762,-310.79938,-55.999584,-47.88597,18,7,9,31,36
48,0.002065409,0.0013395573,0.001362064,0.027854161,0.030667806,0.002004178,0.0013602825,0.0013700477,0.031706925,0.040776946,-334.455,-377.7539,-376.08768,-74.28958,-64.66647,-258.7467,-315.7762,-310.8494,-55.999584,-47.88598,18,7,9,32,37
49,0.002065409,0.0013528792,0.0013620682,0.02498085,0.030667806,0.002004178,0.0013663762,0.0013733326,0.030447807,0.040776946,-334.455,-376.76428,-376.0874,-85.176865,-64.66647,-260.1832,-315.7762,-310.8494,-61.031483,-48.712982,18,7,9,31,36
50,0.0020033577,0.0013528792,0.0013620682,0.02439597,0.030667799,0.0019286918,0.0013663762,0.0013730293,0.030447807,0.04077694,-337.50534,-376.76428,-376.0874,-87.54603,-64.6665,-260.1832,-316.15775,-311.4657,-61.40741,-48.71301,18,7,10,32,38
51,0.0020033577,0.0013395573,0.001362064,0.02439597,0.030667799,0.0019268967,0.0013663762,0.00137543,0.030447807,0.04077694,-337.50534,-377.7539,-376.08768,-87.54603,-64.6665,-260.5293,-316.32556,-311.4657,-61.40741,-48.71301,18,7,10,32,38
52,0.0019058046,0.0013395573,0.001362064,0.02439597,0.030667799,0.0017982902,0.0013663762,0.00137543,0.030447807,0.04077694,-342.4974,-377.7539,-376.08768,-87.54603,-64.6665,-264.79773,-316.32556,-311.4917,-61.40741,-48.713024,18,7,10,31,35
53,0.0018627112,0.0013384251,0.0013616475,0.02439597,0.030667799,0.0017982863,0.0013663762,0.00137543,0.030447807,0.04077694,-344.7845,-377.83844,-376.1183,-87.54603,-64.6665,-264.79773,-316.32556,-311.4917,-61.40741,-48.713024,20,7,10,31,37
54,0.0018627112,0.0013384251,0.0013616475,0.020425722,0.030667799,0.0017982863,0.0013663762,0.00137543,0.029035255,0.04077694,-344.7845,-377.83844,-376.1183,-105.30832,-64.6665,-264.79773,-316.34598,-314.0153,-65.80104,-48.713024,20,7,10,31,37
55,0.0018627112,0.0013384251,0.001362064,0.020425722,0.030667799,0.001823437,0.0013663762,0.0013772126,0.029035255,0.04077694,-344.7845,-377.83844,-376.08768,-105.30832,-64.6665,-270.82385,-316.35822,-315.5765,-71.66078,-48.713024,19,7,10,30,36
56,0.0018492723,0.001338136,0.0013616475,0.02042572,0.030667799,0.0017982902,0.0013663027,0.00137543,0.029035255,0.04077694,-345.5086,-377.86008,-376.1183,-105.30834,-64.6665,-271.4872,-316.35822,-315.5765,-71.66078,-48.713024,19,7,10,31,36
57,0.0017858666,0.0013384251,0.0013616475,0.02042572,0.030667799,0.0017982902,0.0013663027,0.00137543,0.029034898,0.04077694,-348.99744,-377.83844,-376.1183,-105.30834,-64.6665,-273.5323,-316.35822,-315.5765,-71.74394,-48.713024,20,7,10,30,38
58,0.0017858666,0.001338136,0.0013580493,0.02042572,0.030667799,0.0017982902,0.0013663027,0.001372507,0.029016977,0.04077694,-348.99744,-377.86008,-376.38287,-105.30834,-64.6665,-273.5323,-316.69104,-315.66052,-71.78342,-48.713024,20,7,10,31,38
59,0.0017527965,0.0013384251,0.0013580493,0.02042572,0.030667799,0.0017982863,0.0013644382,0.0013734461,0.029016977,0.04077694,-350.86655,-377.83844,-376.38287,-105.30834,-64.6665,-275.18906,-316.69104,-315.66052,-71.78342,-48.713024,20,7,10,30,36
60,0.0017527965,0.0013384251,0.0013580492,0.02042572,0.030667799,0.0017514363,0.0013663762,0.0013771794,0.029016433,0.04077694,-350.86655,-377.83844,-376.38287,-105.30834,-64.6665,-276.0611,-317.69028,-316.15775,-73.80123,-48.713024,19,7,10,31,35
61,0.0017527965,0.00133423,0.0013560656,0.020425715,0.030667799,0.0017514363,0.0013644382,0.00137543,0.029016433,0.04077694,-350.86655,-378.1524,-376.52905,-105.308365,-64.6665,-276.0611,-318.28207,-316.15775,-73.80123,-48.713024,20,7,10,30,36
62,0.0017516688,0.001331185,0.0013540753,0.020425715,0.030667799,0.0017215791,0.0013587478,0.0013724724,0.029016433,0.04077694,-350.93094,-378.38083,-376.67596,-105.308365,-64.6665,-276.0611,-318.5742,-316.15775,-73.80123,-48.713024,20,7,10,30,36
63,0.0017309673,0.001331185,0.0013540753,0.020425715,0.030667799,0.0016748547,0.0013587478,0.0013724724,0.029016433,0.04077694,-352.11975,-378.38083,-376.67596,-105.308365,-64.6665,-279.6808,-318.6747,-316.15775,-73.80123,-48.713024,20,7,10,30,35
64,0.0017205995,0.001331185,0.0013540753,0.02041291,0.03028494,0.0016594704,0.0013587478,0.0013750034,0.024345452,0.04077694,-352.72052,-378.38083,-376.67596,-105.371056,-65.922775,-280.77576,-318.76822,-316.3311,-74.328476,-48.713024,20,8,10,30,38
65,0.0016989607,0.001331185,0.0013540753,0.02041291,0.03028494,0.0016394064,0.0013587478,0.001372877,0.024345452,0.04077694,-353.98615,-378.38083,-376.67596,-105.371056,-65.922775,-280.77576,-318.76822,-316.3311,-74.328476,-48.713024,20,8,10,31,38
66,0.0016902827,0.001331185,0.0013540753,0.02041291,0.03028494,0.0016458532,0.0013587478,0.001372877,0.024345452,0.04077694,-354.49826,-378.38083,-376.67596,-105.371056,-65.922775,-282.9703,-319.2061,-317.6906,-74.328476,-48.713024,20,8,10,31,38
67,0.0016902827,0.001331185,0.0013560656,0.02041291,0.03028494,0.0016458532,0.0013587478,0.0013750034,0.024345452,0.04077694,-354.49826,-378.38083,-376.52905,-105.371056,-65.922775,-285.17075,-320.42093,-317.94754,-74.328476,-48.713024,20,8,10,32,37
68,0.0016902827,0.001331185,0.0013560656,0.02041291,0.03028494,0.0016363241,0.0013587478,0.0013750034,0.024345452,0.04077694,-354.49826,-378.38083,-376.52905,-105.371056,-65.922775,-286.4318,-321.93607,-318.4882,-74.328476,-48.713024,19,8,10,31,34
69,0.0016902827,0.001331185,0.0013560656,0.02041291,0.03028494,0.0016363241,0.0013587478,0.0013750034,0.024345452,0.04077694,-354.49826,-378.38083,-376.52905,-105.371056,-65.922775,-286.4318,-321.93607,-318.4882,-74.328476,-48.713024,19,8,10,31,34
70,0.0016815771,0.001331185,0.0013540753,0.020412907,0.03028494,0.0016300007,0.0013587478,0.001371841,0.024345452,0.04077694,-355.0146,-378.38083,-376.67596,-105.37107,-65.922775,-286.77487,-321.93607,-318.4882,-74.328476,-48.713024,19,8,10,31,35
71,0.0016698539,0.001331185,0.0013540753,0.020412907,0.03028494,0.0016142079,0.0013644379,0.0013750034,0.024345452,0.04077694,-355.71417,-378.38083,-376.67596,-105.37107,-65.922775,-287.4188,-321.93607,-318.4882,-74.328476,-48.713024,20,8,10,31,35
72,0.001669853,0.001331185,0.0013540753,0.020412907,0.03028494,0.0016142079,0.0013644379,0.0013750034,0.023683788,0.04077694,-355.71426,-378.38083,-376.67596,-105.37107,-65.922775,-287.4188,-321.93607,-318.6747,-74.328476,-48.713024,20,8,10,31,35
73,0.0016458842,0.001331185,0.0013540753,0.020412907,0.03028494,0.0016142079,0.0013644379,0.0013750034,0.023683788,0.04077694,-357.16003,-378.38083,-376.67596,-105.37107,-65.922775,-287.4188,-321.93607,-318.6747,-74.328476,-48.713024,20,8,10,31,36
74,0.001645083,0.001331185,0.0013540753,0.020412907,0.03028494,0.0016340851,0.0013644379,0.0013750034,0.023683788,0.04079463,-357.20874,-378.38083,-376.67596,-105.37107,-65.922775,-290.17062,-321.93607,-318.6747,-74.328476,-48.773846,20,8,10,30,36
75,0.0016037636,0.001331185,0.0013530913,0.020412907,0.03028494,0.001589639,0.0013587478,0.001371841,0.023683788,0.04079463,-359.7525,-378.38083,-376.7486,-105.37107,-65.922775,-293.30615,-321.93607,-318.76822,-74.328476,-48.773846,21,8,10,32,36
76,0.0015804679,0.0013240494,0.0013530913,0.020412907,0.03028494,0.0015599899,0.0013573564,0.0013708961,0.023683788,0.04079463,-361.2157,-378.91833,-376.7486,-105.37107,-65.922775,-293.70844,-321.93607,-318.76822,-74.328476,-48.773846,21,8,10,32,36
77,0.0015800276,0.0013240494,0.0013560656,0.020412907,0.03028494,0.0015594023,0.0013513207,0.001371841,0.023683788,0.04079463,-361.2436,-378.91833,-376.52905,-105.37107,-65.922775,-293.70844,-322.26056,-318.76822,-74.328476,-48.773846,20,8,10,31,36
78,0.0015800276,0.0013240494,0.0013560656,0.020412896,0.027854161,0.0015594023,0.0013503588,0.001371841,0.023383902,0.031707715,-361.2436,-378.91833,-376.52905,-105.37113,-74.28958,-293.70844,-322.26056,-318.95023,-75.675156,-48.834854,21,9,10,31,36
79,0.001568692,0.0013193005,0.0013560656,0.020412896,0.027854161,0.0015519639,0.0013503588,0.0013713086,0.023383902,0.031707715,-361.9636,-379.27762,-376.52905,-105.37113,-74.28958,-295.1438,-322.30145,-318.97604,-75.675156,-48.834854,21,9,10,31,36
80,0.001568692,0.0013191925,0.0013560656,0.020412896,0.027854161,0.0015519639,0.0013503588,0.0013721585,0.023383902,0.031707715,-361.9636,-379.28583,-376.52905,-105.37113,-74.28958,-295.1438,-322.30145,-318.97604,-75.675156,-48.834854,21,9,10,31,37
81,0.0015514424,0.0013191925,0.0013540753,0.020407576,0.027854161,0.0015400234,0.00135042,0.0013721585,0.023383856,0.031707715,-363.06934,-379.28583,-376.67596,-105.39721,-74.28958,-295.86456,-322.30145,-318.97604,-75.675156,-48.834854,22,9,10,31,42
82,0.0015439321,0.0013191925,0.0013540753,0.020407576,0.027854161,0.0015376904,0.0013504319,0.0013721585,0.023383856,0.031707715,-363.55457,-379.28583,-376.67596,-105.39721,-74.28958,-295.86456,-322.30145,-318.97604,-81.92734,-48.834854,22,9,10,31,39
83,0.0015015398,0.0013192993,0.0013517555,0.020407576,0.027854161,0.0015243249,0.0013554977,0.0013713547,0.023383856,0.031707715,-366.33875,-379.27777,-376.8474,-105.39721,-74.28958,-296.4776,-322.30145,-318.97604,-81.92734,-48.834854,22,9,10,31,37
84,0.0015015395,0.0013141921,0.0013517555,0.020407576,0.027854161,0.0015164582,0.0013504319,0.0013713547,0.023383856,0.031707715,-366.3387,-379.6656,-376.8474,-105.39721,-74.28958,-296.4776,-322.91095,-319.2061,-81.92734,-48.834854,22,9,10,31,41
85,0.0014889616,0.0013141921,0.0013517555,0.020407576,0.027854161,0.0015141502,0.0013504403,0.0013713547,0.023383856,0.031707715,-367.17993,-379.6656,-376.8474,-105.39721,-74.28958,-298.31555,-322.91095,-319.2061,-81.92734,-48.834854,22,9,10,31,41
86,0.0014792543,0.0013141921,0.0013502132,0.020407576,0.027854161,0.0015070601,0.0013504403,0.001365007,0.023383856,0.031707715,-367.83398,-379.6656,-376.96158,-105.39721,-74.28958,-297.8016,-322.91095,-319.2061,-81.92734,-48.834854,22,9,10,31,39
87,0.0014584827,0.0013191925,0.0013502132,0.020407576,0.027854161,0.0015123899,0.0013504403,0.001365007,0.023383856,0.031707715,-369.24817,-379.28583,-376.96158,-105.39721,-74.28958,-298.31555,-322.91095,-320.7405,-81.92734,-48.834854,22,9,10,34,39
88,0.0014471086,0.0013191925,0.0013502132,0.020407576,0.027854161,0.0015070601,0.0013504169,0.001365007,0.023383856,0.031707715,-370.0311,-379.28583,-376.96158,-105.39721,-74.28958,-299.39478,-322.91095,-320.7405,-81.92734,-48.834854,22,9,10,31,35
89,0.0014469282,0.0013207908,0.0013502132,0.020407576,0.027854161,0.0015066917,0.0013573564,0.0013657395,0.023383856,0.031707715,-370.04358,-379.16473,-376.96158,-105.39721,-74.28958,-299.39478,-322.91095,-320.7405,-81.92734,-48.834854,22,9,10,31,35
90,0.0014390298,0.0013195095,0.0013502132,0.020407576,0.027854161,0.0014974817,0.001358792,0.0013657395,0.023383856,0.031707715,-370.59088,-379.26178,-376.96158,-105.39721,-74.28958,-299.49048,-322.91095,-320.7405,-81.92734,-48.834854,22,9,10,30,35
91,0.0014390298,0.0013184064,0.0013340648,0.020407576,0.027854161,0.0014974817,0.0013504381,0.0013657395,0.023383856,0.031707715,-370.59088,-379.34546,-378.1648,-105.39721,-74.28958,-299.5547,-322.91095,-320.7405,-81.92734,-48.834854,22,9,10,30,35
92,0.0014469282,0.0013184064,0.0013340648,0.014409125,0.027854161,0.0014974817,0.0013573564,0.0013663762,0.023383856,0.031707715,-370.04358,-379.34546,-378.1648,-140.20166,-74.28958,-300.50128,-324.17737,-320.7405,-101.89514,-48.834854,22,9,10,29,35
93,0.0014469282,0.0013184064,0.0013382569,0.013068086,0.027854161,0.0014974817,0.0013573564,0.0013663762,0.017646015,0.031707715,-370.04358,-379.34546,-377.851,-149.9705,-74.28958,-302.1157,-324.17737,-320.7405,-110.51249,-48.834854,22,9,11,29,35
94,0.0014390307,0.0013184064,0.0013358949,0.013068379,0.027854161,0.0014938152,0.0013573564,0.0013652863,0.017647643,0.031707715,-370.59082,-379.34546,-378.02768,-149.96826,-74.28958,-302.70505,-324.17737,-320.7405,-110.51249,-48.834854,22,9,11,29,32
95,0.0014390307,0.0013184064,0.0013358949,0.013068009,0.027854161,0.0014938152,0.0013573564,0.0013652863,0.01764507,0.031707715,-370.59082,-379.34546,-378.02768,-149.9711,-74.28958,-302.70505,-324.17737,-320.7405,-110.51249,-48.834854,22,9,11,29,32
96,0.00143659,0.0013184064,0.0013358949,0.013068009,0.027854161,0.0014906942,0.0013573564,0.0013652863,0.01764507,0.031707715,-370.7606,-379.34546,-378.02768,-149.9711,-74.28958,-303.78815,-324.17737,-320.9485,-117.943954,-48.834854,22,9,11,29,32
97,0.00143659,0.0013184064,0.0013358949,0.013068009,0.027854161,0.0014906942,0.0013573564,0.0013652863,0.01764507,0.031707715,-370.7606,-379.34546,-378.02768,-149.9711,-74.28958,-303.78815,-324.17737,-320.9485,-117.943954,-48.834854,22,9,11,29,32
98,0.00143659,0.0013184064,0.0013437773,0.013068009,0.027854161,0.0014906942,0.0013573564,0.0013652863,0.01764507,0.031707715,-370.7606,-379.34546,-377.43936,-149.9711,-74.28958,-303.78815,-324.17737,-320.9485,-117.943954,-48.834854,22,9,11,29,32
99,0.00143659,0.0013184064,0.0013437773,0.013068009,0.027854161,0.0014906942,0.0013573564,0.001365007,0.01764507,0.031707715,-370.7606,-379.34546,-377.43936,-149.9711,-74.28958,-303.78815,-324.17737,-320.9485,-117.943954,-48.834854,22,9,11,29,39
100,0.0014358372,0.0013184064,0.0013355538,0.013068009,0.027854161,0.0014906942,0.0013573564,0.001365007,0.01764507,0.031707715,-370.813,-379.34546,-378.05322,-149.9711,-74.28958,-303.78815,-324.17737,-321.67862,-117.943954,-48.834854,22,9,11,30,41
