Complexity,Loss,Equation
1,1277.9684,"71.75035"
3,197.50706,"24037.08 / x0"
5,63.342216,"(35186.027 / x0) + -38.395027"
7,58.539196,"(60866.293 / (x0 + 92.412895)) + -73.55836"
8,57.31331,"powabs(-0.36037242, sin(x0 + -1.375773)) * 68.967926"
10,57.307457,"powabs(0.38486397, sin(x0 + -1.4119389) + -4.5403347) - 4.641436"
11,52.355423,"(60866.293 / ((x1 / -73.55836) + (x0 + 97.59566))) + -73.55836"
12,13.072764,"powabs(0.36088508, powabs(0.931923, x1) + (-4.1958575 + sin(x0 + -1.4007769)))"
13,8.038664,"(53539.215 / ((970.78107 / (x1 + 2.2378936)) + (x0 + 60.294052))) + -64.3528"
16,6.2510047,"powabs(0.3650014, powabs(0.2678021, powabs(0.2284714, powabs(x1, 0.25271815))) * (sin(x0 + -1.3514804) + -4.224636))"
18,5.953748,"powabs(0.3650014, (sin(x0 + -1.3513407) + -4.224636) * powabs(0.22586668, powabs(0.2284714, powabs(x1, 0.27452478)))) - 1.0095288"
20,4.130226,"powabs(0.4020003, (sin(x0 + -1.4286214) + -4.891749) * powabs(0.4020003, powabs(0.31129828, powabs(x1, 0.2601814)))) - powabs(x1, 0.38225824)"
22,3.8696637,"powabs(0.40174568, powabs(0.353166, powabs(0.3050302, powabs(x1, 0.26781482))) * (sin(x0 + -1.4324149) + -4.8869057)) - powabs(x1 + -11.585961, 0.38519776)"
24,3.8376567,"powabs(0.40162888, powabs(0.35317785, powabs(0.30501205, powabs(x1, 0.26781416))) * (sin(x0 + -1.4323645) + -4.886969)) - powabs(-7.3971686 + (x1 + -3.5394895), 0.38517722)"
26,3.7562618,"powabs(0.4020003, powabs(0.38288876, powabs(0.31129828, powabs(x1, 0.2601814))) * (sin(x0 + -1.4286214) + -4.891749)) - ((powabs(x1 + -11.99414, 0.38288876) + 0.26781303) * 0.96888703)"
28,2.9626887,"powabs(0.3556199, sin(x0 + -1.3273844) + -4.0851574) * powabs(powabs(0.092139, powabs(0.7607894, sqrtabs(x1))), powabs(0.63642806, x1) + powabs(-3.5394895, sin(x0 + -4.0851574) + -1.5646039))"
31,2.4871624,"(41207.395 / ((((x1 + 143.53773) / 149.34044) + (powabs(95019.97, 149.34044 / x0) / (x1 + 149.34044))) + ((((95019.97 / x0) + 292.87817) / (x1 + 0.92950785)) + x0))) + -51.472694"
34,2.3931623,"(41204.688 / (((((log(95019.97) + 31820.373) / ((121.81837 / (x0 + x0)) + (x1 / 5.7500057))) / x0) + (powabs(95019.97, 149.25427 / x0) / (x1 + x0))) + (x0 + 3.1582448))) + -51.504475"
35,2.2439365,"(41209.473 / ((((((x0 / 149.38309) + 139.68031) + x1) / 210.76982) + (powabs(95019.96, 147.07346 / x0) / (x1 + 108.23814))) + ((((x0 / -0.7185678) + 970.6008) / (x1 + 0.90011317)) + x0))) + -51.990402"
37,2.2062793,"powabs(-7.0817957, powabs(0.31053773, powabs(0.40904942, powabs(x1 + -1.0009855, 0.3081004))) * (sin(x0 + 1.986408) + 1.5274414)) - ((sin(x0 + -0.6493063) * 18.809464) + ((powabs(powabs(0.8517704, x1) * -1.65322, 2.3111181) + -1.9103749) * 14.628989))"
41,1.5422564,"(41203.324 / ((((31830.92 / ((117.99719 / (x0 + x0)) + (x1 / 6.4124923))) / x0) + (powabs(95019.97, 147.91127 / x0) / (x1 + x0))) + ((x1 / (powabs(31820.12, 147.76335 / x0) + 3.1871402)) + (x0 + 6.347502)))) + -49.198112"
43,1.45738,"(41205.08 / (((powabs(41205.1, 166.86162 / x0) / ((x0 + 138.27115) + x1)) + ((31970.213 / ((95.92968 / (x0 + 151.61963)) + (x1 / 7.026648))) / x0)) + ((x1 / (powabs(170.20726, 249.78513 / x0) + 7.3473754)) + (x0 + 4.8427687)))) + -48.83051"
45,1.4364239,"(37805.152 / (((36851.953 / ((x1 / 5.509687) + (126.917854 / (x0 + x0)))) / x0) + ((powabs(38537.98, 162.24496 / x0) / (x1 + x0)) + ((x1 / (((x0 + x0) / 20650.332) + powabs(27256.303, 138.19362 / x0))) + (x0 + -6.639087))))) + -43.41581"
47,1.4362782,"(37805.152 / (((36851.953 / ((x1 / 5.509687) + (126.917854 / ((x0 + -1.3513407) + x0)))) / x0) + ((powabs(38537.98, 162.24496 / x0) / (x1 + x0)) + ((x1 / (((x0 + x0) / 20650.332) + powabs(27256.303, 138.19362 / x0))) + (x0 + -6.639087))))) + -43.41581"
48,1.4126981,"(41204.918 / (((((log(x0) + 31820.25) / ((119.26349 / (x0 + x0)) + (x1 / 6.714316))) / x0) + (powabs(95019.97, 148.43929 / x0) / (x1 + x0))) + ((x1 / ((x0 / 136224.95) + (powabs(31820.111, 127.71649 / x0) + 5.8895607))) + (x0 + 6.2074885)))) + -48.579517"
