id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,x3,,1,0.7886307069577418,0.8782703241417273,0.780684761118323,0.18063627861327392,0.14244819039235534,0.2373689358633736,0.7886307069577418,0.8782703241417273,0.780684761118323,0.7886307069577418,0.8782703241417273,0.780684761118323
1,Sin(x3),,2,0.6599802232016553,0.7312815005015276,0.6506800337350729,0.3143002840832487,0.2859695280032243,0.3643672436631248,0.6599802232016553,0.7312815005015276,0.6506800337350729,2.0462745843215457,2.117575861621418,2.0369743948549637
2,Sin(Sin(x3)),,3,0.6460464822829192,0.7069298984178831,0.6416985954238906,0.32877702422446897,0.3097466725333915,0.3731409820500795,0.6460464822829192,0.7069298984178831,0.6416985954238906,2.725488023962755,2.786371440097719,2.7211401371037263
3,Sin((x4 + x3)),,4,0.7432415717224686,0.6843709919215145,0.6933528252938971,0.2277942328100684,0.33177341140520245,0.3226812801897657,0.7432415717224686,0.6843709919215145,0.6933528252938971,6.288419016202031,6.2295484364010765,6.2385302697734595
4,Sin((Sin(x4) + x3)),,5,0.6629089688056218,0.5697013180072161,0.5825578012508698,0.31125740498167487,0.4437380123592666,0.4309141179435573,0.6629089688056218,0.5697013180072161,0.5825578012508698,7.594380774405074,7.501173123606669,7.514029606850323
5,(((-0.5248149127321958 * x1) - x3) * -0.5916090117722946),-0.5248149127321958;-0.5916090117722946,7,0.5493728364854519,0.5383886646537047,0.44318949677137875,0.42921805128795043,0.47431199602786134,0.5670594657787797,0.5493728364854519,0.5383886646537047,0.44318949677137875,11.815438223524154,11.804454051692407,11.70925488381008
6,((((x0 + x1) * -0.6496563472481318) - x3) * -0.5974969413730613),-0.6496563472481318;-0.5974969413730613,9,0.35771559714634815,0.3743716042547547,0.3205313473924654,0.628344191660277,0.6344598720125094,0.6868810885959982,0.35771559714634815,0.3743716042547547,0.3205313473924654,17.87090693864417,17.887562945752574,17.833722688890283
7,(((((x0 + x4) + x1) * -0.5889164665981633) - x3) * -0.6039455134663075),-0.5889164665981633;-0.6039455134663075,11,0.27622399351341015,0.25148639342668505,0.2531142233761232,0.7130115309172482,0.7544462042646084,0.7527391603687369,0.27622399351341015,0.25148639342668505,0.2531142233761232,23.150080951991605,23.125343351904878,23.126971181854316
8,((((((x4 + x1) + x0) * -0.5848558165633481) - x3) * (x0 + 20.87078905990042)) * -2.911519838153291e-2),-0.5848558165633481;20.87078905990042;-2.911519838153291e-2,15,0.2809435682782813,0.25816142003796194,0.25941777625200085,0.7081080338702901,0.7479286424247802,0.7465813800750807,0.2809435682782813,0.25816142003796194,0.25941777625200085,31.47256669347582,31.4497845452355,31.451040901449538
9,((((-1.1634816521250948 - (((-0.733148046662685 / Exp(x1)) + x4) + x0)) - x3) - x3) * -0.3200853586096117),-1.1634816521250948;-0.733148046662685;-0.3200853586096117,16,0.2428332670915146,0.22049840729449707,0.2349832935969337,0.747703497156291,0.784703179655099,0.7704508039923199,0.2428332670915146,0.22049840729449707,0.2349832935969337,37.08419475499625,37.061859895199234,37.07634478150167
10,(((((((24.654392787489066 / Exp(x1)) + x4) + (-40.97599253603665 * x0)) + -12.670368524107214) * 1.2722884252066342e-2) - x3) * -0.5998006958710305),24.654392787489066;-40.97599253603665;-12.670368524107214;1.2722884252066342e-2;-0.5998006958710305,18,0.38889663921776,0.3833301259826622,0.381067985308294,0.5959480213831829,0.6257126830115785,0.6277443884932985,0.38889663921776,0.3833301259826622,0.381067985308294,41.83542831311059,41.82986179987549,41.82759965920112
11,(((((0.7953458257869359 / Exp(x1)) - (((-1.1753026700531464 / Exp(x0)) + x4) + 3.1121748599653443)) - x3) - x3) * -0.29508133855666874),0.7953458257869359;-1.1753026700531464;3.1121748599653443;-0.29508133855666874,19,0.18835866451435257,0.19285862226805991,0.21773641694282034,0.8043009802303023,0.8116909384521986,0.7872988386291406,0.18835866451435257,0.19285862226805991,0.21773641694282034,43.937475431401225,43.94197538915493,43.96685318382969
12,(((-1.5723866233580996 - ((((-2.356467928280709 / Exp(x0)) + x4) + ((-1.7021837890259315 / Exp(x1)) + x4)) * 0.24463896326576112)) - x3) * -0.5901743651409496),-1.5723866233580996;-2.356467928280709;-1.7021837890259315;0.24463896326576112;-0.5901743651409496,21,0.18871411331323487,0.19044495286534846,0.21497638097344876,0.8039316795575728,0.814047669070545,0.7899950474873255,0.18871411331323487,0.19044495286534846,0.21497638097344876,48.5430010661882,48.54473190574031,48.56926333384841
13,((((0.39853577042058935 / Exp(x1)) - (-0.5287316256413384 - ((((1.0414248440601908 / Sin(Exp(Sin(x2)))) + x4) + x0) * -0.5952613752980627))) - x3) * -0.6056100554525157),0.39853577042058935;-0.5287316256413384;1.0414248440601908;-0.5952613752980627;-0.6056100554525157,23,0.18393863413134826,0.17242716486936627,0.19741672395622598,0.8088932596220492,0.8316404150353831,0.8071486292963717,0.18393863413134826,0.17242716486936627,0.19741672395622598,57.33679157925536,57.32528010999338,57.350269669080234
14,(((-0.6310725066705544 - ((((-0.878649767650597 / Exp(x1)) + x4) + ((((-0.518353408594552 * x1) * x1) + 2.0601101044405152) * x0)) * 0.45045707320039946)) - x3) * -0.6050221196494122),-0.6310725066705544;-0.878649767650597;-0.518353408594552;2.0601101044405152;0.45045707320039946;-0.6050221196494122,24,0.21119917377007902,0.1716906075800695,0.20162756191952255,0.7805703741341554,0.8323595968396111,0.8030351689128801,0.21119917377007902,0.1716906075800695,0.20162756191952255,55.47324140562718,55.43373283943717,55.463669793776624
