id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((Abs(Exp((Sin(Sqrt(Abs((x0 / t0)))) * x1))) ^ t1) * (t2 + x3)) * Exp(((t3 + (((t4 * (x0 - (t5 - (t6 * x4)))) - (Sin(Exp(x2)) - t7)) - Sqrt(Abs((Abs(x1) ^ t8))))) * Exp(t9)))) - (Sqrt(Abs((x0 / t10))) + t11)),0.16936390112804048;0.17731197879903282;6.130287816932783;-1.1494275761473585;1.1109077903834763;2.2208996994080517;0.8065149919971147;-0.6237701324902737;2.593963910248195;-2.253885033179296;-1.992407446275081;2.879224647771713,48,0.12340688720853828,0.13348760160174492,0.8812092843772035,0.8531286349979176
