id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sin((t0 + (((x0 - (x1 / (Exp(x0) - t1))) + (Sin(((Exp(((Sqrt(Abs(x4)) + t2) * x4)) * Sin(x2)) - t3)) - (t4 * x1))) * Sqrt(Abs((t5 / Exp(Exp(((Exp(Sin((x2 + t6))) - t7) + x4))))))))) + (t8 * x3)),0.9151845955011576;-0.3481842785835098;-0.7741265679264193;1.4790079355258843;-1.8254589215723256;-1.218384653246632;-1.339828959891934;1.4147294763904725;0.5720105001462169,48,0.10048379406262378,0.12025674270985813,0.9032749137815792,0.8676860491868317
