id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Log(Exp(t0)) - Sqrt(Abs((((Abs((Sqrt(Abs((Abs(Sqrt(Abs(((t1 * Exp((Abs(t2) ^ x5))) - x4)))) ^ x1))) - Sin(x6))) ^ t3) * t4) * (t5 * x0))))),0.1186755332104439;1.178285188725629;0.19702841531523202;2.001957738496953;3.3201580851228304e-2;-1.846687474832815e-2,28,3.6160649189949986e-5,4.108550127997425e-5,0.813001052323533,0.7096265296846644
