id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sqrt(Abs((((t0 / x0) + t1) - x6))) / Exp(t2)) - ((Sqrt(Abs((Exp(Log((x0 + x1))) - (x4 + x5)))) * t3) - (x8 * t4))),-0.15529061301544764;-2.2140660859373122;2.571842813104187;2.5689103050319455e-2;6.229853042686282e-3,28,2.3185853615418638e-5,3.422375967913573e-5,0.8800981087400138,0.7581221707008239
