id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sin((Sin((Exp(t0) / (Abs(x1) ^ t1))) / (Abs((Sin((Abs(((x0 - t2) * x6)) ^ (Abs(Sin(((Exp(t3) - t4) + t5))) ^ t6))) - x0)) ^ t7))),1.1180329230687176;-2.4107114441210757e-3;0.12633081010702382;0.8369875748818945;-0.189670879758166;-0.41048129823683055;-0.20021380675850844;0.1492403863568953,29,4.08966044994891e-5,4.485435327766926e-5,0.7885098255627943,0.6829900131622533
