id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sin(Sqrt(Abs(((x6 + ((Exp(Sin(x5)) + x4) * t0)) - ((((t1 + x12) * x6) + (Log((Abs(x1) ^ t2)) + Sin(Sqrt(Abs(x0))))) + Exp(t3)))))),0.1544233309963812;0.618776968154687;0.1472687598670076;4.461544279248715,29,2.8225358758122448e-5,2.717173925769448e-5,0.8540371231214904,0.8079626151085596
