-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,57826,-50.954308,4.2598696,0.03517498,0.044489175,0.34142935,0.40445727,-50.954308,-19.824516,7.492,18,"(abs(((log(abs(-1.1147739) * (X1 - -0.06667132)) + pdiv(0.16777696, exp(-1.1935005)))) ^ ((-1.2798988 - X1) + exp(-0.30318955))) [likelihood params: Float32[0.18754992]]"
2,99872,-67.785,-37.26965,0.029726183,0.04718131,0.44344556,0.3684197,-67.785,-7.3428955,7.742,11,"((((-0.12714781 * X1) + 1.8072575) + pdiv(-0.14840071, X1)) * 1.2360321) [likelihood params: Float32[0.17241283]]"
3,144159,-67.785,-37.26965,0.029726183,0.04718131,0.44344556,0.3684197,-67.785,-7.3428955,8.414,11,"((((-0.12714781 * X1) + 1.8072575) + pdiv(-0.14840071, X1)) * 1.2360321) [likelihood params: Float32[0.17241283]]"
4,184464,-168.96167,-120.05587,0.010807728,0.011854335,0.7976501,0.84131503,-168.96167,-129.01501,9.298,17,"((((-0.17256415 * X1) + 1.7738069) + pdiv(-1.4660269, pdiv(exp(pdiv(X1, exp(-1.1125464))), 1.0694225))) * 1.2899942) [likelihood params: Float32[0.10396022]]"
5,229179,-168.96167,-120.05587,0.010807728,0.011854335,0.7976501,0.84131503,-168.96167,-129.01501,10.156,17,"((((-0.17256415 * X1) + 1.7738069) + pdiv(-1.4660269, pdiv(exp(pdiv(X1, exp(-1.1125464))), 1.0694225))) * 1.2899942) [likelihood params: Float32[0.10396022]]"
6,278678,-203.84415,-143.08234,0.007625033,0.00800197,0.85723877,0.8928837,-203.84415,-161.10962,11.4,22,"((((-0.4350331 * X1) + 4.6995735) + pdiv(-4.1821556, pdiv(exp(pdiv(X1, exp(-1.7622942))), ((log(abs(475.93588) * X1) + 0.7504489)))) * 0.4782665) [likelihood params: Float32[0.08732142]]"
7,337044,-203.84418,-144.08714,0.00762503,0.008001971,0.8572388,0.8928837,-203.84418,-161.10959,12.796,22,"((((-0.5770055 * X1) + 6.2332726) + pdiv(-5.5469823, pdiv(exp(pdiv(X1, exp(-1.7622943))), ((log(abs(475.94485) * X1) + 0.75045073)))) * 0.36058882) [likelihood params: Float32[0.087321416]]"
8,399255,-241.54572,-177.38586,0.005229614,0.0055783503,0.9020875,0.9253269,-241.54572,-190.32007,14.098,22,"((((-2.581366 * X1) + 5.1062675) + pdiv(-3.1970804, pdiv(exp(pdiv(X1, exp(-0.035518937))), ((log(abs(475.9343) * X1) + 1.8844686)))) * -0.30783316) [likelihood params: Float32[0.0727859]]"
9,465888,-242.6218,-181.35986,0.0051740734,0.005401977,0.9031274,0.9276878,-242.6218,-192.95583,15.78,22,"((((-2.199672 * X1) + 5.951283) + pdiv(-2.2093852, pdiv(exp(pdiv(X1, exp(0.061181154))), ((log(abs(475.93256) * X1) + 2.9748402)))) * -0.4933253) [likelihood params: Float32[0.07193102]]"
10,543932,-242.6218,-181.35986,0.0051740734,0.005401977,0.9031274,0.9276878,-242.6218,-192.95583,17.74,22,"((((-2.199672 * X1) + 5.951283) + pdiv(-2.2093852, pdiv(exp(pdiv(X1, exp(0.061181154))), ((log(abs(475.93256) * X1) + 2.9748402)))) * -0.4933253) [likelihood params: Float32[0.07193102]]"
