Complexity,Loss,Equation
1,0.03447771,"0.52763945"
3,0.007091013,"powabs(x0, -0.15539277)"
4,0.0017537473,"2.0874577 / log(x0)"
5,0.0012307169,"powabs(x0 * 0.17748404, -0.2669408)"
7,0.0012241997,"powabs((x0 * -0.1532442) + -0.28253964, -0.27790356)"
8,0.0012220228,"powabs((sin(x0) * x0) + -5.959301, -0.19797827)"
9,0.0012132219,"powabs(powabs(x1, -0.26788092) * (x0 * -0.26788092), -0.26788092)"
10,0.0011745355,"powabs(sin(x0 * -0.5423799) * (x0 * -0.18716827), -0.2669408)"
12,0.0009564941,"powabs(exp(powabs(-0.1739184, x1)), x0) * powabs(x0 * 0.19071898, -0.26788092)"
13,0.0007344592,"powabs(x0, powabs(-0.11517905, x1) * x0) * powabs(x0 * -0.16084602, -0.28789216)"
15,0.0007060963,"powabs(x0 * -0.1684914, powabs(-0.12849493, x1) * x0) * powabs(x0 * -0.1684914, -0.28599802)"
16,0.0006955252,"powabs(powabs(-0.28789216, powabs(-0.11517905, x1) * (x0 * sqrtabs(x0))) * (x0 * -0.16084602), -0.28789216)"
18,0.00065030763,"powabs(x0 * x0, powabs(-0.06531773, x1) * (log(x0) * x0)) * powabs(x0 * -0.16281065, -0.28537726)"
20,0.00064924534,"powabs(x0 * (x0 * -1.9686188), powabs(-0.06531773, x1) * (log(x0) * x0)) * powabs(x0 * -0.16281065, -0.28537726)"
21,0.00064918515,"powabs(x0 * (x0 * log(x1)), powabs(-0.06531773, x1) * (log(x0) * x0)) * powabs(x0 * -0.16281065, -0.28537726)"
23,0.0006446747,"exp(powabs(powabs(powabs(x0, log(x0)), -0.123094276), 0.14746849) * 2.6908185) * (0.07312906 * powabs(powabs(powabs(1.0107319, x0), powabs(0.12936392, x1)), x0))"
25,0.0006087622,"powabs(((powabs(-0.15541664, x1) * x0) * ((x0 * -0.16084602) * -0.28789216)) * x0, powabs(-0.11517905, x1) * x0) * powabs(x0 * -0.16084602, -0.28789216)"
27,0.00040453614,"(powabs(powabs(6.181788, powabs(-0.17763403, x1)), x0) * powabs(exp(powabs(powabs(powabs(x0, 0.09778119), -0.1031907), log(x0)) * 4.6266885), powabs(0.12936392, powabs(-0.36112142, x1)))) * 0.011113741"
29,0.00040452293,"(powabs(powabs(1.0003695 * 6.181788, powabs(-0.17763403, x1)), x0) * powabs(exp(powabs(powabs(powabs(x0, 0.09778119), -0.1031907), log(x0)) * 4.6266885), powabs(0.12936392, powabs(-0.36112142, x1)))) * 0.011113741"
31,0.00039019578,"powabs(exp(powabs(powabs(powabs(x0, 0.18089852), -0.08492152), log(x0)) * 3.3473253) * (powabs(powabs(x0, powabs(-0.12849493, x1)), x0) * 0.9937163), powabs(0.7594661, powabs(powabs(0.31643388, x1), 0.29731712))) * 0.045193285"
33,0.00037451356,"powabs(exp(powabs(powabs(powabs(x0, 0.18089852), -0.08492152), log(x0)) * 3.3473253) * (powabs(powabs(powabs(x0, x1), powabs(0.09274103, x1)), x0) * 0.9937163), powabs(0.7594661, powabs(powabs(0.31643388, x1), 0.29731712))) * 0.045193285"
39,0.0003703409,"powabs(exp(powabs(powabs(powabs(x0, 0.19071898), -0.07933308), log(x0)) * 3.3493102) * powabs(powabs(powabs(x0, powabs(0.08947413, x1)), x1), powabs(x0, 1.0323809)), powabs(powabs(0.76172334, powabs(powabs(-0.24855721, x1), 0.3151827)), powabs(x1, powabs(0.5440099, x1)))) * 0.042676102"
40,0.00030377143,"powabs(exp(powabs(powabs(powabs(x0, -0.34562594), 0.26588672), 0.5228106) * 3.6299176) * powabs(powabs(powabs(x0, powabs(0.15133442, x1)), x0), 1.2280276), powabs(powabs(0.6378537, powabs(0.23234478, powabs(x1, 0.37981102))), powabs(powabs(powabs(powabs(x0, 1.0754219), 0.6948371), 0.6388033), 0.91515297))) * 0.043124847"
