id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,2963.9105468750013,"t[0]","$$\theta_{0}$$",2963.9105468750013,1,517787.92651054176,558039.3316942825,522690.2380253991,558039.3316942825,1.2212453270876722e-15,-8.421969888170011e-3,-1.1898919077768522e-3,173861.07268526522,180424.53202594243,3754315.4446581346
1,0,(x2 + 2833.9663346405014),"(x[:, 2] + t[0])","$$\left(x_{2} + \theta_{0}\right)$$",2833.9663346405014,3,510960.7208059293,552012.313073166,516522.3620228716,552012.313073166,1.3185331976785841e-2,2.4693376689626234e-3,1.0624400112674182e-2,172726.08369956256,179460.50784040714,3732327.427689987
2,0,Abs((x2 + 2833.9663346405014)),"np.abs((x[:, 2] + t[0]))","$$\left |\left(x_{2} + \theta_{0}\right)\right |$$",2833.9663346405014,4,510960.7208059293,552012.313073166,516522.3620228716,552012.313073166,1.3185331976785841e-2,2.4693376689626234e-3,1.0624400112674182e-2,172728.333040141,179462.7571809856,3732329.677030565
3,0,(3310.9632599570223 + (-1174.8537604123405 ^ x0)),"(t[0] + t[1] ** x[:, 0])","$$\left(\theta_{0} + {\theta_{1}^{x_{0}}}\right)$$",3310.9632599570223;-1174.8537604123405,5,229669.5260950693,260295.61618852388,244622.0816832421,260295.61618852388,0.5564409397437096,0.5296248792479592,0.5314372878974651,116376.31377797037,123783.50786087006,2580080.3467199565
4,0,(x2 + (3177.775827212633 * (0.6343504797145006 ^ x0))),"(x[:, 2] + (t[0] * t[1] ** x[:, 0]))","$$\left(x_{2} + \left(\theta_{0} \cdot {\theta_{1}^{x_{0}}}\right)\right)$$",3177.775827212633;0.6343504797145006,7,229406.26051285528,258759.9901064482,242917.83181174955,258759.9901064482,0.5569493826191321,0.5323998791283382,0.5347017026894256,116316.17208441166,123428.4688586076,2571208.8534304486
5,0,(188.04908637115255 * ((16.732382997502786 - (x0 * 6.117677130699411)) + x7)),"(t[0] * ((t[1] - (x[:, 0] * t[2])) + x[:, 7]))","$$\left(\theta_{0} \cdot \left(\left(\theta_{1} - \left(x_{0} \cdot \theta_{2}\right)\right) + x_{7}\right)\right)$$",188.04908637115255;16.732382997502786;6.117677130699411,9,222186.74931580594,255546.19281845161,238373.13286315498,255546.19281845161,0.5708923712973402,0.5382074693964706,0.5434068712923175,114504.08549800163,122676.21174149151,2547389.4463520874
6,0,((-1134.7067708700577 ^ x0) + (3146.9849884919645 + (x3 * (x7 * 132.9522315162819)))),"(t[0] ** x[:, 0] + (t[1] + (x[:, 3] * (x[:, 7] * t[2]))))","$$\left({\theta_{0}^{x_{0}}} + \left(\theta_{1} + \left(x_{3} \cdot \left(x_{7} \cdot \theta_{2}\right)\right)\right)\right)$$",-1134.7067708700577;3146.9849884919645;132.9522315162819,11,218513.4935656693,252877.9353170581,236562.1439998832,252877.9353170581,0.5779865030104747,0.5430292253783557,0.546875739873286,113572.96213199942,122048.30426604429,2537837.025488487
7,0,(((x3 * (60.25553088195645 * (x7 * x3))) + (x0 * -1136.4635117571202)) + 3182.036468844706),"(((x[:, 3] * (t[0] * (x[:, 7] * x[:, 3]))) + (x[:, 0] * t[1])) + t[2])","$$\left(\left(\left(x_{3} \cdot \left(\theta_{0} \cdot \left(x_{7} \cdot x_{3}\right)\right)\right) + \left(x_{0} \cdot \theta_{1}\right)\right) + \theta_{2}\right)$$",60.25553088195645;-1136.4635117571202;3182.036468844706,13,219016.5873416115,251531.8926788896,237709.17084852964,251531.8926788896,0.5770148817149907,0.5454616327225015,0.5446786609858938,113703.56455265151,121729.50137472952,2543896.7161939265
8,0,((x0 * -1140.2581781170188) + (3216.729207334181 + (x3 * (x7 * (x3 * (x1 * x3)))))),"((x[:, 0] * t[0]) + (t[1] + (x[:, 3] * (x[:, 7] * (x[:, 3] * (x[:, 1] * x[:, 3]))))))","$$\left(\left(x_{0} \cdot \theta_{0}\right) + \left(\theta_{1} + \left(x_{3} \cdot \left(x_{7} \cdot \left(x_{3} \cdot \left(x_{1} \cdot x_{3}\right)\right)\right)\right)\right)\right)$$",-1140.2581781170188;3216.729207334181,15,221094.01955862928,250906.04234750167,238144.53423029595,250906.04234750167,0.5730027522105081,0.5465925946246262,0.5438447418012198,114236.97747744175,121583.57405641358,2546194.883676502
9,0,(((x4 * -140.35847301138256) - (x3 * ((x7 * x3) * -67.62057210368029))) + (3213.597872656805 + (x0 * -1117.1687674349675))),"(((x[:, 4] * t[0]) - (x[:, 3] * ((x[:, 7] * x[:, 3]) * t[1]))) + (t[2] + (x[:, 0] * t[3])))","$$\left(\left(\left(x_{4} \cdot \theta_{0}\right) - \left(x_{3} \cdot \left(\left(x_{7} \cdot x_{3}\right) \cdot \theta_{1}\right)\right)\right) + \left(\theta_{2} + \left(x_{0} \cdot \theta_{3}\right)\right)\right)$$",-140.35847301138256;-67.62057210368029;3213.597872656805;-1117.1687674349675,17,214599.52330524847,245539.41210928024,231106.63671044013,245539.41210928024,0.5855455248802925,0.5562905272417729,0.5573255213232969,112582.84272669269,120305.7449703466,2508838.3698182814
