id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,2904.4208928222656,"t[0]","$$\theta_{0}$$",2904.4208928222656,1,523594.51704743155,551188.282463095,523263.8168306893,551188.282463095,0.0,-4.687466352695235e-3,-2.2885565858059564e-3,174823.29248114195,179324.54724576013,3756353.897516679
1,0,(x2 + 2774.3049705963135),"(x[:, 2] + t[0])","$$\left(x_{2} + \theta_{0}\right)$$",2774.3049705963135,3,515565.5994486829,546544.9803829762,517165.0522074343,546544.9803829762,1.5334227799068567e-2,3.7761885376771387e-3,9.393355663014358e-3,173494.67434211445,178578.43151974864,3734625.0280296905
2,0,((x0 + -2.902665615265033) * -1134.2236583422023),"((x[:, 0] + t[0]) * t[1])","$$\left(\left(x_{0} + \theta_{0}\right) \cdot \theta_{1}\right)$$",-2.902665615265033;-1134.2236583422023,5,234465.53681700228,255522.4040936391,244264.9462408494,255522.4040936391,0.5522001679101569,0.5342423543222246,0.5321213649453098,117567.609110577,122658.96362007303,2578222.6706750835
3,0,(x2 + (3157.355383782178 * (0.645274886235252 ^ x0))),"(x[:, 2] + (t[0] * t[1] ** x[:, 0]))","$$\left(x_{2} + \left(\theta_{0} \cdot {\theta_{1}^{x_{0}}}\right)\right)$$",3157.355383782178;0.645274886235252,7,233301.04917155133,255027.48596339492,242655.56001501647,255027.48596339492,0.5544241935779916,0.5351444744473206,0.535204072645317,117285.10036158828,122547.37432798788,2569839.9638751973
4,0,((-1103.2091669062895 ^ x0) - ((x7 * -220.6122155737861) + -3098.021131490288)),"(t[0] ** x[:, 0] - ((x[:, 7] * t[1]) + t[2]))","$$\left({\theta_{0}^{x_{0}}} - \left(\left(x_{7} \cdot \theta_{1}\right) + \theta_{2}\right)\right)$$",-1103.2091669062895;-220.6122155737861;-3098.021131490288,9,227770.68229364863,249866.15866051565,237886.04827834835,249866.15866051565,0.564986502192468,0.5445523682940008,0.5443398601398896,115914.2185540065,121325.67270350638,2544823.776400637
5,0,(2968.059701819436 + ((368.87514409369936 ^ (x7 - x0)) + (-810.0753665530865 ^ x0))),"(t[0] + (t[1] ** (x[:, 7] - x[:, 0]) + t[2] ** x[:, 0]))","$$\left(\theta_{0} + \left({\theta_{1}^{\left(x_{7} - x_{0}\right)}} + {\theta_{2}^{x_{0}}}\right)\right)$$",2968.059701819436;368.87514409369936;-810.0753665530865,11,224742.41510357504,246777.43556380444,240803.2714821908,246777.43556380444,0.5707701135395655,0.550182388889563,0.5387520489055349,115154.6020298999,120586.24382226892,2560161.3813926694
6,0,((3162.5191697967175 - (1101.0762395478953 ^ x0)) + ((x3 * (x4 - x3)) * -69.97620798857704)),"((t[0] - t[1] ** x[:, 0]) + ((x[:, 3] * (x[:, 4] - x[:, 3])) * t[2]))","$$\left(\left(\theta_{0} - {\theta_{1}^{x_{0}}}\right) + \left(\left(x_{3} \cdot \left(x_{4} - x_{3}\right)\right) \cdot \theta_{2}\right)\right)$$",3162.5191697967175;1101.0762395478953;-69.97620798857704,13,225377.36236452684,242778.19131975644,234749.21640276528,242778.19131975644,0.5695574437344417,0.5574720768142101,0.5503483220126657,115322.08144055073,119626.37555967877,2528237.931994077
7,0,((3163.031750217893 - ((x3 * 70.36149239530857) * (x4 - x3))) - ((1100.8454036117864 ^ x0) + x3)),"((t[0] - ((x[:, 3] * t[1]) * (x[:, 4] - x[:, 3]))) - (t[2] ** x[:, 0] + x[:, 3]))","$$\left(\left(\theta_{0} - \left(\left(x_{3} \cdot \theta_{1}\right) \cdot \left(x_{4} - x_{3}\right)\right)\right) - \left({\theta_{2}^{x_{0}}} + x_{3}\right)\right)$$",3163.031750217893;70.36149239530857;1100.8454036117864,15,225349.88919955536,242736.55584051902,234722.38963080937,242736.55584051902,0.569609914041286,0.5575479685656792,0.5503997075005911,115319.31530835578,119620.42335241528,2528099.686626846
8,0,((-1076.8783288329562 * x0) + (((((x7 * x3) * -87.80094434296821) * (x4 - x3)) + x0) + 3144.763825141726)),"((t[0] * x[:, 0]) + (((((x[:, 7] * x[:, 3]) * t[1]) * (x[:, 4] - x[:, 3])) + x[:, 0]) + t[2]))","$$\left(\left(\theta_{0} \cdot x_{0}\right) + \left(\left(\left(\left(\left(x_{7} \cdot x_{3}\right) \cdot \theta_{1}\right) \cdot \left(x_{4} - x_{3}\right)\right) + x_{0}\right) + \theta_{2}\right)\right)$$",-1076.8783288329562;-87.80094434296821;3144.763825141726,17,219212.91209749112,238497.43126395112,231426.88872747423,238497.43126395112,0.5813307722669812,0.5652749022939387,0.5567120928354627,113765.81090910149,118590.53161413685,2510547.907800849
9,0,((1492.1957671446055 - (((x3 * 67.09983746102996) * (x4 - x3)) + ((1073.314526558433 * x0) + (x7 * -208.54288373029667)))) + 1491.735778836163),"((t[0] - (((x[:, 3] * t[1]) * (x[:, 4] - x[:, 3])) + ((t[2] * x[:, 0]) + (x[:, 7] * t[3])))) + t[4])","$$\left(\left(\theta_{0} - \left(\left(\left(x_{3} \cdot \theta_{1}\right) \cdot \left(x_{4} - x_{3}\right)\right) + \left(\left(\theta_{2} \cdot x_{0}\right) + \left(x_{7} \cdot \theta_{3}\right)\right)\right)\right) + \theta_{4}\right)$$",1492.1957671446055;67.09983746102996;1073.314526558433;-208.54288373029667;1491.735778836163,19,219425.65701396874,237098.33991379815,228561.78814732027,237098.33991379815,0.5809244561014161,0.5678251189594667,0.5622000655035306,113829.17733636798,118256.23824490102,2495193.2797444975
10,0,((((x3 * x3) * (x4 - (114.1416000440004 + (62.8955452678818 * (x4 - (x7 + x3)))))) - (1064.5038803751527 ^ x0)) + 3215.625279500165),"((((x[:, 3] * x[:, 3]) * (x[:, 4] - (t[0] + (t[1] * (x[:, 4] - (x[:, 7] + x[:, 3])))))) - t[2] ** x[:, 0]) + t[3])","$$\left(\left(\left(\left(x_{3} \cdot x_{3}\right) \cdot \left(x_{4} - \left(\theta_{0} + \left(\theta_{1} \cdot \left(x_{4} - \left(x_{7} + x_{3}\right)\right)\right)\right)\right)\right) - {\theta_{2}^{x_{0}}}\right) + \theta_{3}\right)$$",114.1416000440004;62.8955452678818;1064.5038803751527;3215.625279500165,21,218141.51665038484,234300.3055397456,229556.43993451385,234300.3055397456,0.5833770034864139,0.5729252819264159,0.5602948542658608,113504.8577842042,117570.82782636273,2500541.7929044995
11,0,((x3 * -72.36148579956597) - (((-330.28953371549915 ^ (x7 - x0)) + (804.9700420168483 ^ x0)) + (((x3 * 94.6001170913124) * (x4 - x3)) + -2928.0166054513543))),"((x[:, 3] * t[0]) - ((t[1] ** (x[:, 7] - x[:, 0]) + t[2] ** x[:, 0]) + (((x[:, 3] * t[3]) * (x[:, 4] - x[:, 3])) + t[4])))","$$\left(\left(x_{3} \cdot \theta_{0}\right) - \left(\left({\theta_{1}^{\left(x_{7} - x_{0}\right)}} + {\theta_{2}^{x_{0}}}\right) + \left(\left(\left(x_{3} \cdot \theta_{3}\right) \cdot \left(x_{4} - x_{3}\right)\right) + \theta_{4}\right)\right)\right)$$",-72.36148579956597;-330.28953371549915;804.9700420168483;94.6001170913124;-2928.0166054513543,23,216270.91275784987,232975.61827414532,230122.5567151327,232975.61827414532,0.5869496228161262,0.5753398773286227,0.5592104827640396,113031.3699102794,117249.71662731217,2503586.387250237
12,0,(((Exp((x7 - x0)) * 178.171929943393) - (-2764.240230560323 + (x0 + (x3 * 64.49839751512579)))) - ((815.4295317517134 ^ x0) + (x4 + ((x3 * 96.86246677809078) * (x4 - x3))))),"(((np.exp((x[:, 7] - x[:, 0])) * t[0]) - (t[1] + (x[:, 0] + (x[:, 3] * t[2])))) - (t[3] ** x[:, 0] + (x[:, 4] + ((x[:, 3] * t[4]) * (x[:, 4] - x[:, 3])))))","$$\left(\left(\left(\operatorname{exp}(\left(x_{7} - x_{0}\right)) \cdot \theta_{0}\right) - \left(\theta_{1} + \left(x_{0} + \left(x_{3} \cdot \theta_{2}\right)\right)\right)\right) - \left({\theta_{3}^{x_{0}}} + \left(x_{4} + \left(\left(x_{3} \cdot \theta_{4}\right) \cdot \left(x_{4} - x_{3}\right)\right)\right)\right)\right)$$",178.171929943393;-2764.240230560323;64.49839751512579;815.4295317517134;96.86246677809078,28,216243.52898833208,232422.96253195874,228130.015806955,232422.96253195874,0.5870019223888416,0.5763472396312128,0.5630271062081975,113038.25950687853,117126.56571551737,2492894.3563782773
